"B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
4,6,0.284204135126048,0.284204135126048,1.67152361113824,1.6399201028689,0.219389275868986,0.167802247107392,1.24152063043503,2.10152659184145,1.31102769853841,1.96881250719938
4,7,0.27128661856148,0.27128661856148,1.66572787711142,1.63992100825561,0.219285790472423,0.16767462691903,1.23592772778547,2.09552802643737,1.31127873949431,1.96856327701691
4,8,0.258956223060869,0.258956223060869,1.66236703934684,1.63899876221735,0.219461779033826,0.167881818789804,1.23222195244054,2.09251212625314,1.30995039738933,1.96804712704536
4,9,0.24718626306573,0.24718626306573,1.66247425940592,1.63899894475026,0.219454715205471,0.167885220910232,1.2323430176032,2.09260550120864,1.30994391176621,1.96805397773432
4,10,0.235951265917399,0.235951265917399,1.66284077456747,1.63811661581245,0.219464838321258,0.167232947310044,1.2326896914578,2.09299185767713,1.31034003908476,1.96589319254013
4,11,0.225226916728859,0.225226916728859,1.66223972406102,1.63811787261398,0.21974270498894,0.167122503286403,1.23154402228269,2.09293542583934,1.31055776617263,1.96567797905533
4,12,0.214990005762236,0.214990005762236,1.66209511297,1.63933594604734,0.219602642563106,0.166464542806503,1.23167393354631,2.09251629239369,1.31306544214659,1.96560644994808
4,13,0.205218378198061,0.205218378198061,1.66082875793242,1.64416255477043,0.219595762112379,0.166707032545695,1.23042106419216,2.09123645167269,1.31741677098086,1.97090833855999
4,14,0.195890886187604,0.195890886187604,1.66421291904987,1.64516947546009,0.219715847407023,0.166559908247039,1.2335698581321,2.09485597996763,1.31871205529589,1.97162689562428
4,15,0.186987343084496,0.186987343084496,1.66220114538282,1.64517102410419,0.219640060650518,0.166564934449422,1.2317066265078,2.09269566425784,1.31870375258333,1.97163829562506
4,16,0.178488479756602,0.178488479756602,1.66456802267404,1.64524651447018,0.219555041156624,0.166685909475067,1.23424014200706,2.09489590334102,1.31854213189905,1.97195089704131
4,17,0.170375902883582,0.170375902883582,1.66461850984908,1.64252377063028,0.219568657372309,0.166470895078821,1.23426394139936,2.09497307829881,1.31624081627579,1.96880672498477
5,1,0.182221090464099,0.182221090464099,1.92195634134541,1.94351001150941,0.302939762558131,0.195973595002112,1.32819440673148,2.51571827595935,1.55940176530528,2.32761825771355
5,2,0.173938860673742,0.173938860673742,1.92199435927909,1.93579473245797,0.302946584792885,0.195686899771791,1.32821905308503,2.51576966547314,1.55224840890525,2.31934105601068
5,3,0.166033071009638,0.166033071009638,1.92199435927909,1.935794083787,0.302946584792885,0.195686739318458,1.32821905308503,2.51576966547314,1.55224807472282,2.31934009285118
5,4,0.158486611687075,0.158486611687075,1.92198967161765,1.94490238569812,0.302937163344518,0.197415270616109,1.32823283146239,2.5157465117729,1.55796845529054,2.33183631610569
5,5,0.151283150587461,0.151283150587461,1.92196597415049,1.9449012122258,0.302936847906069,0.197417991704006,1.32820975225459,2.51572219604638,1.55796194848595,2.33184047596565
5,6,0.1444070979122,0.1444070979122,1.92171749514805,1.94881032526517,0.302875427088394,0.197882473594296,1.3280816580548,2.5153533322413,1.56096067702035,2.33665997351
5,7,0.137843572443105,0.137843572443105,1.92171835228316,1.94882236964154,0.302875409966937,0.198010051582659,1.32808254874797,2.51535415581836,1.56072266853953,2.33692207074355
5,8,0.13157836933632,0.13157836933632,1.92174742009276,1.95118237739113,0.302874770883382,0.199845837140986,1.32811286916133,2.51538197102419,1.55948453659479,2.34288021818746
5,9,0.125597929380065,0.125597929380065,1.92193575079657,1.92634806523709,0.302925432754176,0.197090538272933,1.32820190259839,2.51566959899476,1.54005061022214,2.31264552025204
5,10,0.119889309649663,0.119889309649663,1.92207345448097,1.93069232685034,0.302930194923247,0.199144516211491,1.32833027243141,2.51581663653054,1.54036907507582,2.32101557862486
5,11,0.114440155496339,0.114440155496339,1.92210006011577,1.94255316104726,0.302915964990505,0.198303260692044,1.32838476873438,2.51581535149716,1.55387877009085,2.33122755200367
5,12,0.10923867380917,0.10923867380917,1.92210751382548,1.94147527002604,0.302916048901068,0.198189045395686,1.32839205797938,2.51582296967157,1.5530247410505,2.32992579900159
5,13,0.104273607492329,0.104273607492329,1.92210872210411,1.92756252053009,0.302915995605003,0.197298115180654,1.3283933707183,2.51582407348991,1.54085821477601,2.31426682628417
5,14,0.0995342111023645,0.0995342111023645,1.92211035549568,1.92110970757371,0.302915456703596,0.198132603503319,1.32839606035664,2.51582465063473,1.53276980470721,2.30944961044022
5,15,0.0950102275928152,0.0950102275928152,1.92211398591716,1.92111016881953,0.302915941858751,0.198187298107791,1.32839873987401,2.51582923196032,1.53266306452826,2.3095572731108
5,16,0.0906918661158114,0.0906918661158114,1.92215625725926,1.92110515013368,0.30292072573697,0.198499729814547,1.3284316348148,2.51588087970372,1.53204567969717,2.31016462057019
5,17,0.0865697808326294,0.0865697808326294,1.92215853149381,1.92110441681192,0.302920644436922,0.198430992612906,1.32843406839744,2.51588299459018,1.53217967129062,2.31002916233321
5,18,0.0826350506873396,0.0826350506873396,1.92217957341805,1.9211050506784,0.302922876401689,0.19834633683307,1.32845073567074,2.51590841116536,1.53234623048558,2.30986387087122
5,19,0.0788791600997725,0.0788791600997725,1.92218273405183,1.92111176901026,0.302923358274868,0.198969069709757,1.32845295183308,2.51591251627057,1.53113239237914,2.31109114564138
5,20,0.0752939805360196,0.0752939805360196,1.92216469683073,1.92111235404521,0.302918947910071,0.198888726625591,1.328443558927,2.51588583473447,1.53129044985905,2.31093425823137
5,21,0.0718717529165836,0.0718717529165836,1.92218386502623,1.92112231683428,0.302923153873266,0.199859562182698,1.32845448343463,2.51591324661783,1.52939757495619,2.31284705871237
6,1,0.386061418254132,0.386061418254132,1.3704811879029,1.35750340079775,0.16757216339991,0.148502133915741,1.04203974763907,1.69892262816672,1.0664392183229,1.6485675832726
6,2,0.36851433097116,0.36851433097116,1.37050325088096,1.35750863580758,0.167572826428031,0.148258040414667,1.04206051108202,1.6989459906799,1.06692287659484,1.64809439502033
6,3,0.35176478588629,0.35176478588629,1.37042053396132,1.35750887353888,0.167574981795007,0.148377681458421,1.04197356964311,1.69886749827953,1.06668861788037,1.64832912919738
6,4,0.335776533475738,0.335776533475738,1.3704295087303,1.35750942940081,0.167575014990669,0.148277237020168,1.04198247934859,1.69887653811201,1.06688604484128,1.64813281396034
6,5,0.320514971812527,0.320514971812527,1.37067022221609,1.35750996660762,0.167596441309858,0.148129807570924,1.04218119724877,1.69915924718341,1.06717554376861,1.64784438944663
6,6,0.305947071680658,0.305947071680658,1.36992807333215,1.35752291965397,0.167613726215828,0.148691416109908,1.04140516994913,1.69845097671517,1.06608774407855,1.64895809522939
6,7,0.29204130509298,0.29204130509298,1.37222966720831,1.37056515827067,0.167491947435775,0.146136261720949,1.04394545023419,1.70051388418243,1.08413808529761,1.65699223124372
6,8,0.278767577058012,0.278767577058012,1.37329435720538,1.37081489154502,0.167432434104642,0.146373322776281,1.04512678636028,1.70146192805048,1.08392317890351,1.65770660418653
6,9,0.266097160448084,0.266097160448084,1.37346286820627,1.37574054277689,0.167272537773578,0.147324444926507,1.04560869417005,1.70131704224248,1.08698463072093,1.66449645483284
6,10,0.254002633827815,0.254002633827815,1.37231962461816,1.38217904851237,0.167218486142964,0.148257068447842,1.04457139177795,1.70006785745837,1.0915951943546,1.67276290267014
6,11,0.242457822108382,0.242457822108382,1.37225552440764,1.38701312166009,0.167209520885615,0.14904689389296,1.04452486347183,1.69998618534344,1.09488120962989,1.67914503369029
6,12,0.231437739899145,0.231437739899145,1.37224202927226,1.38389491587294,0.167209405327316,0.148867682152947,1.04451159483072,1.6999724637138,1.09211425885317,1.67567557289272
6,13,0.220918537434032,0.220918537434032,1.37257364106288,1.37770909900053,0.167206112174131,0.147930610609724,1.04484966120158,1.70029762092417,1.08776510220547,1.66765309579559
6,14,0.210877448955645,0.210877448955645,1.37255517091253,1.37851571855291,0.167206321288254,0.148125042085278,1.04483078118755,1.7002795606375,1.08819063606576,1.66884080104005
6,15,0.201292743445396,0.201292743445396,1.37144628872359,1.38746306892333,0.167303057441534,0.149376307123711,1.04353229613818,1.69936028130899,1.09468550696085,1.6802406308858
7,1,0.233238347509755,0.233238347509755,2.06992896795709,2.07015722280071,0.211886417362185,0.203213142507022,1.65463158992721,2.48522634598697,1.67185946348695,2.46845498211447
7,2,0.222637304649794,0.222637304649794,2.06992728434969,2.07015540265586,0.211886282083027,0.203001518414207,1.65463017146695,2.48522439723242,1.67227242656401,2.4680383787477
7,3,0.212518095548811,0.212518095548811,2.06992607054652,2.07015539695449,0.211886295842165,0.203001188765354,1.65462893069588,2.48522321039717,1.67227306697439,2.46803772693458
7,4,0.20285882011883,0.20285882011883,2.06992426162735,2.07015540069327,0.211886162777407,0.202998724536697,1.65462738258364,2.48522114067107,1.67227790060134,2.4680329007852
7,5,0.19363857366467,0.19363857366467,2.06992384712374,2.07015515888471,0.211886438106408,0.202968411564801,1.65462642843518,2.4852212658123,1.6723370722177,2.46797324555172
7,6,0.184837401641809,0.184837401641809,2.06992107551232,2.07015483974117,0.211885897925032,0.202935253226068,1.65462471557925,2.48521743544538,1.67240174341808,2.46790793606427
7,7,0.176436256470573,0.176436256470573,2.0699087411799,2.07015483957641,0.211881576189637,0.202938821595605,1.65462085184821,2.48519663051159,1.67239474924903,2.4679149299038
7,8,0.168416956313177,0.168416956313177,2.0698323833303,2.07015483171826,0.21186993318375,0.202951371600993,1.65456731429015,2.48509745237044,1.67237014338031,2.4679395200562
7,9,0.160762145724426,0.160762145724426,2.06983474647903,2.07015445281822,0.211870017051633,0.203156304174392,1.65456951305783,2.48509997990023,1.67196809663641,2.46834080900003
7,10,0.153455258090896,0.153455258090896,2.06964444961015,2.07003147673838,0.211867214390402,0.206323591215305,1.65438470940496,2.48490418981533,1.66563723795638,2.47442571552037
7,11,0.146480479777308,0.146480479777308,2.06963931839382,2.07168260766931,0.211868642140681,0.207517659840456,1.65437677979808,2.48490185698955,1.66494799438202,2.47841722095661
7,12,0.139822715902514,0.139822715902514,2.06963379520991,2.07168260216896,0.211868405092009,0.207535439766719,1.65437172122957,2.48489586919024,1.66491314022619,2.47845206411173
7,13,0.133467557671011,0.133467557671011,2.06963676039506,2.07168331350236,0.211869096029015,0.207969321058458,1.6543733321782,2.48490018861193,1.66406344422778,2.47930318277694
7,14,0.127401251189288,0.127401251189288,2.06963769415745,2.07168334748625,0.211870247205325,0.207946007220595,1.65437200963502,2.48490337867989,1.66410917333388,2.47925752163861
7,15,0.121610667699522,0.121610667699522,2.06963788370344,2.07168335647301,0.211870239749199,0.20794226337875,1.65437221379501,2.48490355361187,1.66411652025066,2.47925019269536
7,16,0.116083275166194,0.116083275166194,2.06961588392696,2.07000482856041,0.211870567017004,0.206585700725973,1.65434957257364,2.48488219528029,1.6650968551375,2.47491280198332
7,17,0.110807111154141,0.110807111154141,2.06963861036419,2.07000463710542,0.211875672839258,0.206736158096797,1.65436229159925,2.48491492912914,1.66480176723569,2.47520750697514
8,1,0.660527949233837,0.660527949233837,1.51628972814929,1.54462547411436,0.170869256174671,0.145108417227584,1.18138598604694,1.85119347025165,1.26021297634829,1.82903797188042
8,2,0.630505934523165,0.630505934523165,1.51633699811787,1.54462506982519,0.170916344556017,0.145073845221219,1.18134096278808,1.85133303344767,1.2602803331916,1.82896980645878
8,3,0.601848466715215,0.601848466715215,1.51676656892671,1.544624202709,0.170706702032372,0.144758026149409,1.18218143294326,1.85135170491016,1.26089847145615,1.82834993396184
8,4,0.574493525047299,0.574493525047299,1.51692187074087,1.54462411760489,0.170670791279184,0.144777256596609,1.18240711983367,1.85143662164807,1.26086069467554,1.82838754053425
8,5,0.548381907696116,0.548381907696116,1.51962987611576,1.54462390619467,0.170669983090962,0.145273369414063,1.18511670925748,1.85414304297405,1.25988810214311,1.82935971024623
8,6,0.5234571036526,0.5234571036526,1.51983068158718,1.54462370225648,0.170663586397592,0.145028013136027,1.1853300522479,1.85433131092646,1.26036879650987,1.82887860800309
8,7,0.499665170420263,0.499665170420263,1.51829738336658,1.54462371131011,0.170619642888227,0.144916943937087,1.18388288330566,1.85271188342751,1.26058650119342,1.8286609214268
8,8,0.476954617272334,0.476954617272334,1.51830927809357,1.5446237112768,0.170620394067076,0.144918538383627,1.1838933057221,1.85272525046503,1.26058337604489,1.82866404650871
8,9,0.455276293815043,0.455276293815043,1.51830463669006,1.54462332470367,0.170619998530659,0.144861022998888,1.18388943956996,1.85271983381015,1.26069571962585,1.8285509297815
8,10,0.434583283615869,0.434583283615869,1.5189123507049,1.53377452075275,0.170617528451433,0.145022365504429,1.18450199494009,1.85332270646971,1.24953068436406,1.81801835714143
8,11,0.41483080266656,0.41483080266656,1.51893609954267,1.53919305901496,0.170467971571684,0.144931437073278,1.18481887526217,1.85305332382317,1.25512744235133,1.82325867567858
8,12,0.395976102461154,0.395976102461154,1.51894060364371,1.53919305919318,0.170468124559608,0.144931399307771,1.18482307950688,1.85305812778055,1.25512751654995,1.82325860183641
9,1,0.481665272791792,0.481665272791792,1.50140630304314,1.50611807806506,0.161314205270461,0.145593199550125,1.18523046071304,1.81758214537325,1.22075540694682,1.79148074918331
9,2,0.459772842771006,0.459772842771006,1.50140918296777,1.50611976431037,0.16131232822623,0.146300092404635,1.18523701964436,1.81758134629118,1.21937158319729,1.79286794542346
9,3,0.438875457482088,0.438875457482088,1.5014183836154,1.50611980630995,0.161311100321915,0.146755365752326,1.18524862698444,1.81758814024635,1.21847928943539,1.79376032318451
9,4,0.418927890606284,0.418927890606284,1.50150247432474,1.5061199588208,0.161293526850648,0.146955335101237,1.18536716169747,1.81763778695201,1.21808750202237,1.79415241561922
9,5,0.399886971430826,0.399886971430826,1.50150179808603,1.50484029647312,0.161293792581609,0.146928271898383,1.18536596462608,1.81763763154598,1.21686088355229,1.79281970939395
9,6,0.38171149141847,0.38171149141847,1.50142428210576,1.50483759513077,0.161291536019775,0.146531371084136,1.185292871507,1.81755569270452,1.21763610780586,1.79203908245567
9,7,0.364362115023587,0.364362115023587,1.50142679245461,1.50483759156733,0.161290469849964,0.146540627906262,1.18529747154868,1.81755611336054,1.21761796087106,1.7920572222636
9,8,0.347801294561807,0.347801294561807,1.50140846879001,1.50483845186336,0.161289997608503,0.146517496603485,1.18528007347735,1.81753686410268,1.21766415852053,1.79201274520619
9,9,0.33199318894896,0.33199318894896,1.50140846977249,1.50483713680412,0.161289997629434,0.14651214179138,1.1852800744188,1.81753686512618,1.21767333889301,1.79200093471522
9,10,0.316903586133471,0.316903586133471,1.50139405955488,1.50483705031677,0.161289377088353,0.146463747141823,1.18526688046171,1.81752123864805,1.2177681059188,1.79190599471474
9,11,0.302499829054305,0.302499829054305,1.50137597057702,1.50483704987894,0.161289056396853,0.146460526578637,1.18524942003918,1.81750252111485,1.21777441778481,1.79189968197307
9,12,0.288750744964256,0.288750744964256,1.50137145183359,1.50483582578082,0.161288043149506,0.146072198774209,1.18524688726056,1.81749601640663,1.21853431618337,1.79113733537826
9,13,0.275626577965585,0.275626577965585,1.50140242310866,1.50483678090806,0.161289742638544,0.146371925022306,1.18527452753712,1.81753031868021,1.21794780786434,1.79172575395178
9,14,0.263098924612032,0.263098924612032,1.50140364398705,1.50483669361141,0.161289699828738,0.146319129403376,1.18527583232272,1.81753145565137,1.21805119998079,1.79162218724203
9,15,0.251140672437803,0.251140672437803,1.50137727060525,1.50483559793985,0.161291710813387,0.146063495068514,1.18524551741101,1.81750902379949,1.21855114760557,1.79112004827414
10,1,0.397991674764064,0.397991674764064,1.54778343251015,1.56320483176102,0.200319604226367,0.149802724754968,1.15515700822647,1.94040985679383,1.26959149124128,1.85681817228076
10,2,0.379902338910296,0.379902338910296,1.5476713620564,1.563203930842,0.200316610340666,0.149873685305624,1.1550508057887,1.94029191832411,1.26945150764298,1.85695635404103
10,3,0.362635191289044,0.362635191289044,1.54843094963445,1.51637162142984,0.200050772525862,0.147691570418749,1.15633143548376,1.94053046378514,1.22689614340909,1.80584709945059
10,4,0.346152862176226,0.346152862176226,1.54827743498814,1.51214772725207,0.200011469030029,0.147846184593893,1.15625495568929,1.940299914287,1.22236920544804,1.8019262490561
10,5,0.330419680359393,0.330419680359393,1.5482440843952,1.51544284224452,0.200020140176503,0.147910962771047,1.15620460964925,1.94028355914114,1.22553735521327,1.80534832927577
10,6,0.315401595937755,0.315401595937755,1.54843765698998,1.51459952642851,0.20002100222429,0.147867486854549,1.15639649263038,1.94047882134959,1.2247792521936,1.80441980066343
10,7,0.301066106631064,0.301066106631064,1.54688185479154,1.5271086422726,0.200054207256848,0.144591543844348,1.15477560856812,1.93898810101496,1.24370921633768,1.81050806820752
10,8,0.287382187437869,0.287382187437869,1.54713696422672,1.56508859033011,0.19962420308276,0.141197690632029,1.15587352618451,1.93840040226893,1.28834111669133,1.84183606396889
11,1,0.458738310630952,0.458738310630952,1.47719880052949,1.48067355221318,0.136569146898226,0.140608884034277,1.20952327260896,1.74487432845001,1.205080139506,1.75626696492036
11,2,0.437887946424433,0.437887946424433,1.476767046197,1.46275154873747,0.13657360246935,0.139207329471726,1.20908278535707,1.74445130703693,1.18990518297288,1.73559791450205
11,3,0.417985263450262,0.417985263450262,1.47678033134177,1.46546950866075,0.136573474482184,0.138972811846087,1.20909632135669,1.74446434132685,1.19308279744242,1.73785621987908
11,4,0.398987188133838,0.398987188133838,1.47677549228793,1.46750355277323,0.136573347142414,0.138792910988778,1.2090917318888,1.74445925268706,1.19546944723522,1.73953765831123
11,5,0.380852604661,0.380852604661,1.47685246596466,1.46750354425894,0.136569279184325,0.138802055594241,1.20917667876338,1.74452825316593,1.19545151529423,1.73955557322365
11,6,0.363542265994797,0.363542265994797,1.47583886479154,1.48658667693693,0.136512488272828,0.140085689655684,1.2082743877768,1.74340334180629,1.21201872521179,1.76115462866207
11,7,0.347018708936679,0.347018708936679,1.47614284333191,1.47117341603005,0.136516179024682,0.139568368936997,1.20857113244353,1.74371455422028,1.19761941291354,1.74472741914657
11,8,0.331246173048289,0.331246173048289,1.47613600365194,1.47117025339628,0.136514845387144,0.139584698335517,1.20856690669314,1.74370510061075,1.19758424465867,1.74475626213389
11,9,0.316190523258383,0.316190523258383,1.47615527898832,1.47116977330021,0.13651664560555,0.139593379443731,1.20858265360144,1.7437279043752,1.19756674959049,1.74477279700992
11,10,0.301819175987388,0.301819175987388,1.47618767509644,1.48651672197864,0.136512091654164,0.132428884771569,1.20862397545428,1.7437513747386,1.22695610782636,1.74607733613091
11,11,0.288101028629707,0.288101028629707,1.47610057174929,1.48651644997026,0.136514489662766,0.132126509986683,1.20853217201027,1.74366897148831,1.22754849039636,1.74548440954416
12,1,0.32740317047906,0.32740317047906,1.40263755790277,1.44333845686093,0.17320650619812,0.153021480896903,1.06315280575446,1.74212231005109,1.143416354303,1.74326055941886
12,2,0.312522191086978,0.312522191086978,1.40476592921339,1.44333762073744,0.173518920353925,0.152720461125715,1.0646688453197,1.74486301310709,1.14400551693104,1.74266972454384
12,3,0.29831757517465,0.29831757517465,1.40395920884804,1.44333762073961,0.173507872104786,0.152690925187134,1.06388377952266,1.74403463817342,1.14406340737283,1.7426118341064
12,4,0.284758580978063,0.284758580978063,1.4019905509024,1.44479574373464,0.17271594773814,0.150689946115047,1.06346729333565,1.74051380846916,1.14944344934915,1.74014803812013
12,5,0.271815863993824,0.271815863993824,1.39959595948045,1.44479574656545,0.172761861265488,0.150592172096257,1.06098271140009,1.73820920756081,1.14963508925678,1.73995640387411
12,6,0.259461413471507,0.259461413471507,1.39963743025797,1.44479666559937,0.172769729170911,0.15051393872903,1.06100876108298,1.73826609943296,1.14978934569047,1.73980398550827
12,7,0.247668491792525,0.247668491792525,1.3995456785315,1.44479668737134,0.172743522815594,0.150507577004127,1.06096837381294,1.73812298325006,1.14980183644325,1.73979153829943
12,8,0.236411576604319,0.236411576604319,1.39955330053325,1.44480443498198,0.172765757933324,0.150927467804281,1.06093241498394,1.73817418608257,1.14898659808559,1.74062227187837
12,9,0.225666305584644,0.225666305584644,1.39882844801635,1.44480444532802,0.172797529722795,0.150925056984824,1.06014528975967,1.73751160627302,1.14899133363777,1.74061755701828
