"B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
3,3,0.431130571727434,0.431130571727434,1.45937571459317,1.46892320933173,0.171008076227741,0.146322178183873,1.1241998851868,1.79455154399954,1.18213174009134,1.75571467857212
3,4,0.411535021862156,0.411535021862156,1.45935449297988,1.46418896836542,0.17100695997399,0.14662503718649,1.12418085143086,1.7945281345289,1.1768038954799,1.75157404125094
3,5,0.392830119980815,0.392830119980815,1.4586886746501,1.4628666800585,0.171016654934756,0.146509632736337,1.12349603097798,1.79388131832223,1.17570779989528,1.75002556022172
3,6,0.37497538475797,0.37497538475797,1.45884967867859,1.46352782010417,0.171018506375186,0.146556589338339,1.12365340618323,1.79404595117395,1.17627690500102,1.75077873520731
3,7,0.357932174806898,0.357932174806898,1.45890404126975,1.46598814943455,0.171024806619323,0.145797031292405,1.12369542029588,1.79411266224363,1.18022596810144,1.75175033076767
3,8,0.341663605051538,0.341663605051538,1.45893998335888,1.4629862990519,0.170991294132411,0.145930629026846,1.12379704685935,1.7940829198584,1.17696226615928,1.74901033194451
3,9,0.326134466899464,0.326134466899464,1.45894363862034,1.48594992889752,0.17110117716589,0.154468738196869,1.12358533137519,1.79430194586548,1.18319120203166,1.78870865576339
4,1,0.52599463231351,0.52599463231351,1.54901232320135,1.47195735618466,0.234330197441373,0.138530618405042,1.08972513621626,2.00829951018644,1.20043734411078,1.74347736825855
4,2,0.50208736448727,0.50208736448727,1.53340830026021,1.52237933971631,0.222825176520251,0.159777185842696,1.09667095428052,1.9701456462399,1.20921605546462,1.83554262396799
4,3,0.479266718880731,0.479266718880731,1.53330092966295,1.51994471089577,0.222887840010643,0.160030671551438,1.09644076324209,1.97016109608381,1.20628459465495,1.83360482713659
4,4,0.457483306836983,0.457483306836983,1.53320175735231,1.51994471124598,0.222873501097361,0.160030199908418,1.09636969520148,1.97003381950314,1.20628551942548,1.83360390306648
4,5,0.436689984489794,0.436689984489794,1.53309280667571,1.51750424239229,0.222961446460469,0.160451839225106,1.0960883716132,1.97009724173823,1.20301863751109,1.8319898472735
4,6,0.416841750734413,0.416841750734413,1.53342919319276,1.51750658297574,0.22296774732779,0.160363507594703,1.09641240843029,1.97044597795522,1.20319410809012,1.83181905786135
4,7,0.397895649835751,0.397895649835751,1.53343252211537,1.51750659805851,0.222967644514256,0.160363516283916,1.09641593886742,1.97044910536331,1.20319410614203,1.83181908997499
4,8,0.379810678463174,0.379810678463174,1.53344957503653,1.51426840788951,0.222958030232512,0.160429609555305,1.0964518357808,1.97044731429225,1.19982637316111,1.8287104426179
5,1,0.0801026985945545,0.0801026985945545,2.29809739556918,2.30961949951775,0.316681613076723,0.261141176129219,1.6774014339388,2.91879335719955,1.79778279430448,2.82145620473102
5,2,0.0764619073178801,0.0764619073178801,2.30120984801708,2.30944200453623,0.317003060429576,0.304379005490693,1.67988384957511,2.92253584645904,1.71285915377447,2.90602485529798
5,3,0.0729865956237026,0.0729865956237026,2.30119932341287,2.30944200135626,0.31700364606868,0.304399176790032,1.67987217711826,2.92252646970748,1.71281961484779,2.90606438786472
5,4,0.0696692422096067,0.0696692422096067,2.30126113899653,2.30943406150372,0.316994479688457,0.303360474385243,1.67995195880716,2.92257031918591,1.71484753170864,2.90402059129879
5,5,0.0665026676279796,0.0665026676279796,2.3011924903955,2.30942893853699,0.316998204354604,0.301548885344716,1.67987600986048,2.92250897093053,1.71839312326135,2.90046475381263
5,6,0.0634800187481828,0.0634800187481828,2.30130957848578,2.30943186327246,0.316998451302628,0.302152477163616,1.67999261393263,2.92262654303893,1.71721300803178,2.90165071851315
5,7,0.0605947539249422,0.0605947539249422,2.30128308047062,2.30943045560918,0.316996838976424,0.301881235165256,1.67996927607683,2.92259688486441,1.71774323468528,2.90111767653308
5,8,0.0578406288408572,0.0578406288408572,2.3013737289394,2.30943017813522,0.316975608909768,0.302043523698298,1.68010153547626,2.92264592240255,1.71742487168655,2.90143548458388
5,9,0.0552116829923902,0.0552116829923902,2.30109091194773,2.30943160745305,0.316975433571437,0.301976429440866,1.67981906214771,2.92236276174775,1.71755780574896,2.90130540915715
5,10,0.0527022267900885,0.0527022267900885,2.30101495159567,2.30943133459426,0.316974486898603,0.30209725938585,1.67974495727441,2.92228494591693,1.71732070619799,2.90154196299052
5,11,0.050306829245121,0.050306829245121,2.3010465142584,2.30943069842661,0.316969045186137,0.302081070371054,1.67978718569357,2.92230584282323,1.71735180049935,2.90150959635388
5,12,0.0480203062154806,0.0480203062154806,2.30103554785387,2.30943036899108,0.316968690535156,0.302074981057825,1.67977691440497,2.92229418130278,1.71736340611774,2.90149733186441
5,13,0.0458377091864157,0.0458377091864157,2.30099030155318,2.30941148673851,0.316961283806848,0.300388465906859,1.67974618529176,2.9222344178146,1.72065009356107,2.89817287991596
5,14,0.0437543145608071,0.0437543145608071,2.30091192415663,2.30941050863509,0.31696435386317,0.30021943304931,1.67966179058482,2.92216205772844,1.72098041985844,2.89784059741173
5,15,0.0417656134363148,0.0417656134363148,2.30090976366343,2.3094104262183,0.316963809832214,0.300220912655869,1.67966069639229,2.92215883093457,1.7209774374128,2.89784341502381
5,16,0.0398673018471691,0.0398673018471691,2.30116745197683,2.28600365100341,0.317007382394776,0.303009796014275,1.67983298248307,2.92250192147059,1.69210445081543,2.87990285119139
5,17,0.0380552714494867,0.0380552714494867,2.30115999645739,2.28730049786226,0.317007664335491,0.30314843355469,1.67982497435982,2.92249501855495,1.69312956809507,2.88147142762946
5,18,0.0363256006299547,0.0363256006299547,2.30133149579436,2.28730301058346,0.317006884024149,0.303093039576983,1.67999800310703,2.92266498848169,1.69324065301258,2.88136536815435
5,19,0.0346745460186374,0.0346745460186374,2.30131433413837,2.28730746909448,0.317004433370601,0.303113823476305,1.679985644732,2.92264302354475,1.69320437508092,2.88141056310804
5,20,0.0330985343875401,0.0330985343875401,2.30131853522254,2.28600637650713,0.317004462615948,0.303018480753124,1.67998978849528,2.92264728194979,1.69209015423101,2.87992259878325
5,21,0.031594154917395,0.031594154917395,2.30132314661476,2.28714846788564,0.317006951648659,0.298994010132772,1.67998952138339,2.92265677184614,1.70112020802541,2.87317672774588
5,22,0.0301581518159343,0.0301581518159343,2.30129113119307,2.29623828629103,0.317013409185676,0.301637578230617,1.67994484918915,2.922637413197,1.70502863295902,2.88744793962304
5,23,0.0287874172716734,0.0287874172716734,2.30127316263968,2.29623620636675,0.317015218239064,0.30154192238585,1.67992333489111,2.92262299038824,1.70521403849048,2.88725837424301
5,24,0.0274789847279561,0.0274789847279561,2.30172021526522,2.29623656978756,0.31698992059516,0.301543279349238,1.68041997089871,2.92302045963174,1.70521174226306,2.88726139731207
5,25,0.0262300224627046,0.0262300224627046,2.30171226738855,2.29754704646118,0.316991026940245,0.301633775594638,1.68040985458567,2.92301468019143,1.70634484629569,2.88874924662667
6,1,0.490630786611434,0.490630786611434,1.4242610483733,1.39941677732091,0.164333811472848,0.148172518499506,1.10216677788652,1.74635531886009,1.10899864106188,1.68983491357994
6,2,0.468330860150726,0.468330860150726,1.42420746712113,1.39871686889689,0.164326641216566,0.148230653835678,1.10212725033667,1.7462876839056,1.10818478737896,1.68924895041482
