"B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
5,8,0.0578406288408572,0.0578406288408572,2.2394244992079,2.28723698205861,0.310776034279279,0.301094798209733,1.63030347202051,2.84854552639528,1.69709117756754,2.87738278654969
5,9,0.0552116829923902,0.0552116829923902,2.23688037018639,2.28726413909752,0.31080766777355,0.301029272121187,1.62769734135023,2.84606339902255,1.69724676574,2.87728151245505
5,10,0.0527022267900885,0.0527022267900885,2.23623039839784,2.29095435141604,0.310801184132404,0.301315612194968,1.62706007749833,2.84540071929736,1.7003757515139,2.88153295131817
5,11,0.050306829245121,0.050306829245121,2.23643624163479,2.28971173768749,0.31075445966628,0.301275875787224,1.62735750068888,2.8455149825807,1.69921102114453,2.88021245423045
5,12,0.0480203062154806,0.0480203062154806,2.23634548105215,2.29093890176512,0.31075186638021,0.301312304987695,1.62727182294694,2.84541913915736,1.70036678398924,2.881511019541
5,13,0.0458377091864157,0.0458377091864157,2.23595050810979,2.2918884324584,0.310693848180072,0.299520625439065,1.62699056567685,2.84491045054273,1.70482800659783,2.87894885831896
5,14,0.0437543145608071,0.0437543145608071,2.23816806588062,2.29062113606929,0.310915871830476,0.299279344758423,1.62877295709288,2.84756317466835,1.70403362034279,2.8772086517958
5,15,0.0417656134363148,0.0417656134363148,2.23814795553361,2.29061981740075,0.310911499676754,0.299279853615807,1.62876141616717,2.84753449490005,1.70403130431376,2.87720833048773
5,16,0.0398673018471691,0.0398673018471691,2.24037113748132,2.25485483104202,0.311343582445471,0.302176783608601,1.6301377158882,2.85060455907445,1.66258833516916,2.84712132691488
5,17,0.0380552714494867,0.0380552714494867,2.24029285964331,2.25485239284763,0.31134366157167,0.302287913971754,1.63005928296284,2.85052643632378,1.662368081463,2.84733670423227
5,18,0.0363256006299547,0.0363256006299547,2.24171719824007,2.25485839545938,0.311340265179398,0.302232864888429,1.63149027848844,2.85194411799169,1.66248198027806,2.8472348106407
5,19,0.0346745460186374,0.0346745460186374,2.24161658295427,2.25486904634683,0.311322772914766,0.30225884048588,1.63142394804133,2.85180921786721,1.66244171899451,2.84729637369916
5,20,0.0330985343875401,0.0330985343875401,2.24164850500467,2.25356327523635,0.311322748356635,0.302168665656571,1.63145591822567,2.85184109178368,1.66131269054947,2.84581385992323
5,21,0.031594154917395,0.031594154917395,2.24171831063689,2.25448921012576,0.311346340219336,0.297690647897204,1.63147948380699,2.85195713746679,1.67101554024724,2.83796288000428
5,22,0.0301581518159343,0.0301581518159343,2.24142949572671,2.26476589243983,0.311404646633384,0.30072320906036,1.63107638832528,2.85178260312814,1.67534840268152,2.85418338219813
5,23,0.0287874172716734,0.0287874172716734,2.24127266103748,2.26475927449931,0.311419784193939,0.300604587980265,1.63088988401736,2.8516554380576,1.67557428205799,2.85394426694063
5,24,0.0274789847279561,0.0274789847279561,2.24725667637961,2.2647604308379,0.311327489280213,0.3006059425869,1.6370547973904,2.85745855536883,1.67557278336757,2.85394807830822
5,25,0.0262300224627046,0.0262300224627046,2.24722882352896,2.264756828932,0.31133702656997,0.300650022827725,1.63700825145182,2.8574493956061,1.67548278418966,2.85403087367435
6,1,0.490630786611434,0.490630786611434,1.4514215218994,1.42115059868116,0.164464356617771,0.148258769987737,1.12907138292857,1.77377166087023,1.13056340950519,1.71173778785712
6,2,0.468330860150726,0.468330860150726,1.45046147741842,1.41697598247663,0.164448762033005,0.148299204537456,1.12814190383373,1.77278105100311,1.12630954158322,1.70764242337005
6,3,0.447044499763985,0.447044499763985,1.450305770734,1.41356331475434,0.164451625651468,0.147754827869317,1.12798058445713,1.77263095701088,1.12396385213048,1.7031627773782
6,4,0.426725637308874,0.426725637308874,1.45730251066076,1.41545566133262,0.164371717484453,0.147753310229491,1.13513394439123,1.77947107693028,1.12585917328282,1.70505214938242
6,5,0.407330298511223,0.407330298511223,1.45828301741132,1.4213114209342,0.16442458718432,0.147607116073486,1.13601082653005,1.78055520829258,1.13200147343016,1.71062136843823
6,6,0.388816507795492,0.388816507795492,1.45823342705013,1.41840402792519,0.164424530720899,0.14734475217933,1.13596134683717,1.78050550726309,1.1296083136537,1.70719974219668
6,7,0.371144197440831,0.371144197440831,1.45816168485035,1.41840396214368,0.164424201503739,0.147356475406869,1.13589024990302,1.78043311979768,1.12958527034622,1.70722265394114
6,8,0.35427512086614,0.35427512086614,1.45828709991042,1.42279841955445,0.164426871957334,0.147282252941774,1.13601043087404,1.78056376894679,1.13412520378858,1.71147163532033
6,9,0.338172769856459,0.338172769856459,1.46336267710098,1.44148625338875,0.164019473195525,0.144657504553219,1.14188450963775,1.78484084456421,1.15795754446444,1.72501496231306
6,10,0.32280229555154,0.32280229555154,1.45339969485994,1.47087223572602,0.163271300104596,0.150090213535424,1.13338794665493,1.77341144306495,1.17669541719659,1.76504905425545
6,11,0.30813043302562,0.30813043302562,1.45334565298377,1.47087313286514,0.163271618399532,0.150087248959821,1.13333328092068,1.77335802504685,1.1767021249039,1.76504414082639
6,12,0.294125429295148,0.294125429295148,1.4530431524429,1.46472138700898,0.16327293245823,0.150044621645497,1.13302820482477,1.77305810006103,1.1706339285838,1.75880884543415
6,13,0.280756974598683,0.280756974598683,1.45406989424976,1.46109420238123,0.16326713879301,0.149196437270154,1.13406630221546,1.77407348628406,1.16866918533173,1.75351921943074
6,14,0.267996136800219,0.267996136800219,1.45395051449099,1.46190484310785,0.163285499766344,0.149239957638765,1.13391093494896,1.77399009403303,1.16939452613587,1.75441516007983
7,1,0.255958303811229,0.255958303811229,2.27565287259457,2.29861880878278,0.231434265534626,0.22728187072808,1.8220417121467,2.72926403304244,1.85314634215574,2.74409127540981
7,2,0.244324603872789,0.244324603872789,2.27566755716597,2.29791714869309,0.231431903287149,0.227269068341945,1.82206102672316,2.72927408760879,1.85246977474288,2.7433645226433
7,3,0.233219673551285,0.233219673551285,2.27610106554111,2.29791740382634,0.231320261358424,0.227265334359156,1.8227133532786,2.72948877780362,1.85247734848239,2.74335745917028
7,4,0.222619479451556,0.222619479451556,2.2760875336222,2.29791739209878,0.231319293114721,0.227264675647356,1.82270171911735,2.72947334812705,1.85247862782996,2.7433561563676
7,5,0.212501080533343,0.212501080533343,2.27493418390388,2.29791728583517,0.231094879638095,0.227278652289107,1.82198821981321,2.72788014799454,1.85245112734852,2.74338344432182
7,6,0.202842578462075,0.202842578462075,2.27493430618667,2.29370678246126,0.23110004349594,0.227218058798472,1.82197822093463,2.72789039143871,1.84835938721626,2.73905417770627
7,7,0.193623070216281,0.193623070216281,2.27498016484141,2.28949352993775,0.231101856645974,0.227294107949468,1.8220205258153,2.72793980386751,1.84399707835679,2.73498998151871
7,8,0.184822602849077,0.184822602849077,2.27497964508104,2.28950057104252,0.231101764935495,0.227294835678104,1.82202018580747,2.72793910435461,1.84400269311343,2.7349984489716
7,9,0.176422130305809,0.176422130305809,2.27665368318397,2.29839607409664,0.231439209437643,0.227533795570969,1.82303283268619,2.73027453368176,1.85242983477754,2.74436231341574
7,10,0.168403472204403,0.168403472204403,2.27758709431793,2.29839607664852,0.231634469890331,0.227534257123321,1.82358353333288,2.73159065530298,1.85242893268681,2.74436322061023
7,11,0.160749274489207,0.160749274489207,2.2761248537715,2.29839607655691,0.231370060278502,0.227534601465597,1.82263953562564,2.72961017191737,1.85242825768434,2.74436389542948
7,12,0.153442971873182,0.153442971873182,2.2761168983819,2.28853165633804,0.231369572791211,0.226827093613109,1.82263253571113,2.72960126105268,1.84395055285635,2.73311275981973
7,13,0.146468751987151,0.146468751987151,2.27492076234503,2.28272924362928,0.231309339682512,0.226518312154823,1.8215544565673,2.72828706812275,1.83875335180583,2.72670513545274
7,14,0.13981152115852,0.13981152115852,2.27477260073232,2.28272753885952,0.231325954504277,0.226446807632707,1.82137372990393,2.7281714715607,1.83889179589941,2.72656328181963
7,15,0.133456871745409,0.133456871745409,2.27464730436828,2.28272591253957,0.231326531351066,0.22643176715732,1.82124730292019,2.72804730581637,1.83891964891122,2.72653217616791
7,16,0.127391050955496,0.127391050955496,2.27459616271151,2.27664803358542,0.231431413651472,0.227164275271837,1.82099059195462,2.72820173346839,1.83140605405262,2.72189001311822
8,1,0.761897750118474,0.761897750118474,1.50323425563275,1.58344809396585,0.184647088482669,0.145472905239133,1.14132596220672,1.86514254905878,1.29832119969715,1.86857498823455
8,2,0.727268321509714,0.727268321509714,1.50601912016046,1.58948840240378,0.18346269236343,0.145115089950313,1.14643224312814,1.86560599719278,1.30506282610117,1.87391397870639
8,3,0.69421285387614,0.69421285387614,1.50725963159684,1.58880828364628,0.183645845144914,0.14504146389769,1.14731377511281,1.86720548808088,1.30452701440681,1.87308955288576
8,4,0.662659808262276,0.662659808262276,1.50551856028652,1.58880833257961,0.183571981229338,0.144855814657603,1.14571747707702,1.86531964349602,1.30489093585071,1.87272572930852
8,5,0.632540897268583,0.632540897268583,1.50602989878573,1.58880806039806,0.183593040370992,0.144849778516193,1.14618753965858,1.86587225791287,1.30490249450632,1.8727136262898
8,6,0.603790937263218,0.603790937263218,1.50537694010423,1.59015122078911,0.183488946540157,0.144899626437265,1.14573860488552,1.86501527532293,1.30614795297207,1.87415448860615
8,7,0.576347707311006,0.576347707311006,1.5119986730777,1.59081960632762,0.183664298036844,0.145092772545704,1.15201664892548,1.87198069722991,1.30643777213804,1.8752014405172
8,8,0.550151814514308,0.550151814514308,1.51173399906812,1.58997845333845,0.183659824960761,0.144930889186281,1.15176074214503,1.87170725599121,1.30591391053334,1.87404299614356
8,9,0.52514656547434,0.52514656547434,1.51174256471406,1.58997586234582,0.183660247270835,0.144967248101787,1.15176848006323,1.8717166493649,1.30584005606632,1.87411166862533
8,10,0.501277843594794,0.501277843594794,1.51126370629139,1.5631989990942,0.183626219162417,0.144284573379565,1.15135631673305,1.87117109584973,1.28040123527025,1.84599676291815
8,11,0.478493991962183,0.478493991962183,1.51133267179515,1.55974968816015,0.183649671240992,0.144384981177159,1.1513793161628,1.87128602742749,1.27675512505292,1.84274425126738
8,12,0.456745701549462,0.456745701549462,1.50962317264467,1.56380074104145,0.183616113631469,0.14433501783363,1.14973558992699,1.86951075536234,1.28090410608754,1.84669737599537
9,1,0.204926909981474,0.204926909981474,1.58377591987487,1.63098424011274,0.161875695051514,0.149928300842603,1.2664995575739,1.90105228217584,1.33712477046124,1.92484370976424
9,2,0.195612665651295,0.195612665651295,1.58313667494079,1.62255497464448,0.161867434708939,0.149670365358663,1.26587650291127,1.90039684697031,1.3292010585415,1.91590889074746
9,3,0.186721768100951,0.186721768100951,1.58427550106793,1.62189305873487,0.161997237937087,0.149900508674915,1.26676091471124,1.90179008742462,1.32808806173204,1.91569805573771
9,4,0.178234975565931,0.178234975565931,1.58528674678901,1.62384203025204,0.162009667917324,0.149843051975805,1.26774779767105,1.90282569590696,1.33014964837946,1.91753441212462
9,5,0.170133920849619,0.170133920849619,1.58687908470269,1.62643684110586,0.162246581601887,0.149854312189674,1.26887578476299,1.90488238464239,1.3327223892141,1.92015129299762
9,6,0.162401071572831,0.162401071572831,1.58711842942134,1.62578548014213,0.162187704358982,0.149837123963099,1.26923052887774,1.90500632996495,1.33210471717446,1.91946624310981
9,7,0.155019692230074,0.155019692230074,1.58719597968214,1.61405337556168,0.162147457885285,0.149362561264094,1.26938696222698,1.90500499713729,1.32130275548405,1.9068039956393
9,8,0.147973807970409,0.147973807970409,1.5871970170635,1.61470323584056,0.162147198766427,0.149375172383076,1.26938850748131,1.9050055266457,1.32192789796973,1.90747857371139
9,9,0.141248170024529,0.141248170024529,1.58736047947301,1.61078643204553,0.162143253720948,0.149529367392116,1.26955970217995,1.90516125676607,1.31770887195698,1.90386399213408
9,10,0.134828222703222,0.134828222703222,1.5866281706597,1.55861602171584,0.162134517606598,0.15066750223301,1.26884451615077,1.90441182516864,1.26330771733914,1.85392432609254
9,11,0.128700071895819,0.128700071895819,1.58573947991489,1.57422359842984,0.162144363549235,0.150790433733666,1.26793652735839,1.9035424324714,1.27867434831186,1.86977284854783
9,12,0.122850455000421,0.122850455000421,1.58573507952921,1.57352848622053,0.162145340851395,0.150781753438714,1.26793021146048,1.90353994759795,1.27799624948065,1.86906072296041
9,13,0.117266712220856,0.117266712220856,1.58683935364594,1.57267895462112,0.162071797373398,0.151961011862869,1.26917863079408,1.9045000764978,1.27483537136989,1.87052253787234
9,14,0.111936759168226,0.111936759168226,1.58685441342363,1.5553471131315,0.162070696591414,0.154364372360526,1.26919584810446,1.9045129787428,1.25279294330487,1.85790128295813
10,1,0.46764408298637,0.46764408298637,1.42601103053987,1.47174276524108,0.191019717849184,0.142990078506082,1.05161238355547,1.80040967752427,1.19148221136916,1.752003319113
10,2,0.446388937681678,0.446388937681678,1.42729197569351,1.46081779758609,0.190988408985989,0.142438262690654,1.05295469408097,1.80162925730605,1.1816388027124,1.73999679245977
10,3,0.426099871534962,0.426099871534962,1.42702921230089,1.46081779784742,0.190981956390916,0.142431726447408,1.0527045777747,1.80135384682709,1.1816516140105,1.73998398168434
10,4,0.406732974757503,0.406732974757503,1.42700965507936,1.46158173498578,0.190983488088193,0.142482808067932,1.0526820184265,1.80133729173221,1.18231543117263,1.74084803879892
10,5,0.388246333328252,0.388246333328252,1.42647587791635,1.46158178811037,0.190978493152645,0.142471928686643,1.05215803133716,1.80079372449553,1.18233680788455,1.7408267683362
10,6,0.370599938283099,0.370599938283099,1.43005652151339,1.41170438985658,0.189180306332015,0.141502304835549,1.05926312110264,1.80084992192414,1.1343598723789,1.68904890733426
10,7,0.353755599127103,0.353755599127103,1.4303945100579,1.41888643197571,0.189161289340238,0.142096970525244,1.05963838295103,1.80115063716476,1.14037636974623,1.69739649420519
11,1,0.625160674929431,0.625160674929431,1.42713841729384,1.45841965718811,0.13111863450667,0.137806817025884,1.17014589366077,1.68413094092691,1.18831829581738,1.72852101855884
11,2,0.596746157419559,0.596746157419559,1.4274742773157,1.45382218233753,0.1311050783146,0.138543399035072,1.17050832381908,1.68444023081231,1.18227712022879,1.72536724444627
11,3,0.56962312358372,0.56962312358372,1.42771681856996,1.45314084224229,0.131115854061442,0.138279799292262,1.17072974460953,1.68470389253038,1.18211243562946,1.72416924885512
11,4,0.543732873495733,0.543732873495733,1.42481940417087,1.43426129592453,0.131170437122815,0.136881212215175,1.16772534741015,1.68191346093159,1.16597411998279,1.70254847186628
11,5,0.519019375231656,0.519019375231656,1.42463955703631,1.43557704620779,0.131169363312053,0.136776545681884,1.16754760494469,1.68173150912794,1.1674950166713,1.70365907574429
11,6,0.495429143604967,0.495429143604967,1.42464213819139,1.43620640099539,0.131169312955105,0.136936245856801,1.16755028479939,1.6817339915834,1.16781135911606,1.70460144287472
11,7,0.472911124413415,0.472911124413415,1.42521865390867,1.43685938917147,0.131129579216243,0.136595524593322,1.16820467864483,1.6822326291725,1.16913216096856,1.70458661737438
11,8,0.451416583947038,0.451416583947038,1.42498700593018,1.43686328443828,0.131097529126281,0.13659962849817,1.16803584884267,1.68193816301769,1.16912801258187,1.7045985562947
11,9,0.430899003518203,0.430899003518203,1.42441354486816,1.4328357049049,0.131100349163329,0.136427085101789,1.16745686050804,1.68137022922829,1.16543861810539,1.7002327917044
12,1,0.410965639332393,0.410965639332393,1.46189364353326,1.48952900467156,0.14468910481307,0.144600871753208,1.17830299809965,1.74548428896688,1.20611129603527,1.77294671330785
12,2,0.39228661676578,0.39228661676578,1.46261886202067,1.47622121803556,0.144836282058861,0.145619920350166,1.1787397491853,1.74649797485603,1.19080617414924,1.76163626192189
12,3,0.374456584602867,0.374456584602867,1.46205774534894,1.47692724965571,0.144860229260254,0.145752201703921,1.17813169599885,1.74598379469904,1.19125293431603,1.7626015649954
12,4,0.357436954919529,0.357436954919529,1.46141566409834,1.47766706353335,0.144848408417947,0.145716900001136,1.17751278359916,1.74531854459752,1.19206193953112,1.76327218753557
12,5,0.341190893672342,0.341190893672342,1.45940387194021,1.47544732943683,0.144896206626757,0.145532577500918,1.17540730695176,1.74340043692865,1.19020347753503,1.76069118133863
12,6,0.325683240982006,0.325683240982006,1.45943761747949,1.47691349450325,0.144901923414639,0.145486149514542,1.1754298475868,1.74344538737218,1.19176064145475,1.76206634755175
12,7,0.310880435039998,0.310880435039998,1.45943195539018,1.49021634880292,0.144899989477949,0.145929038815098,1.1754279760134,1.74343593476696,1.20419543272533,1.77623726488051
12,8,0.296750439473789,0.296750439473789,1.45931974847297,1.49096488977195,0.144878526938344,0.145882019954573,1.17535783567381,1.74328166127212,1.20503613066099,1.77689364888291
12,9,0.283262674013427,0.283262674013427,1.45870657988469,1.49096488540006,0.144916386483466,0.145879074490044,1.1746704623771,1.74274269739228,1.20504189939957,1.77688787140054
12,10,0.27038794830942,0.27038794830942,1.45870577835037,1.4894544026163,0.144940943101099,0.145670832530321,1.17462152987221,1.74279002682852,1.20393957085687,1.77496923437573
12,11,0.258098398758717,0.258098398758717,1.45758520399049,1.49321693683803,0.144892751486873,0.145241146996009,1.17359541107622,1.74157499690476,1.20854428872585,1.77788958495021
12,12,0.246367428202024,0.246367428202024,1.45780436688687,1.49698525357435,0.144941503335087,0.145876030032243,1.1737190203501,1.74188971342364,1.21106823471115,1.78290227243754
13,1,0.426835827481643,0.426835827481643,1.57474021011073,1.55370975382272,0.20520475774845,0.150120815658261,1.17253888492377,1.9769415352977,1.25947295513253,1.84794655251291
13,2,0.40743548037058,0.40743548037058,1.5747072797734,1.5543986609528,0.205274518707411,0.150134817629928,1.17236922310687,1.97704533643992,1.26013441839814,1.84866290350746
13,3,0.38891690897701,0.38891690897701,1.57461377752223,1.55439935032726,0.205253264354926,0.150115876802934,1.17231737938657,1.97691017565788,1.26017223179351,1.84862646886101
13,4,0.371240035233696,0.371240035233696,1.57475392959864,1.55440017550376,0.205271099435477,0.150013266368319,1.1724225747051,1.97708528449217,1.26037417342185,1.84842617758567
13,5,0.354366602683409,0.354366602683409,1.57472368334081,1.55440019907206,0.205262838509992,0.150025980627796,1.17240851986123,1.9770388468204,1.26034927704158,1.84845112110254
13,6,0.338260093683945,0.338260093683945,1.5748268394594,1.55440364237873,0.205249625757653,0.149930084647354,1.1725375729744,1.9771161059444,1.26054067646992,1.84826660828755
13,7,0.322885650376298,0.322885650376298,1.57778067412076,1.54441779030906,0.205252336006531,0.147010202835304,1.17548609554796,1.98007525269356,1.25627779275187,1.83255778786626
13,8,0.308209999244947,0.308209999244947,1.57778590656661,1.54441785107557,0.205248950157582,0.147012212329136,1.17549796425775,1.98007384887547,1.25627391491047,1.83256178724068
13,9,0.29420137910701,0.29420137910701,1.57821482105704,1.55021933192138,0.205208220794443,0.146152776750275,1.17600670829993,1.98042293381415,1.26375988949085,1.83667877435192
