"n","B","j","proj_lambda","delta_lambda","psi_proj","psi_delta","se_proj","se_delta","lower_proj","upper_proj","lower_delta","upper_delta"
1000,7,7,0.0984940666607528,0.0984940666607528,1.67123570032782,1.6847654005973,0.156524252570277,0.157706052605451,1.36444816529008,1.97802323536556,1.37566153749062,1.99386926370399
1000,7,8,0.0940173593213694,0.0940173593213694,1.67103210920005,1.6847659722732,0.156525776802709,0.157668359896545,1.36424158666674,1.97782263173336,1.37573598687597,1.99379595767042
1000,7,9,0.0897441252396343,0.0897441252396343,1.6710086802912,1.68476665905928,0.156524645107506,0.157664262488442,1.36422037588049,1.97779698470192,1.37574470458194,1.99378861353663
1000,7,10,0.0856651162419593,0.0856651162419593,1.67128176328774,1.68476724843066,0.156528341743142,0.157691865042991,1.36448621347118,1.9780773131043,1.3756911929464,1.99384330391492
1000,7,11,0.0817715044985188,0.0817715044985188,1.67258803599534,1.68476429529855,0.156552529944572,0.157531381041535,1.36574507730398,1.9794309946867,1.37600278845715,1.99352580213996
1000,7,12,0.0780548634179774,0.0780548634179774,1.67258424171664,1.68476423758802,0.156552331184515,0.157554586347109,1.36574167259499,1.97942681083829,1.37595724834768,1.99357122682835
1000,7,13,0.0745071494105806,0.0745071494105806,1.67249451884296,1.68476371347907,0.156537570366594,0.157326360589659,1.36568088092443,1.97930815676148,1.37640404672334,1.9931233802348
1000,7,14,0.0711206844801423,0.0711206844801423,1.67250431092429,1.68476373663415,0.156537801160188,0.15732040207987,1.36569022065032,1.97931840119826,1.3764157485576,1.99311172471069
1000,7,15,0.0678881396072531,0.0678881396072531,1.6797524463721,1.68476373808647,0.158332984888924,0.157320368830638,1.36941979598981,1.99008509675439,1.37641581517842,1.99311166099452
1000,8,1,0.539839683275806,0.539839683275806,1.22466486651212,1.26574077532547,0.107655533926801,0.0972097809743141,1.01366002001558,1.43566971300865,1.07520960461582,1.45627194603513
1000,8,2,0.515303136515734,0.515303136515734,1.22469712739048,1.26046531230651,0.107651436356447,0.097224902066876,1.01370031213184,1.43569394264911,1.06990450425543,1.45102612035758
1000,9,1,0.380295134596398,0.380295134596398,1.62336255425911,1.58980090663525,0.138522852513317,0.107625606500418,1.35185776333301,1.89486734518521,1.37885471789443,1.80074709537607
1000,9,2,0.363010133804996,0.363010133804996,1.62353080449989,1.59121503108971,0.137798823215276,0.108420010437256,1.35344511099795,1.89361649800183,1.37871181063269,1.80371825154673
1000,9,3,0.346510762976165,0.346510762976165,1.62356182264898,1.59764057418875,0.137696868353293,0.1072979880807,1.35367596067652,1.89344768462143,1.38733651755058,1.80794463082692
1000,9,4,0.330761314015613,0.330761314015613,1.62370635850407,1.59266949716185,0.137713121813892,0.107304745853581,1.35378863974884,1.8936240772593,1.38235219528883,1.80298679903487
1000,10,1,0.287729668111117,0.287729668111117,1.50400650824459,1.53096389627425,0.108695116008075,0.101209453602718,1.29096408086876,1.71704893562042,1.33259336721292,1.72933442533557
1000,10,2,0.274651910631288,0.274651910631288,1.50409115703865,1.53239337374603,0.10876742650555,0.101533828884092,1.29090700108777,1.71727531298953,1.33338706913321,1.73139967835885
1000,10,3,0.26216855741232,0.26216855741232,1.50409112341251,1.53239343998364,0.108767474430898,0.101618964091994,1.29090687352795,1.71727537329707,1.33322027036333,1.73156660960395
1000,10,4,0.25025259186319,0.25025259186319,1.5040630812337,1.53239378435396,0.10878386813093,0.101594321175671,1.29084669969708,1.71727946277032,1.33326891484964,1.73151865385827
1000,10,5,0.238878225338632,0.238878225338632,1.504096888957,1.53239524733439,0.108776282804691,0.1019957896236,1.2908953746598,1.71729840325419,1.33248349967214,1.73230699499665
1000,10,6,0.228020841327109,0.228020841327109,1.50474346811509,1.53239535220902,0.10874947598679,0.102023958072238,1.29159449518099,1.7178924410492,1.33242839438744,1.73236231003061
1000,10,7,0.217656942175525,0.217656942175525,1.50531994608449,1.53239923669737,0.108728144159441,0.102344299777709,1.29221278353198,1.71842710863699,1.33180440913306,1.73299406426168
1500,1,1,0.379062136175235,0.379062136175235,1.54909971305531,1.56055626719966,0.097096902630567,0.0807272696427978,1.35878978389939,1.73940964221122,1.40233081869978,1.71878171569954
1500,1,2,0.345387300736452,0.345387300736452,1.54910247341496,1.56189636414742,0.0970964014840434,0.0807917066309667,1.35879352650623,1.73941142032368,1.40354461915072,1.72024810914411
1500,1,3,0.314704044866315,0.314704044866315,1.54910252271036,1.56189635737361,0.0970964008512157,0.0807852163254388,1.35879357704198,1.73941146837874,1.40355733337575,1.72023538137147
1500,1,4,0.286746604881084,0.286746604881084,1.54908459036468,1.56057834616683,0.0970960091113511,0.080740233943919,1.35877641250643,1.73939276822292,1.40232748763675,1.71882920469691
1500,1,5,0.261272826810208,0.261272826810208,1.54900767050724,1.58838927656472,0.0971039941391067,0.0871628111413548,1.35868384199459,1.73933149901989,1.41755016672766,1.75922838640177
1500,1,6,0.238062068974474,0.238062068974474,1.54900760217259,1.58839374483333,0.0971039940125108,0.0871655427625677,1.35868377390807,1.73933143043711,1.41754928101869,1.75923820864796
1500,1,7,0.216913290893337,0.216913290893337,1.54900719977915,1.58995051963257,0.0971040142475236,0.0868199428048792,1.358683331854,1.73933106770429,1.41978343173501,1.76011760753013
1500,1,8,0.197643311968454,0.197643311968454,1.54900684064558,1.58995754716878,0.0971039957890692,0.0868427686595262,1.35868300889901,1.73933067239216,1.41974572059611,1.76016937374146
1500,1,9,0.18008522486097,0.18008522486097,1.5490026531064,1.59147055573004,0.0971076413899088,0.0868262884995017,1.35867167598218,1.73933363023062,1.42129103027102,1.76165008118907
1500,1,10,0.164086949819999,0.164086949819999,1.54899351208915,1.59061845554966,0.0971086524020364,0.0875012207032425,1.35866055338116,1.73932647079715,1.41911606297131,1.76212084812802
1500,1,11,0.149509917440574,0.149509917440574,1.54897776992116,1.58055355848795,0.0971086144569181,0.088369779900582,1.3586448855856,1.73931065425672,1.40734878988281,1.75375832709309
1500,1,12,0.136227868441753,0.136227868441753,1.54897726597338,1.58287566265297,0.0971083675135381,0.0886934152467145,1.35864486564685,1.73930966629992,1.40903656876941,1.75671475653653
1500,1,13,0.124125760069126,0.124125760069126,1.54897719378846,1.58440111287978,0.0971083911243693,0.0888830885564478,1.35864474718469,1.73930964039222,1.41019025930914,1.75861196645041
1500,2,1,0.197348105672493,0.197348105672493,1.40076820152563,1.40364565962041,0.0877174148221369,0.0842307822091215,1.22884206847424,1.57269433457702,1.23855332649053,1.56873799275029
1500,2,2,0.17981624387872,0.17981624387872,1.40076717638036,1.40437273288621,0.0877178824754548,0.0842748011343995,1.22884012672847,1.57269422603225,1.23919412266279,1.56955134310964
1500,2,3,0.163841864366869,0.163841864366869,1.40076845461053,1.40219265106612,0.0877173280227225,0.0844788634397385,1.22884249168599,1.57269441753507,1.23661407872423,1.567771223408
1500,2,4,0.149286604703617,0.149286604703617,1.40075992062997,1.40072949980559,0.0877163946767995,0.085210276612013,1.22883578706344,1.5726840541965,1.23371735764604,1.56774164196513
1500,2,5,0.136024394192871,0.136024394192871,1.40073901128958,1.40220378312715,0.0877159913983514,0.0848704001732307,1.22881566814881,1.57266235443035,1.23585779878762,1.56854976746669
1500,2,6,0.123940361911716,0.123940361911716,1.40073707063962,1.40220384545904,0.0877158341448405,0.0848795864888635,1.22881403571574,1.57266010556351,1.23583985594087,1.56856783497721
1500,2,7,0.112929841753431,0.112929841753431,1.40070587017864,1.38856777286196,0.0877154150318066,0.0856327569980079,1.2287836567163,1.57262808364098,1.22072756914586,1.55640797657805
1500,2,8,0.102897465859742,0.102897465859742,1.40063058701759,1.40227619038368,0.0877195086918847,0.086230746626757,1.22870034998149,1.57256082405368,1.23326392699524,1.57128845377212
1500,2,9,0.0937563385900618,0.0937563385900618,1.4006127463714,1.40227729471051,0.0877209844283139,0.0860851563376531,1.2286796168919,1.57254587585089,1.23355038828871,1.57100420113231
1500,2,10,0.0854272838730177,0.0854272838730177,1.40060704506758,1.40227916730355,0.0877209121052999,0.086253343364339,1.22867405734119,1.57254003279397,1.23322261430945,1.57133572029766
1500,2,11,0.0778381594211991,0.0778381594211991,1.40057146690169,1.40231766153123,0.0877267412448999,0.0862453723641541,1.22862705406168,1.57251587974169,1.23327673169748,1.57135859136497
1500,2,12,0.0709232318691766,0.0709232318691766,1.4005741080499,1.40230793755502,0.0877277111204966,0.0860293134837846,1.22862779425373,1.57252042184608,1.2336904831268,1.57092539198324
1500,2,13,0.0646226074225369,0.0646226074225369,1.40057409913891,1.40230839603696,0.0877276949789741,0.0860277432453164,1.22862781698012,1.5725203812977,1.23369401927614,1.57092277279778
1500,2,14,0.058881713086488,0.058881713086488,1.40057335778175,1.40231492886086,0.0877276853968816,0.0861139816880202,1.22862709440386,1.57251962115963,1.23353152475234,1.57109833296938
1500,3,1,0.45495311315652,0.45495311315652,1.49633590659717,1.49762982725296,0.0869423838800114,0.0803094339143951,1.32592883419235,1.66674297900199,1.34022333678075,1.65503631772517
1500,3,2,0.414536332487017,0.414536332487017,1.49632598944925,1.49762982722611,0.0869420919192753,0.0803050872910286,1.32591948928747,1.66673248961103,1.3402318561357,1.65502779831653
1500,3,3,0.377710067218877,0.377710067218877,1.49633124598753,1.51744786446938,0.0869415071490503,0.0795018277831582,1.32592589197539,1.66673659999967,1.36162428201439,1.67327144692437
1500,3,4,0.344155345859719,0.344155345859719,1.49633205652231,1.51809008391219,0.086941520846507,0.0794761833984911,1.32592667566315,1.66673743738146,1.36231676445114,1.67386340337323
1500,3,5,0.313581533465421,0.313581533465421,1.49632909304052,1.51945429632206,0.086941464237486,0.0794546553901554,1.32592382313504,1.66673436294599,1.36372317175736,1.67518542088677
1500,3,6,0.285723814299274,0.285723814299274,1.4963294788684,1.51945477790211,0.0869414504802124,0.0794510624298151,1.32592423592718,1.66673472180962,1.36373069553967,1.67517886026455
1500,3,7,0.260340898124757,0.260340898124757,1.496306149382,1.50617464142276,0.0869410731881389,0.0791629500370615,1.32590164593325,1.66671065283075,1.35101525935012,1.6613340234954
1500,3,8,0.237212930264935,0.237212930264935,1.49628518551922,1.51436324460842,0.086944963263863,0.0796637495251798,1.32587305752205,1.66669731351639,1.35822229553907,1.67050419367777
1500,3,9,0.21613958732643,0.21613958732643,1.4962853321066,1.5143631767362,0.0869449519033372,0.0796635065194207,1.32587322637606,1.66669743783714,1.35822270395814,1.67050364951427
1500,4,1,0.276356923427467,0.276356923427467,1.75950259025532,1.75792742163203,0.103191152684469,0.0895424501211485,1.55724793099376,1.96175724951688,1.58242421939458,1.93343062386948
1500,4,2,0.251806136021768,0.251806136021768,1.75950384832949,1.7579285346014,0.103191136101286,0.0895167962581889,1.55724922157096,1.96175847508801,1.58247561393535,1.93338145526745
1500,4,3,0.229436372904386,0.229436372904386,1.75950445007424,1.75792852918359,0.103191108349873,0.089514463706412,1.55724987770849,1.96175902244,1.58248018031902,1.93337687804816
1500,4,4,0.209053877888702,0.209053877888702,1.7595027977588,1.75792807374231,0.103191166449782,0.0894472116169656,1.55724811151723,1.96175748400037,1.58261153897305,1.93324460851156
1500,4,5,0.1904821075537,0.1904821075537,1.75950259977,1.75792799872401,0.103191171446241,0.0895463710399935,1.55724790373537,1.96175729580463,1.58241711148563,1.9334388859624
1500,4,6,0.173560202109317,0.173560202109317,1.75956681236342,1.76746919179345,0.103184910500997,0.0901711417235419,1.55732438778146,1.96180923694537,1.59073375401531,1.94420462957159
1500,4,7,0.158141592105886,0.158141592105886,1.75956773854848,1.76746919077536,0.103184943723194,0.090165738346899,1.55732524885102,1.96181022824594,1.59074434361543,1.94419403793528
1500,4,8,0.144092728919691,0.144092728919691,1.75956543070718,1.76820985157822,0.103184680512149,0.0902288208772973,1.55732345690337,1.96180740451099,1.59136136265872,1.94505834049773
1500,4,9,0.131291928018667,0.131291928018667,1.75958617239334,1.76304989962614,0.103184970679692,0.0901678681981907,1.55734362986114,1.96182871492554,1.58632087795768,1.93977892129459
1500,4,10,0.119628314989205,0.119628314989205,1.75958178099086,1.76379067391318,0.103185174206977,0.0902336029381182,1.55733883954518,1.96182472243653,1.58693281215446,1.94064853567189
1500,4,11,0.109000865195016,0.109000865195016,1.75958185026641,1.76751188542553,0.103185013303158,0.0905070387140516,1.55733922419222,1.9618244763406,1.59011808954598,1.94490568130507
1500,4,12,0.099317528750064,0.099317528750064,1.75958113578772,1.76751320239182,0.103184988532188,0.090515373406292,1.55733855826463,1.96182371331081,1.59010307051549,1.94492333426815
1500,4,13,0.0904944332264877,0.0904944332264877,1.75958693510842,1.7667697247127,0.10318427120999,0.0905206142073007,1.55734576353684,1.96182810668,1.58934932086639,1.94419012855901
1500,4,14,0.0824551571917556,0.0824551571917556,1.75958792134572,1.76676976828459,0.103184260142112,0.0905195928046148,1.55734677146718,1.96182907122426,1.58935136638755,1.94418817018164
1500,4,15,0.0751300682827759,0.0751300682827759,1.75959523867855,1.77990698121236,0.103181608139972,0.0914596593529021,1.55735928672421,1.9618311906329,1.60064604888068,1.95916791354405
1500,4,16,0.068455720083679,0.068455720083679,1.75962602192083,1.76344897872618,0.103182405694099,0.0946423951948906,1.55738850676039,1.96186353708126,1.5779498841442,1.94894807330817
1500,4,17,0.0623743025833154,0.0623743025833154,1.75962149886497,1.76022644702226,0.10318287867596,0.0947050663175738,1.55738305666008,1.96185994106985,1.57460451703982,1.94584837700471
1500,5,1,0.166122707905594,0.166122707905594,1.625504249144,1.64178989001444,0.10651722483868,0.091086467131651,1.41673048846019,1.83427800982781,1.4632604144364,1.82031936559248
1500,5,2,0.15136482438863,0.15136482438863,1.62548591874843,1.64322021297086,0.106516832382215,0.0916391901462967,1.41671292727929,1.83425891021757,1.46360740028412,1.82283302565761
1500,5,3,0.137917990568881,0.137917990568881,1.62558791682443,1.67510188608804,0.106519188674802,0.0944782318721871,1.41681030702182,1.83436552662704,1.48992455161855,1.86027922055753
1500,5,4,0.125665736404651,0.125665736404651,1.62558909230893,1.67762677129291,0.106518906783673,0.0950924206511824,1.41681203501293,1.83436614960493,1.49124562681659,1.86400791576923
1500,5,5,0.114501938731745,0.114501938731745,1.62554900402174,1.67762613859014,0.106514917328305,0.0950932729367854,1.41677976605826,1.83431824198522,1.49124332363404,1.86400895354624
1500,5,6,0.104329902075383,0.104329902075383,1.62553055348907,1.65594790170005,0.106515012887771,0.101081005243845,1.41676112822904,1.8342999787491,1.45782913142212,1.85406667197799
1500,5,7,0.0950615211202655,0.0950615211202655,1.62552704679119,1.6559406534944,0.106514349510524,0.101094521193809,1.41675892175056,1.83429517183181,1.45779539195454,1.85408591503427
1500,5,8,0.0866165175844719,0.0866165175844719,1.62553015406091,1.65509500485421,0.106513921972327,0.101105311598004,1.41676286699514,1.83429744112667,1.45692859412212,1.85326141558629
1500,5,9,0.0789217448873932,0.0789217448873932,1.62553354604255,1.65343610655151,0.106514276324158,0.100696114589393,1.4167655644472,1.8343015276379,1.4560717219563,1.85080049114672
1500,5,10,0.0719105545890407,0.0719105545890407,1.62554174651209,1.65518211377837,0.106514711469477,0.100502007720809,1.41677291203192,1.83431058099227,1.45819817864559,1.85216604891116
1500,5,11,0.0655222191131437,0.0655222191131437,1.62554181204691,1.65518227377283,0.106514713376945,0.100509216024786,1.4167729738281,1.83431065026572,1.45818421036425,1.85218033718141
1500,5,12,0.059701405753935,0.059701405753935,1.62553983180373,1.65518401214069,0.106514748120504,0.100409657198126,1.41677092548754,1.83430873811992,1.45838108403236,1.85198694024901
1500,5,13,0.0543976974107245,0.0543976974107245,1.6255377763931,1.65433789522496,0.106514813799007,0.10035736383764,1.41676874134704,1.83430681143915,1.45763746210319,1.85103832834673
1500,5,14,0.0495651558990921,0.0495651558990921,1.62553831415236,1.65518831482498,0.106514849635523,0.100340517652001,1.41676920886673,1.83430741943798,1.45852090022705,1.8518557294229
1500,6,1,0.206545236711469,0.206545236711469,1.46693394814162,1.50157059400869,0.10411837503984,0.0833044926368537,1.26286193306354,1.67100596321971,1.33829378844046,1.66484739957692
1500,6,2,0.188196327144548,0.188196327144548,1.46683089166323,1.50298184723523,0.104117746245176,0.083248171797841,1.26276010902269,1.67090167430378,1.33981543051146,1.666148263959
1500,6,3,0.171477484131839,0.171477484131839,1.46631062723313,1.47899902768373,0.10405647244495,0.0860292851581032,1.26235994124102,1.67026131322523,1.31038162877385,1.64761642659361
1500,6,4,0.156243897053316,0.156243897053316,1.46625065637812,1.47899902740722,0.104054303479275,0.0860292353823791,1.26230422155874,1.6701970911975,1.31038172605776,1.64761632875668
1500,6,5,0.142363619865325,0.142363619865325,1.466347102372,1.4738657747673,0.104040469823922,0.0867870845216528,1.26242778151711,1.67026642322689,1.30376308910487,1.64396846042974
1500,6,6,0.129716428247067,0.129716428247067,1.46632614282504,1.47386501993751,0.104040170577188,0.0867414267469243,1.26240740849375,1.67024487715633,1.30385182351354,1.64387821636148
1500,6,7,0.118192778275055,0.118192778275055,1.46643351033188,1.47386507920788,0.104040973853194,0.0867418509018829,1.26251320157962,1.67035381908414,1.30385105144019,1.64387910697557
1500,6,8,0.107692857606046,0.107692857606046,1.46729096028945,1.47383921240794,0.104059356193011,0.0863213348687173,1.26333462215115,1.67124729842775,1.30464939606526,1.64302902875063
1500,6,9,0.0981257209502775,0.0981257209502775,1.46722704099914,1.47160454067263,0.104059639756167,0.0859913536162068,1.26327014707705,1.67118393492123,1.30306148758487,1.6401475937604
1500,6,10,0.0894085023468743,0.0894085023468743,1.46723202516869,1.48055374908339,0.104149459447107,0.0989149062846324,1.26309908465236,1.67136496568502,1.28668053276551,1.67442696540127
1500,6,11,0.0814656974185362,0.0814656974185362,1.46728284945258,1.48466899395966,0.104151081243856,0.0986169470685689,1.26314673021462,1.67141896869053,1.29137977770526,1.67795821021405
1500,6,12,0.0742285093887439,0.0742285093887439,1.46731668926872,1.48220219490485,0.104152097339446,0.0989421624126652,1.2631785784834,1.67145480005403,1.28827555657603,1.67612883323368
1500,6,13,0.0676342531969924,0.0676342531969924,1.46655091879581,1.48302915628656,0.104160751195206,0.099140526891349,1.26239584645321,1.67070599113841,1.28871372357952,1.67734458899361
1500,6,14,0.0616258125507844,0.0616258125507844,1.46660512252646,1.48055925499629,0.104157609112533,0.0992159256818438,1.2624562086659,1.67075403638703,1.28609604065988,1.67502246933271
1500,6,15,0.0561511452116292,0.0561511452116292,1.46647733378249,1.48055970028978,0.104158279076582,0.099267835703222,1.26232710679239,1.67062756077259,1.28599474231146,1.67512465826809
1500,6,16,0.0511628322300691,0.0511628322300691,1.46692216204638,1.4805659208393,0.104212863978594,0.0987096142938426,1.26266494864833,1.67117937544442,1.28709507682336,1.67403676485523
1500,7,1,0.173163217302703,0.173163217302703,1.6319174984537,1.60375191947285,0.0973669016313908,0.0942592085339486,1.44107837125618,1.82275662565123,1.41900387074632,1.78849996819939
1500,7,2,0.157779874335356,0.157779874335356,1.63256614036816,1.64633901471911,0.0973373293910902,0.0988124462162046,1.44178497476162,1.8233473059747,1.45266662013535,1.84001140930287
1500,7,3,0.143763145158959,0.143763145158959,1.63171166933171,1.64712726594394,0.0973202645204491,0.0988046805677691,1.44096395087163,1.8224593877918,1.45347009203111,1.84078443985677
1500,7,4,0.130991623570868,0.130991623570868,1.63240630902792,1.64790804038686,0.0973192043125068,0.0987601214253255,1.4416606685754,1.82315194948043,1.45433820239323,1.8414778783805
1500,7,5,0.119354688760875,0.119354688760875,1.63211400918024,1.64790803939378,0.0971541346211985,0.0987601133222512,1.44169190532269,1.82253611303779,1.45433821728217,1.84147786150539
1500,7,6,0.108751547166665,0.108751547166665,1.63308296899224,1.65020571498992,0.0971027234135699,0.0970407089687117,1.44276163110165,1.82340430688284,1.46000592541125,1.8404055045686
1500,7,7,0.099090359448202,0.099090359448202,1.63230057139825,1.64940294397755,0.097037738516543,0.0970373607674477,1.44210660390583,1.82249453889068,1.45920971687335,1.83959617108175
1500,7,8,0.0902874450192983,0.0902874450192983,1.63156596853106,1.65861842164496,0.0970006165170545,0.0953753407407049,1.44144476015764,1.82168717690449,1.47168275379318,1.84555408949675
1500,7,9,0.0822665572464095,0.0822665572464095,1.63087873485448,1.65582749207284,0.0969954990051847,0.0961031670264325,1.44076755680431,1.82098991290464,1.46746528470103,1.84418969944465
1500,7,10,0.0749582230367711,0.0749582230367711,1.63238598919074,1.66524902529066,0.0970255016651038,0.0961031045692623,1.44221600592713,1.82255597245434,1.47688694033491,1.85361111024641
1500,7,11,0.068299141095704,0.068299141095704,1.63235437919228,1.66525157622959,0.0970275627172646,0.0961292629932304,1.44218035626645,1.82252840211812,1.47683822076286,1.85366493169633
1500,7,12,0.0622316336410823,0.0622316336410823,1.63227929064224,1.66525158300518,0.0970365834498565,0.0961297646104472,1.44208758708052,1.82247099420396,1.4768372443687,1.85366592164166
1500,7,13,0.0567031468259779,0.0567031468259779,1.63305491225276,1.66616444988369,0.0970351790496853,0.0957011194532006,1.44286596131538,1.82324386319014,1.47859025575542,1.85373864401196
1500,7,14,0.0516657955423793,0.0516657955423793,1.63326569112001,1.66787432385621,0.0970372019322259,0.0956789593849863,1.44307277533285,1.82345860690717,1.48034356346163,1.85540508425078
1500,7,15,0.0470759486632937,0.0470759486632937,1.63346106159968,1.6504012019311,0.0970268748589617,0.0973810280517158,1.44328838687612,1.82363373632325,1.45953438694974,1.84126801691246
1500,8,1,0.1809366713871,0.1809366713871,1.49449908465505,1.51102975873823,0.102889786980768,0.080931841860909,1.29283510217274,1.69616306713736,1.35240334869085,1.66965616878561
1500,8,2,0.164862756183433,0.164862756183433,1.49442826485929,1.51102975876466,0.102889440259655,0.0809234872744305,1.29276496195037,1.69609156776821,1.35241972370678,1.66963979382255
1500,8,3,0.150216803304892,0.150216803304892,1.494429302857,1.51102969048448,0.102887578422831,0.080914008483978,1.29276964914826,1.69608895656575,1.35243823385588,1.66962114711307
1500,8,4,0.136871956514144,0.136871956514144,1.49488510457028,1.51575257003427,0.102979968785168,0.0827270452531953,1.29304436575135,1.69672584338921,1.353607561338,1.67789757873053
1500,8,5,0.124712629132347,0.124712629132347,1.4948484504057,1.51236609684525,0.102908325665635,0.0831340609876817,1.29314813210106,1.69654876871035,1.3494233373094,1.67530885638111
1500,8,6,0.113633502882638,0.113633502882638,1.49477514032222,1.51236634111887,0.102912737696445,0.0830882469814582,1.29306617443719,1.69648410620725,1.34951337703521,1.67521930520253
1500,8,7,0.103538615673602,0.103538615673602,1.49466770051327,1.51236602949363,0.102913827193072,0.0834212086037157,1.29295659921485,1.69637880181169,1.34886046063035,1.67587159835691
1500,8,8,0.0943405304215416,0.0943405304215416,1.49466354593382,1.51236621510296,0.102913476914584,0.0834072462051593,1.29295313118123,1.6963739606864,1.34888801254085,1.67584441766507
1500,8,9,0.085959577712289,0.085959577712289,1.49468985180005,1.51236570848934,0.102937427045583,0.0832781914034796,1.2929324947907,1.69644720880939,1.34914045333852,1.67559096364016
1500,8,10,0.0783231657428528,0.0783231657428528,1.49472714008692,1.51236573097746,0.102937831203457,0.0832889783333069,1.29296899092814,1.69648528924569,1.34911933344418,1.67561212851074
1500,8,11,0.071365151565948,0.071365151565948,1.49478526686986,1.5123662016761,0.102940234090102,0.0835016020632209,1.29302240805326,1.69654812568646,1.34870306163219,1.67602934172002
1500,8,12,0.0650252681914288,0.0650252681914288,1.49478037798987,1.51236581929092,0.102943702051227,0.0835011601196593,1.29301072196947,1.69655003401028,1.34870354545638,1.67602809312545
1500,8,13,0.0592486025824512,0.0592486025824512,1.49477169810755,1.51236586179384,0.102942864929826,0.0834853315792373,1.2930036828451,1.69653971337001,1.34873461189853,1.67599711168914
1500,8,14,0.0539851200250175,0.0539851200250175,1.49498238295343,1.48376987882724,0.102810665443068,0.0901102102657871,1.29347347868502,1.69649128722184,1.3071538667063,1.66038589094818
1500,8,15,0.0491892307512204,0.0491892307512204,1.49498318244533,1.48300500061029,0.102810804937739,0.0901888928406175,1.29347400476736,1.6964923601233,1.30623477064268,1.6597752305779
1500,8,16,0.0448193950624828,0.0448193950624828,1.49483175896032,1.48586347109441,0.102861397579696,0.0894060876260993,1.29322341970411,1.69644009821652,1.31062753934725,1.66109940284156
1500,8,17,0.0408377635325608,0.0408377635325608,1.49538619747864,1.50512844288844,0.102816281008871,0.0944983267946837,1.29386628670125,1.69690610825602,1.31991172237086,1.69034516340602
1500,9,1,0.317789286605623,0.317789286605623,1.64683508828084,1.60169493033619,0.11531045125135,0.0873189959357191,1.42082660382819,1.87284357273348,1.43054969830218,1.7728401623702
1500,9,2,0.289557762247555,0.289557762247555,1.64664613719451,1.60169492165798,0.115223216017328,0.0872985913328606,1.42080863380055,1.87248364058848,1.43058968264558,1.77280016067039
1500,9,3,0.263834248704115,0.263834248704115,1.64635355430572,1.60169182299171,0.115222347175431,0.0870245170328669,1.42051775384187,1.87218935476956,1.43112376960729,1.77225987637613
1500,9,4,0.240395941206901,0.240395941206901,1.64617651796505,1.63816185504586,0.114989152531815,0.0928863116805174,1.42079777900269,1.87155525692741,1.45610468415204,1.82021902593967
1500,9,5,0.219039828349057,0.219039828349057,1.645853800575,1.64643747078291,0.115089303527411,0.10351086421828,1.42027876566127,1.87142883548872,1.44355617691508,1.84931876465074
1500,9,6,0.199580933697591,0.199580933697591,1.64471886179951,1.64856988578693,0.114851503419592,0.109590731989926,1.41960991509711,1.86982780850191,1.43377205108668,1.86336772048719
1500,9,7,0.181850713615999,0.181850713615999,1.64472812154304,1.65227089053658,0.114849122939575,0.109706185259609,1.41962384058148,1.86983240250461,1.43724676742774,1.86729501364541
1500,9,8,0.165695597419923,0.165695597419923,1.64501387933355,1.6486834404131,0.11485637834016,0.109476375794453,1.41989537778683,1.87013238088026,1.43410974385597,1.86325713697022
1500,9,9,0.150975657221339,0.150975657221339,1.64502743738227,1.64868347593549,0.114854938444245,0.109474968752794,1.41991175803155,1.87014311673299,1.43411253718001,1.86325441469096
1500,9,10,0.137563395940143,0.137563395940143,1.64455481379419,1.64334284477004,0.114858870033346,0.109172320434049,1.41943142852883,1.86967819905955,1.4293650967193,1.85732059282077
1500,9,11,0.125342642985427,0.125342642985427,1.64478064797502,1.64857889169662,0.11484150016209,0.110736717057022,1.41969130765733,1.86986998829272,1.43153492626486,1.86562285712838
1500,9,12,0.114207548041401,0.114207548041401,1.64498735718618,1.64857882953897,0.114841186678817,0.110733831231149,1.4198986312957,1.87007608307667,1.43154052032592,1.86561713875202
1500,10,1,0.353663160197525,0.353663160197525,1.52114424850445,1.49920817027804,0.106657364807919,0.0880307991733951,1.31209581348093,1.73019268352797,1.32666780389818,1.67174853665789
1500,10,2,0.322244699782091,0.322244699782091,1.52136435973761,1.49920817030171,0.10666589186794,0.0880273461911482,1.31229921167645,1.73042950779878,1.32667457176706,1.67174176883636
1500,10,3,0.293617368797058,0.293617368797058,1.52136434975,1.49920817030682,0.106665911184586,0.0880285560386073,1.31229916382821,1.73042953567178,1.32667220047115,1.67174414014249
1500,10,4,0.267533210996506,0.267533210996506,1.52136919141917,1.4992081703067,0.106665922865579,0.0880270237389125,1.31230398260263,1.7304344002357,1.32667520377843,1.67174113683497
1500,10,5,0.243766297884003,0.243766297884003,1.52077536699844,1.49920860001472,0.106668092655623,0.08832952557276,1.31170590539342,1.72984482860347,1.32608272989211,1.67233447013733
1500,10,6,0.222110771828057,0.222110771828057,1.52123614887942,1.54549040777824,0.106582612174287,0.0875857626480024,1.31233422901782,1.73013806874103,1.37382231298816,1.71715850256833
1500,10,7,0.202379063021791,0.202379063021791,1.5213037978351,1.51458189618812,0.106600626631369,0.100417924054026,1.31236656963762,1.73024102603258,1.31776276504223,1.71140102733402
1500,10,8,0.184400264843006,0.184400264843006,1.52132359968574,1.51458191373743,0.10659906027029,0.100396701810982,1.31238944155597,1.73025775781551,1.31780437818791,1.71135944928696
