"B","j","proj_lambda","proj_cv_lambda","delta_lambda","psi_proj","psi_proj_cv","psi_delta","se_proj","se_proj_cv","se_delta","lower_proj","upper_proj","lower_proj_cv","upper_proj_cv","lower_delta","upper_delta"
25,8,1.06790159175058,1.06790159175058,1.06790159175058,7.14063047079712,7.15150281636851,7.04967083826478,0.977328798366454,0.976846174708823,0.900746201009843,5.22506602599887,9.05619491559537,5.23688431393922,9.06612131879781,5.28420828428549,8.81513339224407
25,9,1.01936381627223,1.01936381627223,1.01936381627223,8.62801048148472,8.64333108712937,8.51081487763352,1.19245016777273,1.19176471271712,1.12372551951959,6.29080815265016,10.9652128103193,6.30747225020382,10.9791899240549,6.30831285937512,10.7133168958919
25,10,0.973032157599577,0.973032157599577,0.973032157599577,10.0552150302559,10.0794144745856,9.91235903844762,1.40439225531678,1.40406807276417,1.33891065351333,7.30260620983496,12.8078238506767,7.32744105196782,12.8313878972034,7.28809415756149,12.5366239193338
26,1,0.663801959839771,0.663801959839771,0.663801959839771,6.492757474909,6.3650772632203,4.62760466535301,2.17833256553992,2.10906059213447,0.93903440722071,2.22322564645075,10.7622893033672,2.23131850263673,10.4988360238039,2.78709722720042,6.4681121035056
26,2,0.633631136294154,0.633631136294154,0.633631136294154,9.18562604978247,9.13153980411786,5.13090004792013,2.29739686908464,2.28175068045081,1.11924307957494,4.68272818637658,13.6885239131884,4.65930847043426,13.6037711378015,2.93718361195325,7.32461648388702
26,3,0.604831623242469,0.604831623242469,0.604831623242469,9.23606161421334,9.19835137031557,5.82317774897373,2.3420240425463,2.3316083835914,1.32275793900598,4.64569449082259,13.8264287376041,4.62839893847642,13.7683038021547,3.230572188522,8.41578330942545
26,4,0.577341092506371,0.577341092506371,0.577341092506371,9.26935692054159,9.24826999489603,6.48381538269005,2.37117587227819,2.36557520739039,1.51828909122909,4.62185221087634,13.9168616302068,4.61174258841086,13.8847974013812,3.50796876388103,9.45966200149907
26,5,0.551100048819413,0.551100048819413,0.551100048819413,9.24147358250752,9.23098142981225,7.11445287447563,2.3721156705098,2.36949281171344,1.70570068463919,4.59212686830832,13.8908202967067,4.5867755188539,13.8751873407706,3.77127953258281,10.4576262163684
26,6,0.526051701066833,0.526051701066833,0.526051701066833,9.19873196314746,9.19212397577713,7.71639791167779,2.36100609544751,2.3595664323759,1.8850845342385,4.57116001607033,13.8263039102246,4.56737376832038,13.8168741832339,4.02163222457033,11.4111635987852
26,7,0.502141839377677,0.502141839377677,0.502141839377677,9.17223865932703,9.16911007188776,8.29098026395178,2.34928638559326,2.34869143109347,2.05664505666505,4.56763734356424,13.7768399750898,4.56567486694455,13.772545276831,4.25995595288829,12.3220045750153
26,8,0.479318717803297,0.479318717803297,0.479318717803297,9.18351142948512,9.18246095457384,8.83944657766859,2.3450125892463,2.3448303383572,2.22063881424698,4.58728675456236,13.7797361044079,4.58659349139373,13.7783284177539,4.48699450174452,13.1918986535927
26,9,0.457532942328266,0.457532942328266,0.457532942328266,9.48517958152467,9.48503362413859,9.36298420702295,2.43022714475225,2.43019789048942,2.37734564200477,4.72193437781026,14.2484247852391,4.72184575877933,14.2482214894979,4.7033867486936,14.0225816653523
26,10,0.436737363971394,0.436737363971394,0.436737363971394,9.99143830573138,9.99137836340917,9.86272623809909,2.5813595036032,2.58134492807757,2.52705362057397,4.93197367866912,15.0509029327936,4.93194230437713,15.0508144224412,4.9097011417741,14.8157513344241
27,1,0.459729908042023,0.459729908042023,0.459729908042023,7.52132067675544,7.52085223580947,7.56260237415309,1.47834359894864,1.47830585180493,1.50725082476089,4.62376722281611,10.4188741306948,4.62337276627182,10.4183317053471,4.60839075762175,10.5168139906844
27,2,0.4388344742028,0.4388344742028,0.4388344742028,7.86163222951763,7.86087413468971,7.90309488145683,1.590064809672,1.59001787420397,1.62208904727373,4.7451052025605,10.9781592564748,4.74443910124993,10.9773091681295,4.72380034880031,11.0823894141134
27,3,0.41888877008029,0.41888877008029,0.41888877008029,8.30255649940504,8.30177305563553,8.35136799135198,1.71600518441746,1.71589038094993,1.75418337233175,4.93918633794682,11.6659266608633,4.93862790897367,11.6649182022974,4.91316858158174,11.7895674011222
27,4,0.399849628993115,0.399849628993115,0.399849628993115,8.75094803615602,8.75090677646448,8.80721817122328,1.84091474104791,1.84079474135529,1.88436477882956,5.1427551437021,12.3591409286099,5.1429490834081,12.3588644695208,5.11386320471734,12.5005731377292
27,5,0.381675846252185,0.381675846252185,0.381675846252185,9.19532418030493,9.19247742190849,9.25760182026188,1.96442558466829,1.96400772018074,2.01333390154604,5.34505003435508,13.0455983262548,5.34302229035425,13.0419325534627,5.31146737323163,13.2037362672921
27,6,0.364328089985122,0.364328089985122,0.364328089985122,9.62045895702668,9.6271962814967,9.6884581620887,2.08506671013708,2.10195964997994,2.13982050611119,5.53372820515801,13.7071897088953,5.50735536753602,13.7470371954574,5.49440997011077,13.8825063540666
27,7,0.347768816013852,0.347768816013852,0.347768816013852,9.98770227720084,10.0123136136486,10.0717657705893,2.20082151723368,2.22640820930141,2.26294257278621,5.67409210342284,14.3013124509789,5.6485535234178,14.3760737038793,5.63639832792829,14.5071332132502
27,8,0.331962186601136,0.331962186601136,0.331962186601136,10.1200885565924,10.1518568926379,10.232778377302,2.31828217762577,2.33820594314413,2.38644983341572,5.57625548844593,14.663921624739,5.56897324407539,14.7347405412004,5.55533670380722,14.9102200507968
27,9,0.316873992890202,0.316873992890202,0.316873992890202,10.2388270365609,10.3008851209043,10.3813277610856,2.4482000292686,2.47349899382829,2.52066730526626,5.44035497919447,15.0372990939274,5.4528270930008,15.1489431488077,5.44081984276372,15.3218356794075
27,10,0.302471580869616,0.302471580869616,0.302471580869616,10.3444064109441,10.3659205635863,10.5179299191313,2.58566689688444,2.59444868312616,2.66099676981571,5.27649929305057,15.4123135288376,5.28080114465901,15.4510399825135,5.30237625029249,15.7334835879701
28,1,0.373417600654466,0.373417600654466,0.373417600654466,8.87339877094092,8.89292150541116,8.94588502498003,1.23991730064965,1.2441618864411,1.26259677802736,6.44316086166761,11.3036366802142,6.4543642079866,11.3314788028357,6.4711953400464,11.4205747099137
28,2,0.356445194395085,0.356445194395085,0.356445194395085,9.1606715989498,9.16671697961325,9.24179565954096,1.30499421119381,1.30632778202176,1.33039054634525,6.60288294500993,11.7184602528897,6.6063145268506,11.7271194323759,6.63423018870427,11.8493611303776
28,3,0.340244210194356,0.340244210194356,0.340244210194356,9.43430324523733,9.46665596698185,9.52446626580186,1.36835464055736,1.37595809748083,1.39670188728332,6.75232814974491,12.1162783407297,6.76977809591942,12.1635338380443,6.78693056672656,12.2620019648772
28,4,0.324779585729147,0.324779585729147,0.324779585729147,9.69587076723773,9.73441559976432,9.79548688533271,1.42978991878792,1.43918424608366,1.46130553905232,6.8934825264134,12.4982590080621,6.91361447744034,12.5552167220883,6.93132802879015,12.6596457418753
28,5,0.310017852313027,0.310017852313027,0.310017852313027,9.94365960515051,9.98465650267896,10.0529647833708,1.48903243075228,1.49943002155967,1.52313655353491,7.02515604087603,12.862163169425,7.045773660422,12.9235393449359,7.06761713844234,13.0383124282992
28,6,0.295927062463017,0.295927062463017,0.295927062463017,10.1784515942867,10.2164732019541,10.2979699427253,1.54599055578492,1.55568063641115,1.58367484749746,7.14831010494825,13.2085930836251,7.16733915458823,13.2656072493199,7.19396724163031,13.4019726438204
28,7,0.282476720758543,0.282476720758543,0.282476720758543,10.4008018776102,10.4389352621794,10.531502290078,1.60080128985218,1.61046543921525,1.6422484605151,7.2632313494999,13.5383724057204,7.28242300131749,13.5954475230413,7.31269530746844,13.7503092726876
28,8,0.269637717842963,0.269637717842963,0.269637717842963,10.6104262593094,10.660444601309,10.7521071968069,1.65319081000408,1.66683875869885,1.69855197609938,7.37017227170136,13.8506802469174,7.39344063425921,13.9274485683587,7.4229453236521,14.0812690699616
28,9,0.257382267424819,0.257382267424819,0.257382267424819,10.8108212585071,10.8532837319356,10.9638095935446,1.70329986660012,1.714713541446,1.75270778483827,7.47235351997087,14.1492889970434,7.49244519070145,14.2141222731698,7.52850233526157,14.3991168518276
28,10,0.245683846142485,0.245683846142485,0.245683846142485,10.9825344489591,11.0234610884977,11.1516764012623,1.75114388674761,1.76244049312674,1.80444221250281,7.55029243093383,14.4147764669845,7.56907772196934,14.4778444550261,7.61496966475684,14.6883831377679
29,1,0.987392013775427,0.987392013775427,0.987392013775427,0.761898861388031,0.727796224334296,3.41557743886198,0.439292295182002,0.497857928967906,0.38527383912279,-0.0991140371686933,1.62291175994476,-0.248005316442801,1.70359776511139,2.66044071418131,4.17071416354265
29,2,0.942513522869555,0.942513522869555,0.942513522869555,0.810982321617885,0.768839090599928,3.81987510438947,0.440462489590982,0.501592144658136,0.436341751794397,-0.0523241579804403,1.67428880121621,-0.214281512930019,1.75195969412988,2.96464527087245,4.67510493790649
29,3,0.899674828638042,0.899674828638042,0.899674828638042,0.858031788953827,0.811432727537158,4.20579406767055,0.443373979506917,0.507129062909482,0.487041672773377,-0.0109812108797297,1.72704478878738,-0.182540235765427,1.80540569083974,3.25119238903473,5.16039574630637
29,4,0.858783219173943,0.858783219173943,0.858783219173943,0.89668229961959,0.848713705497943,4.5741703848054,0.445243588741552,0.512031445957385,0.536712882774795,0.0240048656861481,1.76935973355303,-0.154867928578531,1.85229533957442,3.5222131345668,5.626127635044
29,5,0.819750196469569,0.819750196469569,0.819750196469569,0.935339201807704,0.88479418875081,4.92580196307174,0.448875953338088,0.517122825560838,0.584992815794275,0.0555423332650502,1.81513607035036,-0.128766549348432,1.89835492685005,3.77921604411497,6.07238788202852
29,6,0.782491284888262,0.782491284888262,0.782491284888262,0.970848983920958,0.919806939706188,5.26145030237151,0.452782557902056,0.522741227135851,0.631686746592164,0.0833951704329285,1.85830279740899,-0.104765865480081,1.94437974489246,4.02334427905087,6.49955632569215
29,7,0.746925848341426,0.746925848341426,0.746925848341426,1.00848504478704,0.948444132378646,5.58184217347367,0.458377158774783,0.527414627554862,0.676697939760762,0.110065813588464,1.90690427598561,-0.085288537628883,1.98217680238618,4.25551421154258,6.90817013540477
29,8,0.712976915775139,0.712976915775139,0.712976915775139,1.04439257153613,0.980709695135978,5.88767134766096,0.464230094397102,0.532875802176355,0.719988699815958,0.134501586517812,1.95428355655445,-0.0637268771296773,2.02514626740163,4.47649349602168,7.29884919930023
29,9,0.680571014588674,0.680571014588674,0.680571014588674,1.07892550652881,1.01294894889162,6.1795999510796,0.470249106120939,0.538589141333734,0.761557741925111,0.157237258531765,2.00061375452585,-0.0426857681225017,2.06858366590574,4.68694677690638,7.67225312525281
29,10,0.649638011624397,0.649638011624397,0.649638011624397,1.11237439969456,1.03944091848388,6.45825996739771,0.476258978990251,0.543338948881804,0.801426598595715,0.17890680087367,2.04584199851545,-0.0255034213244518,2.10438525829222,4.88746383415011,8.02905610064531
30,1,1.31549819343561,1.31549819343561,1.31549819343561,-29.442612728197,-29.442612728197,-29.442612728197,19.314220249346,19.314220249346,3.44859052418537,-67.2984844169152,8.41325896052116,-67.2984844169152,8.41325896052116,-36.2018501556004,-22.6833753007937
30,2,1.2557067702854,1.2557067702854,1.2557067702854,5.24595528930459,5.20992242691648,2.31268728559533,0.711833284322562,0.706954909078442,0.250256139316825,3.85076205203236,6.64114852657681,3.82429080512274,6.59555404871023,1.82218525253435,2.80318931865631
30,3,1.19863295959574,1.19863295959574,1.19863295959574,6.53270704536243,6.71784411014712,2.71074132677247,0.910729453854848,0.937035998238627,0.312414582713907,4.74767731580693,8.31773677491793,4.88125355359941,8.55443466669483,2.09840874465321,3.32307390889173
30,4,1.14415324168612,1.14415324168612,1.14415324168612,5.87013388040282,8.72217783215537,3.50776610539048,1.093235068656,1.23673118557368,0.430268358493526,3.72739314583706,8.01287461496857,6.29818470843096,11.1461709558798,2.66444012274317,4.35109208803779
30,5,1.09214971103612,1.09214971103612,1.09214971103612,6.7221994667055,9.68827830169554,4.1952593056426,1.31112304499719,1.42060388461141,0.527539267103343,4.15239829851101,9.29200063489999,6.90389468785716,12.4726619155339,3.16128234212005,5.22923626916515
30,6,1.0425098211132,1.0425098211132,1.0425098211132,7.47338968644069,10.9528407139754,4.8546369275691,1.47394697960713,1.63442361980224,0.62614171958345,4.58445360641071,10.3623257664707,7.74937041916301,14.1563110087878,3.62739915718554,6.08187469795266
30,7,0.995126140798407,0.995126140798407,0.995126140798407,8.21841028432117,11.3019537833289,5.49031843517231,1.62973091021224,1.74608096548672,0.71990810038744,5.02413770030518,11.4126828683372,7.87963509097491,14.7242724756829,4.07929855841293,6.9013383119317
30,8,0.949896121882966,0.949896121882966,0.949896121882966,8.90808674601814,11.8704776410082,6.10035734957269,1.7587850981501,1.86302849648398,0.810788144110913,5.46086795364394,12.3553055383923,8.21894178789961,15.5220134941168,4.5112125871153,7.68950211203008
30,9,0.906721877132447,0.906721877132447,0.906721877132447,9.5525973219715,12.403838876937,6.68379575952813,1.8681852254808,1.96082635674055,0.89840202895136,5.89095428002913,13.2142403639139,8.56061921772551,16.2470585361485,4.92292778278346,8.44466373627279
30,10,0.865509968438299,0.865509968438299,0.865509968438299,10.1465294019201,12.6188633434371,7.24480574563653,1.95689566658797,2.02359696053769,0.982616491929144,6.31101389540767,13.9820449084325,8.65261330078325,16.585113386091,5.31887742145541,9.17073406981766
31,1,0.50860089698957,0.50860089698957,0.50860089698957,9.86697917304958,9.90166285074134,9.96683170644967,1.54771012633868,1.55607655493176,1.56723604182336,6.83346732542576,12.9004910206734,6.8517528030751,12.9515728984076,6.89504906447589,13.0386143484235
31,2,0.485484201278218,0.485484201278218,0.485484201278218,10.398836760499,10.4325506290124,10.5056896919156,1.67120267625329,1.6795155946525,1.69313552417233,7.12327951504254,13.6743940059555,7.1407000634935,13.7244011945313,7.18714406453782,13.8242353192934
31,3,0.463418195063827,0.463418195063827,0.463418195063827,10.9893312602994,10.9986185135113,11.1231512012378,1.83554357344996,1.83785831899701,1.87467962123834,7.39166585633745,14.5869966642613,7.39641620827712,14.6008208187454,7.44877914361068,14.797523258865
31,4,0.442355122887188,0.442355122887188,0.442355122887188,11.5864192937971,11.5925060176636,11.7399228075895,2.01958490277513,2.02116224751522,2.07075214194183,7.62803288435782,15.5448057032363,7.63102801253373,15.5539840227934,7.68124860938349,15.7985970057954
31,5,0.422249399848422,0.422249399848422,0.422249399848422,12.1845063250357,12.1993417744694,12.363971252189,2.21462259837988,2.21714635538092,2.28169432188479,7.8438460322111,16.5251666178602,7.85373491792278,16.544948631016,7.8918503812948,16.8360921230832
31,6,0.403057512951697,0.403057512951697,0.403057512951697,12.8305154327637,12.8718685873162,13.0580817028874,2.4363416600581,2.44297461557713,2.52109871325516,8.05528577904978,17.6057450864775,8.08363834078507,17.6600988338474,8.11672822490732,17.9994351808675
31,7,0.384737926933999,0.384737926933999,0.384737926933999,13.4778032334096,13.5264904437164,13.7395711859505,2.6556885236657,2.66350883699282,2.75784782441995,8.27265372702485,18.6829527397944,8.30601312321048,18.7469677642223,8.33418945008737,19.1449529218136
31,8,0.367250994374122,0.367250994374122,0.367250994374122,14.1075193370563,14.1644192371417,14.4006483491907,2.86894519177144,2.8796962774108,2.98926891283422,8.4843867611843,19.7306519129284,8.52021453341652,19.8086239408669,8.5416812800356,20.2596154183457
31,9,0.350558869887342,0.350558869887342,0.350558869887342,14.7072194964379,14.7576177469501,15.0329375733968,3.07453353629505,3.08323595800763,3.21387433480755,8.68113376529958,20.7333052275762,8.71447526925513,20.800760224645,8.73374387717399,21.3321312696196
31,10,0.334625428220079,0.334625428220079,0.334625428220079,15.2806681712642,15.3358917360535,15.6402464850875,3.27187129985422,3.28252105832603,3.43110945019313,8.86780042354988,21.6935359189784,8.90215046173444,21.7696330103725,8.91527196270901,22.3652210074661
32,1,1.20696956376522,1.20696956376522,1.20696956376522,1.73938084084576,1.75186920364829,1.41357228927667,0.328735106037072,0.347192439220883,0.21684083483467,1.0950600330131,2.38370164867842,1.07137202277536,2.43236638452122,0.988564253000715,1.83858032555262
32,2,1.1521109343299,1.1521109343299,1.1521109343299,1.70717269298115,1.71595428567791,1.40046724492338,0.319568892916858,0.333238456088895,0.214393788859,1.08081766286411,2.33352772309819,1.06280691174367,2.36910165961214,0.980255418759737,1.82067907108702
32,3,1.09974571426783,1.09974571426783,1.09974571426783,1.67488048147927,1.68198059366832,1.38801162389077,0.31122049250952,0.319383885966851,0.21217963631992,1.06488831616062,2.28487264679793,1.05598817717329,2.30797301016335,0.972139536703728,1.80388371107782
32,4,1.04976057427482,1.04976057427482,1.04976057427482,1.64466453001354,1.64702801795074,1.37491869381802,0.302554636968552,0.307119756440648,0.210167982427346,1.05165744155518,2.2376716184719,1.04507329532707,2.24898274057441,0.962989448260427,1.78684793937562
32,5,1.00204733603847,1.00204733603847,1.00204733603847,2.08195366394183,2.01523618020845,1.49315093242808,0.327673284149582,0.320838802545205,0.214489129138112,1.43971402700865,2.72419330087501,1.38639212721985,2.64408023319705,1.07275223931738,1.91354962553878
32,6,0.956502738117627,0.956502738117627,0.956502738117627,2.54713196431963,2.49092077429472,1.7360857650228,0.39295326383725,0.381599833923566,0.237903603098073,1.77694356719862,3.31732036144064,1.74298509980453,3.2388564487849,1.26979470295058,2.20237682709502
32,7,0.913028212462999,0.913028212462999,0.913028212462999,2.95047620390599,2.91328162727595,1.97171434286909,0.468188661866503,0.459121669653631,0.271662217272889,2.03282642664764,3.86812598116433,2.01340315475483,3.81316009979706,1.43925639701423,2.50417228872395
32,8,0.871529671095269,0.871529671095269,0.871529671095269,3.27992432499719,3.26767464146134,2.19717627789074,0.53856347023184,0.534149745625385,0.310889138983191,2.22433992334279,4.3355087266516,2.22074114003558,4.31460814288709,1.58783356548369,2.8065189902978
32,9,0.831917302478985,0.831917302478985,0.831917302478985,3.54504686761443,3.55711046096493,2.41124822835835,0.599011640319574,0.600293976347377,0.352512057271016,2.37098405258807,4.71910968264079,2.38053426732407,4.73368665460579,1.72032459610716,3.10217186060954
32,10,0.794105377151591,0.794105377151591,0.794105377151591,3.73503684011269,3.71948201571354,2.6059221891529,0.644922504132167,0.640054415595643,0.394272383621223,2.47098873201365,4.99908494821174,2.46497536114608,4.973988670281,1.83314831725531,3.3786960610505
33,1,0.610159635215945,0.610159635215945,0.610159635215945,2.57301593760309,2.44241438011153,3.49079557077519,0.692021313824866,0.724276850844339,0.394235872462104,1.21665416250635,3.92937771269983,1.02283175245663,3.86199700776644,2.71809326074947,4.26349788080092
33,2,0.582426938112728,0.582426938112728,0.582426938112728,2.69766486393788,2.54284592241342,3.61771589871765,0.691389898963981,0.71975827632837,0.412712518555288,1.34254066196848,4.05278906590728,1.13211970080981,3.95357214401702,2.80879936234929,4.42663243508602
33,3,0.555954734893782,0.555954734893782,0.555954734893782,2.81767097379992,2.63726275306172,3.73336631468425,0.691260469085348,0.717796233813088,0.430339510148285,1.46280045439263,4.1725414932072,1.23038213478807,4.04414337133537,2.88990087479361,4.57683175457489
33,4,0.530685734166699,0.530685734166699,0.530685734166699,2.93690052156791,2.73796511743516,3.84320815979708,0.693776275813471,0.714553149782772,0.447300966377166,1.57709902097351,4.29670202216231,1.33744094386093,4.13848929100939,2.96649826569783,4.71991805389632
33,5,0.506565248521274,0.506565248521274,0.506565248521274,3.05176839450419,2.83189483889407,3.94985203312035,0.694646920788115,0.711664875175413,0.463637866166579,1.69026042975948,4.41327635924889,1.43703168355026,4.22675799423788,3.04112181543386,4.85858225080685
33,6,0.483541076174501,0.483541076174501,0.483541076174501,3.16003063716852,2.93520080239398,4.04852761852271,0.69595708678002,0.712616436432064,0.479274917683038,1.79595474707968,4.52410652725736,1.53847258698714,4.33192901780083,3.10914877986396,4.98790645718146
33,7,0.461563387994972,0.461563387994972,0.461563387994972,3.27130731921365,3.03324048234337,4.1450087639806,0.699900246069803,0.71071319258583,0.494319625677594,1.89950283691683,4.64311180151046,1.64024262487514,4.42623833981159,3.17614229765251,5.11387523030868
33,8,0.440584619662208,0.440584619662208,0.440584619662208,3.37563494514309,3.1283760792604,4.23643291606345,0.702183592337114,0.711239912805695,0.50873397194652,1.99935510416234,4.75191478612383,1.73434585016124,4.52240630835956,3.23931433104827,5.23355150107863
33,9,0.420559368727502,0.420559368727502,0.420559368727502,3.48260609183386,3.2216425152714,4.32537268546542,0.707064401303701,0.713972205040658,0.522580698890886,2.09675986527861,4.86845231838912,1.82225699339171,4.62102803715108,3.30111451563929,5.34963085529156
33,10,0.401444296353512,0.401444296353512,0.401444296353512,3.54334191693369,3.38680272450806,4.40975279267461,0.712769377070717,0.718976187875787,0.535539575481645,2.14631393787508,4.94036989599229,1.97760939627152,4.7959960527446,3.36009522473059,5.45941036061863
34,1,1.41389833531395,1.41389833531395,1.41389833531395,1.49559154483388,1.49531421785646,1.37671535178164,0.267671626638698,0.267656573443351,0.21435554500094,0.970955156622032,2.02022793304573,0.970707333907496,2.01992110180543,0.9565784835798,1.79685221998348
34,2,1.34963447385067,1.34963447385067,1.34963447385067,1.46693989189553,1.46683514277015,1.36420895620672,0.261960376574134,0.261932836209858,0.211537823942038,0.953497553810232,1.98038222998084,0.953446783798825,1.98022350174147,0.94959482128033,1.77882309113312
34,3,1.28829150407177,1.28829150407177,1.28829150407177,1.43917503517911,1.43922276656818,1.35357430879576,0.256957268751442,0.256920942589691,0.209086256268871,0.935538788426286,1.94281128193194,0.935657719092385,1.94278781404397,0.943765246508778,1.76338337108275
34,4,1.22973666694226,1.22973666694226,1.22973666694226,2.52266197079117,2.51524075352678,1.87338290607307,0.34910756675667,0.348078176661335,0.235871794811454,1.83841113994809,3.20691280163424,1.83300752727056,3.19747397978299,1.41107418824262,2.33569162390352
34,5,1.1738432375302,1.1738432375302,1.1738432375302,3.53937094047706,3.52925431620908,2.9152217476275,0.514670810761045,0.513221731069487,0.386667851375624,2.53061615138541,4.5481257295687,2.52333972331289,4.53516890910528,2.15735275893128,3.67309073632372
34,6,1.12049025074738,1.12049025074738,1.12049025074738,3.9661849447011,3.96243428827917,3.9097074059237,0.595314212943736,0.594709632178538,0.564658153060142,2.79936908733138,5.13300080207082,2.79680340920923,5.1280651673491,2.80297742592582,5.01643738592158
34,7,1.06956223955555,1.06956223955555,1.06956223955555,4.89660223325245,4.89535101796541,4.85899215622265,0.765625095174284,0.765412567637655,0.743710112250583,3.39597704671085,6.39722741979405,3.39514238539561,6.39555965053522,3.40132033621151,6.31666397623379
34,8,1.02094898507152,1.02094898507152,1.02094898507152,5.8140490363551,5.81244590778915,5.76513044955315,0.938956298865104,0.938676726529537,0.91809881394866,3.9736946905795,7.6544033821307,3.97263952379126,7.65225229178704,3.96565677421377,7.56460412489252
34,9,0.974545278030486,0.974545278030486,0.974545278030486,6.69041232257386,6.68321933566656,6.63008335897395,1.10731823299145,1.10604194805591,1.08620316504299,4.52006858591062,8.8607560592371,4.51537711747699,8.85106155385614,4.5011251554897,8.7590415624582
34,10,0.930250691091078,0.930250691091078,0.930250691091078,7.52751546885941,7.52498396280388,7.45572282374674,1.26967144999262,1.26921707902172,1.24755802996487,5.03895942687388,10.0160715108449,5.03731848792131,10.0126494376865,5.01050908501559,9.90093656247788
35,1,1.37876514962638,1.37876514962638,1.37876514962638,-16.6445408752593,-16.6445408752593,-16.6445408752593,16.279259088762,16.279259088762,2.09504523098079,-48.5518886892328,15.2628069387142,-48.5518886892328,15.2628069387142,-20.7508295279816,-12.5382522225369
35,2,1.31609814567498,1.31609814567498,1.31609814567498,4.45571093080972,4.32459091964445,2.16474888160415,0.752372818427602,0.738588295297846,0.241033710753918,2.98106020669162,5.93036165492782,2.87695786086067,5.77222397842822,1.69232280852647,2.63717495468183
35,3,1.25627945376956,1.25627945376956,1.25627945376956,5.79015712912636,5.87754308181132,2.51697523580025,0.947749238990314,0.931957706325902,0.287299309754876,3.93256862070535,7.64774563754738,4.05090597741255,7.70418018621009,1.9538685886807,3.08008188291981
35,4,1.1991796137317,1.1991796137317,1.1991796137317,7.02082600964803,7.39627505715379,3.07054376013128,1.15916541603184,1.14218173396729,0.356023131298034,4.74886179422563,9.29279022507044,5.15759885857791,9.63495125572968,2.37273842278714,3.76834909747543
35,5,1.14467504954793,1.14467504954793,1.14467504954793,8.12007598768619,8.68597736663186,3.59703749394206,1.35517436889118,1.33311187911987,0.428656360322582,5.46393422465947,10.7762177507129,6.07307808355691,11.2988766497068,2.7568710277098,4.43720396017432
35,6,1.09264780192529,1.09264780192529,1.09264780192529,9.10180582717219,9.79418065390709,4.0999002564273,1.52655092597199,1.50170908192593,0.501590909268001,6.1097660122671,12.0938456420773,6.85083085333227,12.7375304544819,3.11678207426202,5.08301843859258
35,7,1.04298527300273,1.04298527300273,1.04298527300273,9.92428771667133,10.7170737485466,4.57921823493669,1.66459489790465,1.64417247888094,0.573267019765306,6.66168171677822,13.1868937165644,7.49449568993996,13.9396518071532,3.45561487619669,5.70282159367669
35,8,0.995579982665775,0.995579982665775,0.995579982665775,10.6632720851314,11.5226140028941,5.03713690199959,1.78081568446604,1.7698251763631,0.642909222482764,7.17287334357799,14.1536708266849,8.05375665722243,14.9914713485658,3.77703482593337,6.29723897806581
35,9,0.950329335937031,0.950329335937031,0.950329335937031,11.2909033300355,12.1311636574567,5.47461205815265,1.87273500884411,1.86571840602526,0.710169340536193,7.62034271270105,14.96146394737,8.47435558164721,15.7879717332662,4.08268015070172,6.86654396560359
35,10,0.907135400939159,0.907135400939159,0.907135400939159,11.8335343496768,12.6755450444484,5.89256869785564,1.94639918894707,1.94851612737952,0.77489659722864,8.01859193934058,15.6484767600131,8.8564534347845,16.4946366541122,4.3737713672875,7.41136602842377
36,1,1.57089171880032,1.57089171880032,1.57089171880032,-21.4786188036219,-21.4786188036219,-21.4786188036219,9.9063717853222,9.9063717853222,2.62967292282582,-40.8951075028534,-2.06213010439043,-40.8951075028534,-2.06213010439043,-26.6327777323605,-16.3244598748833
36,2,1.4994922657637,1.4994922657637,1.4994922657637,1.70907395197864,1.70914636341834,1.68958895648578,0.378941599926853,0.379025445438055,0.225099528233339,0.966348416122009,2.45179948783527,0.966256490359755,2.45203623647693,1.24839388114844,2.13078403182313
36,3,1.4313380280611,1.4313380280611,1.4313380280611,1.7042584975981,1.70475338760678,1.69674548909002,0.355260482269682,0.355935495795465,0.220810893024809,1.00794795234952,2.40056904284668,1.00711981584767,2.40238695936589,1.26395613876139,2.12953483941864
36,4,1.36628150564711,1.36628150564711,1.36628150564711,1.69026566722062,1.69124610012022,1.70502894795614,0.334904649466845,0.336635508500629,0.216934551680786,1.0338525542656,2.34667878017563,1.03144050345899,2.35105169678145,1.2798372266618,2.13022066925048
36,5,1.30418190258106,1.30418190258106,1.30418190258106,1.67753609575054,1.67907487288143,1.71167311476726,0.317829960012143,0.32028030505288,0.213378753747381,1.05458937412674,2.30048281737434,1.05132547497778,2.30682427078507,1.29345075742239,2.12989547211212
36,6,1.24490482231504,1.24490482231504,1.24490482231504,1.66446564928841,1.66794480867537,1.71807842915873,0.30410999559673,0.306932894634075,0.210153754033793,1.06841005791882,2.260521240658,1.06635633519258,2.26953328215815,1.30617707125249,2.12997978706496
36,7,1.1883219768317,1.1883219768317,1.1883219768317,1.6534197284993,1.65645230951586,1.72425574734166,0.293769559098284,0.296402776292181,0.20723673227975,1.07763139266667,2.22920806433194,1.07550286798319,2.23740175104854,1.31807175207335,2.13043974260997
36,8,1.13431090900204,1.13431090900204,1.13431090900204,1.64293706740218,1.64661247536498,1.7302154320956,0.286587819800845,0.288679628529138,0.204605691528216,1.08122494059252,2.20464919421184,1.08080040344787,2.21242454728209,1.32918827670029,2.1312425874909
