"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,0.400227141609916,3.74467743488642,1.97094990904211,0.473690014406221,1.56716639738111,7.01566485536662,2.3747334207031
500,1,2,0.31717316518293,3.7692898026722,1.97335951529478,0.498018138846288,1.56989542666932,7.04056146649812,2.37682360392024
500,1,3,0.302757155319915,2.64271783945575,1.91462687404055,-0.659436106655913,1.50446058891442,5.94487178556741,2.32479315916668
500,1,4,0.239929867945313,2.07688068565925,1.91237582447105,-1.38960597763343,1.50197754592436,5.54336734895193,2.32277410301773
500,1,5,0.218615159751477,1.24200142249508,1.90912482459561,-2.74642136449524,1.49866034010773,5.23042420948541,2.31958930908348
500,1,6,0.199193991487784,0.569462002987661,1.88869204261905,-3.46046025198564,1.47692324719553,4.59938425796096,2.30046083804256
500,1,7,0.190140317150975,0.798464126146822,1.90850694350412,-3.30783323020668,1.50062054948805,4.90476148250033,2.31639333752019
500,1,8,0.181498146285654,0.97461235733012,1.91022515835254,-3.28646066835327,1.50228486437707,5.23568538301351,2.31816545232801
500,1,9,0.157857831708924,1.26544417964486,1.91223864446555,-3.01341360844139,1.5041942362326,5.54430196773111,2.32028305269849
500,1,10,0.150682949629737,1.22606901496034,1.91194296130388,-3.01680551800697,1.50390052697027,5.46894354792764,2.31998539563748
500,1,11,0.143834177014319,0.353693379820187,1.87488599493076,-3.86918725093677,1.46824018952447,4.57657401057715,2.28153180033705
500,1,12,0.13105634515197,0.366898980336094,1.87444170779954,-3.85561518403644,1.46771833940514,4.58941314470862,2.28116507619394
500,1,13,0.125099632000553,0.338694856044804,1.86152562482258,-3.9351666093202,1.45413183156745,4.61255632140981,2.2689194180777
500,1,14,0.119413660655092,0.211470840709274,1.87333534374151,-4.07089665275858,1.46765516592563,4.49383833417712,2.27901552155739
500,1,15,0.108805280160333,1.26030997732131,1.77052674864904,-3.03578345322269,1.3120558848298,5.55640340786532,2.22899761246828
500,1,16,0.099139318950807,1.26568431235266,1.76362906517513,-3.02775827726155,1.30556184847547,5.55912690196688,2.2216962818748
500,1,17,0.0946332838989982,-0.054301339410283,1.7371031253402,-4.46134903883825,1.275046504797,4.35274636001768,2.1991597458834
500,1,18,0.0903320550946299,-0.0781483394637059,1.71445547958731,-4.48851561593551,1.24194249158558,4.3322189370081,2.18696846758905
500,1,19,0.0823072042855992,-0.0483951499617433,1.71610300306314,-4.44850319611441,1.24387030515755,4.35171289619092,2.18833570096873
500,1,20,0.078566214822969,0.62423629325169,1.70936372550724,-3.83314913048551,1.26230666756438,5.08162171698888,2.1564207834501
500,1,21,0.0749952591050272,0.59981878653676,1.71648495881888,-3.89645067321879,1.27197528394195,5.09608824629231,2.1609946336958
500,1,22,0.0683328869817318,0.726425177870953,1.72657478583706,-3.61291884278492,1.28124987075397,5.06576919852682,2.17189970092016
500,1,23,0.0652270518076596,0.863929001487671,1.74025950452097,-3.48584527762337,1.29961472111202,5.21370328059871,2.18090428792993
500,1,24,0.062262381635603,0.798349488742231,1.727581023176,-3.44271610474177,1.28862191723531,5.03941508222623,2.16654012911668
500,1,25,0.059432460298355,0.802859782512419,1.72271027198361,-3.43813618054337,1.28288745230717,5.04385574556821,2.16253309166004
500,1,26,0.0567311632534105,1.13604100414638,1.71425244029726,-3.10745218643619,1.27509986757484,5.37953419472896,2.15340501301968
500,1,27,0.0516913230676153,1.13567330238081,1.67210375822358,-3.10801932518201,1.2310835150464,5.37936592994363,2.11312400140076
500,1,28,0.0493418726570004,1.05377456823091,1.64536836323275,-3.21088542575734,1.2111549200156,5.31843456221915,2.07958180644991
500,1,29,0.0470992083935445,1.04147061397753,1.65000276601968,-3.22425718581398,1.21763487480915,5.30719841376904,2.08237065723022
500,1,30,0.044958476682052,1.1590269773915,1.62738542622169,-3.11851193757538,1.19075164120265,5.43656589235839,2.06401921124073
500,1,31,0.0429150445307198,1.21562278683537,1.62313962954677,-3.06449505350377,1.18810774255334,5.49574062717452,2.05817151654019
500,1,32,0.0409644895243724,0.0323773340412636,1.64754232515121,-4.52369555799894,1.21115850499332,4.58845022608147,2.0839261453091
500,1,33,0.0391025902534296,0.0649697166932897,1.6487644008504,-4.49125723896758,1.21234815057344,4.62119667235416,2.08518065112736
500,1,34,0.0373253171778913,0.0704173598878045,1.60570033011427,-4.48568619280414,1.1359701345625,4.62652091257975,2.07543052566604
500,1,35,0.0356288239065696,0.0447421834845172,1.60699889629348,-4.5146153531218,1.13934366037373,4.60409972009084,2.07465413221323
500,1,36,0.0340094388726922,-0.108877454983196,1.64563552128493,-4.66881819071902,1.17513008657997,4.45106328075263,2.11614095598989
500,1,37,0.0324636573878634,-0.0610952124639011,1.64175351155172,-4.60672249038225,1.17161985058604,4.48453206545445,2.11188717251739
500,1,38,0.0309881340571835,-0.0884290226391054,1.65545205230614,-4.66911220278913,1.17999017516257,4.49225415751092,2.13091392944972
500,1,39,0.0295796755391146,-0.0380385751138663,1.71692242705879,-4.61909233722213,1.23195631096998,4.54301518699439,2.20188854314761
500,1,40,0.0269518986892215,-0.0208661781761552,1.69527525624896,-4.60108730452294,1.21142559907097,4.55935494817063,2.17912491342696
500,1,41,0.0257268932979025,0.732170710725863,1.80735961965614,-3.89482271190235,1.3664610034005,5.35916413335407,2.24825823591179
500,1,42,0.0245575662922165,0.767786298550195,1.82393864688015,-3.87413467133308,1.37932124686367,5.40970726843347,2.26855604689664
500,1,43,0.023441387003606,0.73712171052486,1.81508521963296,-3.90582950207783,1.36874355267618,5.38007292312754,2.26142688658974
500,1,44,0.0223759397863049,0.683775515301226,1.81666325263266,-3.96065986881875,1.37070832307609,5.3282108994212,2.26261818218923
