"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,0.641564430863248,4078.81327326264,4078.81327326264,3091.91849797277,3091.91849797277,5065.7080485525,5065.7080485525
500,1,2,0.612404337329642,4.29388820645878,1.08107004478769,0.869085799563237,0.651621533715947,7.71869061335432,1.51051855585943
500,1,3,0.584569615051023,3.89287484154472,1.04835960707836,0.903416509208394,0.621179661490762,6.88233317388105,1.47553955266596
500,1,4,0.442205476188825,3.92587797547074,1.06418276626985,0.919152358134967,0.635618620917902,6.9326035928065,1.49274691162181
500,1,5,0.367126755056128,4.17505858505084,1.08327219769558,1.12878469430115,0.652192860583737,7.22133247580054,1.51435153480742
500,1,6,0.334512225980678,4.20165364039209,1.0998606992743,1.19689141659678,0.672142173765312,7.20641586418739,1.52757922478328
500,1,7,0.319308129044371,4.28582019107957,1.10093167466533,1.27989755280823,0.673191728202175,7.29174282935091,1.52867162112848
500,1,8,0.290941674910149,10.2141858726507,1.12488699121296,2.41850574462942,0.69734867709723,18.0098660006719,1.55242530532869
500,1,9,0.277717926764092,10.2696439605177,1.13416147869955,2.47407846842018,0.706190771860347,18.0652094526153,1.56213218553876
500,1,10,0.25304623157305,10.6070940868582,1.13820930834023,2.58844670648772,0.709982953022114,18.6257414672288,1.56643566365834
500,1,11,0.241544889812148,10.6372427763108,1.15163261105737,2.61308847393788,0.724324762907478,18.6613970786836,1.57894045920726
500,1,12,0.230566301784738,10.6422842705501,1.1523111394837,2.61825506757578,0.72705828298592,18.6663134735244,1.57756399598148
500,1,13,0.220086707526849,10.6256525028091,1.13136622899797,2.59624335379126,0.70716199627737,18.6550616518269,1.55557046171858
500,1,14,0.200534811014547,10.6247950369992,1.12602773010758,2.5954623773043,0.702093303740878,18.6541276966941,1.54996215647428
500,1,15,0.191420194360908,10.6460908705221,1.12645646780218,2.61514937064567,0.701689410544046,18.6770323703986,1.55122352506032
