"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,3,24,0.0146466274579877,1.41419802961519,1.38875003866239,1.19801781671143,1.1714905286211,1.63037824251895,1.60600954870367
500,3,25,0.013980915635323,1.41671109327136,1.38948137133379,1.20001028640629,1.17208105223196,1.63341190013644,1.60688169043562
500,3,26,0.0133454614424169,1.41908877732465,1.38977425180842,1.20222223402695,1.17228678002334,1.63595532062236,1.6072617235935
500,4,1,0.0869091493157544,1.43222446840089,1.42480523723405,1.2022209099874,1.19443805813288,1.66222802681437,1.65517241633523
500,4,2,0.0829589943491462,1.43315716360658,1.42471081173091,1.20319631416385,1.19434362013484,1.66311801304931,1.65507800332697
500,4,3,0.0791883800221953,1.43441001121988,1.42479100368716,1.20447537896575,1.19441893981702,1.66434464347401,1.6551630675573
500,4,4,0.0755891459357374,1.43391928064497,1.42477844746684,1.20398219589291,1.19440791912439,1.66385636539703,1.65514897580929
500,4,5,0.0721535025933443,1.43127504763124,1.42515777314011,1.20143088537642,1.19478724580861,1.66111920988605,1.65552830047162
500,4,6,0.0627554369159408,1.43143641216911,1.4251617203518,1.20157889062616,1.19479119359175,1.66129393371206,1.65553224711185
500,4,7,0.0599031054552504,1.43166451324983,1.42524040531005,1.20191568431887,1.19497762816437,1.66141334218079,1.65550318245573
500,4,8,0.0571804168615604,1.43128830215968,1.42522865914084,1.20157199168203,1.19496369039492,1.66100461263734,1.65549362788676
500,4,9,0.0545814786664828,1.43154990471186,1.42523196482537,1.20181588958628,1.19494925287619,1.66128391983744,1.65551467677456
500,4,10,0.0521006662234119,1.42872398586497,1.4251036185762,1.19948268947327,1.19481965507102,1.65796528225668,1.65538758208137
500,4,11,0.0497326105346112,1.43106040809831,1.42515989520285,1.20166507840348,1.19486872081995,1.66045573779313,1.65545106958574
500,4,12,0.0474721866315772,1.43007385163188,1.42517308518275,1.20071980247604,1.19488418366391,1.65942790078772,1.65546198670159
500,4,13,0.0453145024835346,1.42913480949813,1.42516896077847,1.19986838953744,1.19487997952356,1.65840122945881,1.65545794203339
500,4,14,0.0432548884100568,1.42945912286782,1.42517105658452,1.2001928890259,1.19488235122029,1.65872535670974,1.65545976194875
500,4,15,0.0412888869748995,1.42956470054276,1.42517327165448,1.20040610920862,1.19488833083945,1.6587232918769,1.6554582124695
500,4,16,0.0394122433391753,1.42804084000891,1.4253693833952,1.19870374927726,1.19508526982446,1.65737793074056,1.65565349696593
500,4,17,0.0376208960529904,1.4291571901251,1.42522079276028,1.19980574264482,1.19495275950469,1.65850863760539,1.65548882601588
500,4,18,0.0359109682656173,1.42995241280832,1.42520637470455,1.20062354790411,1.19493855248385,1.65928127771252,1.65547419692526
500,4,19,0.0312335288320595,1.42956192150792,1.42522086462802,1.20030145289039,1.1949529088717,1.65882239012545,1.65548882038433
500,4,20,0.0298139167427453,1.42809600306944,1.4255394381749,1.19876403249223,1.19527979474289,1.65742797364664,1.6557990816069
500,4,21,0.0284588282138319,1.43138000419828,1.42545913508147,1.20198250672656,1.19515685363282,1.66077750166999,1.65576141653011
500,4,22,0.0271653305499175,1.43152865301,1.42547351995488,1.20211047626379,1.19517199887846,1.66094682975622,1.65577504103131
500,4,23,0.0259306243511323,1.4299078619696,1.42550453887604,1.20043252098749,1.19521127129406,1.65938320295172,1.65579780645802
500,4,24,0.0225531346666538,1.42988659454187,1.42543757753446,1.20037037392519,1.19513223251181,1.65940281515855,1.65574292255711
500,4,25,0.020549576341912,1.42830930603032,1.42652240167771,1.19887726407185,1.19627374953088,1.65774134798878,1.65677105382454
