"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,3,41,0.0191228234670951,1.03643750771831,1.45181126536122,0.417264871134616,1.12161386562794,1.655610144302,1.7820086650945
500,3,42,0.0182536616275323,1.09818561271302,1.45150328704749,0.429244736383285,1.12098974402091,1.76712648904275,1.78201683007408
500,3,43,0.0174240045349883,1.14782423181695,1.45158567979754,0.46944060370384,1.12101738600204,1.82620785993006,1.78215397359304
500,3,44,0.0166320566377419,1.14265370230188,1.4383848275157,0.464392059657288,1.10322802955355,1.82091534494648,1.77354162547785
500,4,1,0.303505334600237,0.787291871113989,1.04959078545965,0.308161541774538,0.736611748725674,1.26642220045344,1.36256982219362
500,4,2,0.263973462057733,0.881088134648515,1.05380986243967,0.390199265733628,0.740785640685057,1.3719770035634,1.36683408419428
500,4,3,0.181946667980623,0.872155610332218,1.05366988379892,0.379462259211239,0.740174714466308,1.3648489614532,1.36716505313154
500,4,4,0.173676911115667,0.875171669144694,1.05037196768179,0.387977647017726,0.736931178838927,1.36236569127166,1.36381275652466
500,4,5,0.165783027463254,0.859568295203992,1.05107350479405,0.369772698812283,0.737636844642996,1.3493638915957,1.3645101649451
500,4,6,0.158247933005776,0.871399706913416,1.02176910272285,0.383615522862953,0.700212377803332,1.35918389096388,1.34332582764236
500,4,7,0.151055320220588,1.00766379786822,1.02625128905084,0.509077028643808,0.704573197111961,1.50625056709264,1.34792938098972
500,4,8,0.144189622787122,0.919595343990485,1.0196898849567,0.377939015114491,0.698691714567621,1.46125167286648,1.34068805534578
500,4,9,0.137635981898099,0.911932696277884,1.01709024146011,0.349387585425042,0.696174546759164,1.47447780713073,1.33800593616106
500,4,10,0.131380214101967,0.9410740056305,1.01940425486774,0.381101627910279,0.701915558659341,1.50104638335072,1.33689295107614
500,4,11,0.104116572857885,0.964751362486588,1.02606371356289,0.408193226924885,0.708408963739361,1.52130949804829,1.34371846338641
500,4,12,0.0993843139344133,0.980454861053101,1.0265369591021,0.416504436456435,0.708876557498735,1.54440528564977,1.34419736070547
500,4,13,0.0948671434824894,0.987710616495424,1.00239919826775,0.419543325288429,0.689768962567238,1.55587790770242,1.31502943396826
500,4,14,0.090555285399127,0.727307743071204,1.0048782980296,0.152274405338125,0.699857066911201,1.30234108080428,1.30989952914801
500,4,15,0.0751805888255602,0.718367924397386,1.00146115791031,0.143632648474708,0.696329605290954,1.29310320032006,1.30659271052967
500,4,16,0.0685017525206828,0.678327318205411,0.991644779787824,0.102847069729699,0.687693917502658,1.25380756668112,1.29559564207299
500,4,17,0.0653882421472486,0.678532081387374,0.99093139633167,0.102925121387269,0.688795481731927,1.25413904138748,1.29306731093141
500,4,18,0.059579330932434,0.774898186781891,1.008908981733,0.192767386895303,0.706248645490725,1.35702898666848,1.31156931797527
500,4,19,0.0568713583904996,0.779938287887672,1.00147273907705,0.191031382848759,0.69716391067206,1.36884519292659,1.30578156748203
500,4,20,0.0542864673799134,0.768729594131942,0.990233338866952,0.174626841782352,0.688222546653958,1.36283234648153,1.29224413107995
500,4,21,0.0518190636551194,0.777480065449403,0.993587572552984,0.173104521980399,0.684062376544531,1.38185560891841,1.30311276856144
500,4,22,0.0494638072376555,0.770502141845813,0.98523748312864,0.156601997976405,0.680627394414941,1.38440228571522,1.28984757184234
500,4,23,0.0472156008593225,0.767376182128793,1.01441544393615,0.152290426319539,0.69261803584147,1.38246193793805,1.33621285203084
500,4,24,0.0450695789306275,0.760930650362873,0.989024169030685,0.113603595883966,0.682489840087521,1.40825770484178,1.29555849797385
500,4,25,0.0430210970106292,0.720761249012441,0.964085521087736,0.0751589614581726,0.655560503339043,1.36636353656671,1.27261053883643
500,4,26,0.0410657217553951,0.72543994555512,0.959835058081711,0.0731732120533333,0.648300231189483,1.37770667905691,1.27136988497394
500,4,27,0.0391992213233167,0.835648928983179,0.96028066819955,0.173019195496012,0.646332476602239,1.49827866247035,1.27422885979686
500,4,28,0.0374175562165176,0.812055893903767,0.963202190790173,0.152483041640773,0.649169919922914,1.47162874616676,1.27723446165743
500,4,29,0.0357168705385343,0.867914025080048,0.967905265497668,0.200537132020682,0.647385545546711,1.53529091813941,1.28842498544863
500,4,30,0.0340934836493485,0.890471104403788,0.971919983972676,0.224090230506857,0.657345886848369,1.55685197830072,1.28649408109698
500,4,31,0.0325438821997111,0.785197023572691,0.962413431292938,0.120043778676512,0.653755664622518,1.45035026846887,1.27107119796336
500,4,32,0.0310647125275187,0.887445889030833,0.958181551206654,0.210532326105301,0.65202135955687,1.56435945195636,1.26434174285644
500,4,33,0.0296527733997866,0.986087079877788,0.970944335933459,0.307680741407782,0.67515409812704,1.66449341834779,1.26673457373988
500,4,34,0.0283050090845093,0.97539518982733,0.969217346214839,0.295633583027983,0.673396262632556,1.65515679662668,1.26503842979712
500,4,35,0.0257904700893155,0.975474007424577,0.968268586267976,0.29596842313225,0.672387800132726,1.6549795917169,1.26414937240323
500,4,36,0.0234993158080948,1.08215912003232,0.987786073735645,0.383968061764572,0.673373966994811,1.78035017830007,1.30219818047648
500,4,37,0.0224312356372259,1.0683325445358,0.992168343465248,0.360496372472423,0.67081361153578,1.77616871659917,1.31352307539472
500,4,38,0.0214117013585319,1.20624308130377,0.976798050016424,0.49056140241292,0.650186817776867,1.92192476019463,1.30340928225598
500,4,39,0.0204385064862908,1.19560958199472,0.978561198463316,0.471892588344026,0.654016967099293,1.91932657564542,1.30310542982734
500,4,40,0.0195095448229617,1.17221166214678,0.967337509925032,0.4441880458304,0.642580720860502,1.90023527846315,1.29209429898956
500,4,41,0.018622805900933,1.1648053555075,0.967884675690297,0.436191859731527,0.642974255079643,1.89341885128348,1.29279509630095
500,4,42,0.0177763706314485,1.18997003422064,0.961002633362384,0.458134438980866,0.636914526496795,1.92180562946042,1.28509074022797
500,4,43,0.016197166858281,1.13612195611424,0.963308571094066,0.403640746357773,0.637270240327454,1.86860316587071,1.28934690186068
500,4,44,0.0154609806268664,1.09801370834273,0.995915699548623,0.362551371279159,0.665461863099877,1.8334760454063,1.32636953599737
500,4,45,0.0147582551958538,1.09005768514559,0.99840345986952,0.35502391876488,0.669193072393497,1.8250914515263,1.32761384734554
500,5,1,0.369650123157989,1.65508214202334,1.66629514613425,1.37656570298747,1.37847276018847,1.93359858105922,1.95411753208003
500,5,2,0.292941400977126,1.81816670223138,1.67826505873088,1.53804167888848,1.39678192150954,2.09829172557429,1.95974819595222
500,5,3,0.279626762195071,1.81735792135211,1.6729793203215,1.5365205451461,1.39142675981681,2.09819529755812,1.95453188082618
500,5,4,0.243205097524403,1.96314045102434,1.67622785507818,1.61729881265941,1.39474990372291,2.30898208938927,1.95770580643344
500,5,5,0.23215105049421,1.97432399472567,1.70427284218407,1.62906530029457,1.42184984881878,2.31958268915678,1.98669583554936
500,5,6,0.201913144624009,1.9186041818392,1.71467742759702,1.57469341801502,1.43194805371854,2.26251494566337,1.99740680147549
500,5,7,0.167631839903625,1.8843614581494,1.72001772790352,1.54248812974926,1.43754580536231,2.22623478654955,2.00248965044473
500,5,8,0.160012714067389,1.88342118123176,1.71546749266769,1.54141113170112,1.43162209610025,2.22543123076239,1.99931288923513
500,5,9,0.139170898466276,1.88499819586871,1.7148061377472,1.54411990305905,1.43101614905829,2.22587648867836,1.99859612643611
500,5,10,0.126807339417601,1.88483200217518,1.71703480846044,1.54389412070859,1.43332244853827,2.22576988364178,2.0007471683826
500,5,11,0.121043750134464,1.76567852100128,1.71610839560505,1.39337755138787,1.43241127550767,2.13797949061469,1.99980551570243
500,5,12,0.115542124879414,1.40430183228121,1.69452544742428,1.01720840493603,1.41223782861566,1.7913952596264,1.97681306623289
500,5,13,0.110290556983073,1.32061094596691,1.68206890405746,0.892430786261042,1.40178403531559,1.74879110567277,1.96235377279933
