"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
2000,1,44,0.013042255155267,1.24827748828376,1.51382681448388,1.08305980294747,1.30726535319776,1.41349517362005,1.72038827576999
2000,1,45,0.01244946452985,1.24116329100591,1.48400468406329,1.06871042589896,1.27515519253145,1.41361615611287,1.69285417559513
2000,1,46,0.0118836171532346,1.23874034824234,1.47420734372604,1.06559617351652,1.26544779398453,1.41188452296816,1.68296689346755
2000,1,47,0.0113434884131802,1.22908068790304,1.47631705266417,1.05372826866151,1.26752704123209,1.40443310714456,1.68510706409626
2000,1,48,0.0108279093579625,1.21762061880638,1.47420698015307,1.03920052009631,1.26583605474366,1.39604071751646,1.68257790556249
2000,1,49,0.0103357641665174,1.18604677089396,1.4465290341797,1.00749888166285,1.22973828459221,1.36459466012508,1.66331978376718
2000,1,50,0.00986598773356983,1.20533839565586,1.45475668960485,1.02726605680355,1.23725669832303,1.38341073450818,1.67225668088666
2000,1,51,0.00941756336452367,1.22498910980344,1.46139028282613,1.05045078279447,1.23964864192111,1.39952743681241,1.68313192373114
2000,1,52,0.0089895205751211,1.19556192376911,1.44810136815093,1.0202205127932,1.22351540797384,1.37090333474502,1.67268732832801
2000,1,53,0.00858093299111165,1.21064612266667,1.47465913597624,1.04051624344665,1.25884116409977,1.38077600188669,1.69047710785271
2000,1,54,0.00819091634338424,1.1627161870066,1.46992519450406,0.988767700565423,1.25315645283783,1.33666467344778,1.6866939361703
2000,1,55,0.00781862655422362,1.1530518565215,1.46184012758309,0.976051626962027,1.248333206372,1.33005208608097,1.67534704879417
2000,2,1,0.107487753978747,1.36179049339149,1.334806811567,1.24568442713235,1.21021764029765,1.47789655965063,1.45939598283636
2000,2,2,0.10260226967046,1.37415009722064,1.34053607731199,1.25794560162319,1.21585571947263,1.49035459281808,1.46521643515136
2000,2,3,0.0979388381639388,1.36816036726234,1.3045828744922,1.25065318314352,1.17424746680053,1.48566755138117,1.43491828218387
2000,2,4,0.0934873668166409,1.39301401703219,1.32718449261324,1.27485047652623,1.19485084988347,1.51117755753815,1.45951813534301
2000,2,5,0.0851822068106303,1.40314301985831,1.34197495585671,1.28415050256685,1.20930562949613,1.52213553714976,1.4746442822173
2000,2,6,0.0813105440461363,1.38763932442701,1.32783568290832,1.26911970321669,1.19396605583878,1.50615894563733,1.46170530997785
2000,2,7,0.0776148543295735,1.42139244170373,1.32904668520002,1.28841168613079,1.19516863464954,1.55437319727668,1.46292473575049
2000,2,8,0.0740871394143274,1.42514965655722,1.33019857007153,1.29152672970091,1.19603016135363,1.55877258341352,1.46436697878943
2000,2,9,0.0707197645864364,1.39889758002173,1.29440052213887,1.26026060201874,1.15905817163624,1.53753455802472,1.4297428726415
2000,2,10,0.0675054421414711,1.38652569884327,1.29707174200684,1.24780469606003,1.16238324823554,1.52524670162652,1.43176023577814
2000,2,11,0.064437215612416,1.40632647938953,1.32225643663361,1.2628747400585,1.18851655378681,1.54977821872056,1.45599631948041
2000,2,12,0.0615084447144175,1.41706347049931,1.32843718307407,1.27335587560771,1.19475937206742,1.56077106539092,1.46211499408072
2000,2,13,0.058712790973817,1.43645408550157,1.35323952159102,1.29173416491531,1.21917581214839,1.58117400608784,1.48730323103365
2000,2,14,0.0560442040103658,1.44058096198152,1.35449815667167,1.29529751366253,1.21785587507447,1.58586441030051,1.49114043826888
2000,2,15,0.0534969084429357,1.4779489506815,1.35032405630673,1.32565950173891,1.21362551406508,1.63023839962408,1.48702259854838
2000,2,16,0.0510653913903837,1.50088584436624,1.36028464469232,1.35136505260333,1.22441456636093,1.65040663612915,1.4961547230237
2000,2,17,0.0487443905405233,1.47999161026136,1.36118710969613,1.3318516402366,1.22804749566548,1.62813158028612,1.49432672372678
2000,2,18,0.0465288827613782,1.47535451161514,1.36358860350616,1.32530081909347,1.22828769525654,1.62540820413681,1.49888951175577
2000,2,19,0.044414073230073,1.50436352676256,1.36120630718293,1.32260290568557,1.21503327177895,1.68612414783955,1.5073793425869
2000,2,20,0.0423953850558318,1.49196422766164,1.36320194782701,1.31030047860925,1.21832916948819,1.67362797671403,1.50807472616583
2000,2,21,0.0404684493746285,1.48969683134082,1.36282874468866,1.30814457028137,1.2179854512825,1.67124909240028,1.50767203809482
2000,2,22,0.0386290958940492,1.49447876714692,1.36403597996654,1.3007315277722,1.21896227244042,1.68822600652164,1.50910968749265
2000,2,23,0.0368733438679066,1.46649411594949,1.3451597431408,1.27113352264581,1.19517652895674,1.66185470925318,1.49514295732486
2000,2,24,0.0351973934810714,1.444951769978,1.35554396664707,1.26165892440742,1.20439335578445,1.62824461554858,1.50669457750968
2000,2,25,0.033597617625876,1.42677804441187,1.34062433213877,1.24327995322531,1.18956849107134,1.61027613559843,1.4916801732062
2000,2,26,0.0320705540522944,1.43104372308389,1.34126903194166,1.24728230437582,1.19078254457757,1.61480514179197,1.49175551930576
2000,2,27,0.0306128978749075,1.43064335598945,1.33214467250424,1.25225684024348,1.18153518975149,1.60902987173541,1.48275415525699
2000,2,28,0.0292214944204393,1.42619741726383,1.33054896593182,1.24681081738709,1.17577031970485,1.60558401714057,1.48532761215879
2000,2,29,0.0278933324003827,1.42849185297912,1.32358477171177,1.24856246838085,1.16863838251223,1.60842123757739,1.47853116091132
2000,2,30,0.0266255373939409,1.42578966904774,1.3216355008211,1.24522468696608,1.16663384516129,1.60635465112941,1.47663715648091
2000,2,31,0.0254153656271782,1.44042142085936,1.32695535428922,1.26136224085984,1.17626423504588,1.61948060085889,1.47764647353256
2000,2,32,0.0242601980349192,1.42814848968036,1.32520073822673,1.24328072029148,1.17644771145272,1.61301625906924,1.47395376500074
2000,2,33,0.0231575345925426,1.42567747916321,1.32504770012929,1.24139427439768,1.17660581376129,1.60996068392874,1.4734895864973
2000,2,34,0.0221049889054045,1.42758221219483,1.31918454682599,1.24374197828035,1.17112527203721,1.6114224461093,1.46724382161477
2000,2,35,0.0211002830441809,1.40014817971506,1.3095702220756,1.2317833151396,1.16248643611386,1.56851304429052,1.45665400803734
2000,2,36,0.0201412426149507,1.38557061377405,1.30458925369744,1.21765446407256,1.15635969593542,1.55348676347555,1.45281881145946
2000,2,37,0.0192257920533528,1.38808354827499,1.30266682111176,1.22030573352918,1.15446053948384,1.5558613630208,1.45087310273969
2000,2,38,0.0183519501326292,1.387006214923,1.30989106581248,1.21728011212009,1.16217216139654,1.5567323177259,1.45760997022841
2000,2,39,0.0175178256758362,1.41419993849159,1.32185036015763,1.24237718266471,1.17047951023306,1.58602269431848,1.47322121008221
2000,2,40,0.0167216134629405,1.43589978499644,1.32747622514281,1.25544779922122,1.17612317651561,1.61635177077166,1.47882927377
2000,2,41,0.0159615903239456,1.40248000940568,1.30074436877237,1.21396738484513,1.1441854783294,1.59099263396624,1.45730325921534
2000,2,42,0.0152361114095907,1.39624294379234,1.25560012219931,1.20575152279983,1.08563505433858,1.58673436478484,1.42556519006004
2000,2,43,0.0145436066315526,1.30669133305357,1.25063655037498,1.13957444891827,1.08203393219987,1.47380821718888,1.4192391685501
2000,2,44,0.013251592702265,1.26331267802133,1.22848923349318,1.08752749508572,1.06139175855743,1.43909786095695,1.39558670842894
2000,2,45,0.0126492873622582,1.28912587342036,1.24950833693945,1.11161537430452,1.08094357695907,1.46663637253621,1.41807309691984
2000,2,46,0.0120743577295156,1.2796276197618,1.25637295768892,1.10053544039583,1.0848810477321,1.45871979912778,1.42786486764573
2000,2,47,0.011525559535892,1.33317958210193,1.25954885920189,1.15297253765812,1.08761930753947,1.51338662654573,1.43147841086431
2000,2,48,0.0110017050671498,1.30746556848139,1.26113425352838,1.12751394470732,1.08429700621968,1.48741719225545,1.43797150083707
2000,2,49,0.0105016605924966,1.23653360980727,1.24520088639504,1.08255952222035,1.06736774929265,1.39050769739418,1.42303402349743
2000,2,50,0.010024343910954,1.05341829778116,1.26398048432329,0.669227219795856,1.0895789851745,1.43760937576646,1.43838198347207
2000,2,51,0.00956872200924858,1.07494762623213,1.26542303225422,0.698364607593519,1.08989044083377,1.45153064487074,1.44095562367467
2000,2,52,0.00913380882615436,1.1144027575133,1.26081301137544,0.746124106437192,1.08663271322755,1.48268140858941,1.43499330952334
2000,2,53,0.00871866311844988,1.12671695690054,1.25800221448739,0.78953282101694,1.08479569895362,1.46390109278413,1.43120873002117
2000,2,54,0.00832238642387079,1.09496732445215,1.226223355783,0.742167875819671,1.05994537508796,1.44776677308463,1.39250133647803
2000,2,55,0.00794412111664926,1.22266858528917,1.22815575638739,0.876298769818566,1.05595385080688,1.56903840075977,1.40035766196789
2000,2,56,0.00758304855143224,1.27487925714957,1.22484996151276,0.914872779278301,1.05141432810854,1.63488573502085,1.39828559491697
2000,3,1,0.103854481429279,1.40987106545619,1.40539142115084,1.27852780411657,1.26500472342755,1.5412143267958,1.54577811887413
2000,3,2,0.099134134965733,1.42711848122366,1.42326058813601,1.29336599197384,1.28112729737084,1.56087097047348,1.56539387890119
2000,3,3,0.0946283355340464,1.40262667558738,1.41198605463507,1.27084758542882,1.26961258479101,1.53440576574594,1.55435952447914
2000,3,4,0.0903273316405021,1.40994613220503,1.42188747006467,1.27924793594072,1.28010316546822,1.54064432846935,1.56367177466112
2000,3,5,0.086221815011823,1.41876110601187,1.42361343938329,1.28688067515416,1.28107198858794,1.55064153686958,1.56615489017863
2000,3,6,0.0785621066034525,1.42211651388655,1.4256135436813,1.29100708333001,1.28307744658746,1.55322594444308,1.56814964077514
2000,3,7,0.0749913376104281,1.42948042549357,1.41489157771592,1.29691729625375,1.27019994475012,1.56204355473338,1.55958321068172
2000,3,8,0.0715828655790407,1.43757197995022,1.41332743967053,1.30548062717971,1.26868043942082,1.56966333272073,1.55797443992023
2000,3,9,0.0683293138619048,1.44109554926762,1.41828807665637,1.30996074478476,1.27382458112921,1.57223035375048,1.56275157218353
2000,3,10,0.0652236410916433,1.4409658498902,1.42446512835988,1.3075819216836,1.27577544474168,1.57434977809681,1.57315481197809
2000,3,11,0.0622591259418935,1.38544347047698,1.42948731199222,1.19733835345444,1.28072111809569,1.57354858749951,1.57825350588874
2000,3,12,0.056728196786557,1.36229269780056,1.40436809978038,1.17339535021614,1.25524280228207,1.55119004538497,1.55349339727869
2000,3,13,0.0541498126918168,1.37080118271318,1.40599284782479,1.18043537545042,1.25519438817378,1.56116698997594,1.55679130747579
2000,3,14,0.0516886201335011,1.35665521696073,1.4119399254907,1.16883037554402,1.26110162276588,1.54448005837743,1.56277822821552
2000,3,15,0.0493392925754133,1.39274168116944,1.41797576254535,1.20207286100365,1.26765707026087,1.58341050133523,1.56829445482982
2000,3,16,0.0470967455806475,1.39167526271764,1.42063651223048,1.20089889842366,1.26976967851814,1.58245162701162,1.57150334594283
2000,3,17,0.0449561258078021,1.40235695367973,1.43170957690744,1.21186627842121,1.28025372478181,1.59284762893826,1.58316542903306
2000,3,18,0.0429128005073327,1.68155874184467,1.43546003204363,1.12229504168283,1.28397070522869,2.2408224420065,1.58694935885857
2000,3,19,0.0409623474953116,1.67741708683942,1.43162910158784,1.11817874830779,1.27924025636991,2.23665542537106,1.58401794680577
2000,3,20,0.0391005455828955,1.66996425015224,1.42232238239352,1.11053780929418,1.26846998884814,2.2293906910103,1.57617477593889
2000,3,21,0.0373233654407886,1.65196878892762,1.41581457994166,1.09249064272342,1.25488410465648,2.21144693513182,1.57674505522683
2000,3,22,0.0356269608789304,1.65932507467481,1.41333082847932,1.1010785566532,1.25382703518639,2.21757159269642,1.57283462177225
2000,3,23,0.0340076605225345,1.64217817719125,1.37751994537977,1.08404100803813,1.21604495214042,2.20031534634436,1.53899493861913
2000,3,24,0.0324619598664649,1.63898691980432,1.37836769772369,1.08064223761057,1.21680275774589,2.19733160199806,1.5399326377015
2000,3,25,0.0309865136907525,1.63906846075891,1.3803678898482,1.08076506785096,1.21872000694593,2.19737185366686,1.54201577275047
2000,3,26,0.0295781288208386,1.63393567890956,1.38033800741441,1.07519149503179,1.21819023909562,2.19267986278734,1.5424857757332
2000,3,27,0.0282337572168764,1.67006748172435,1.389590137888,1.11105936530955,1.22846830644208,2.22907559813916,1.55071196933392
2000,3,28,0.0269504893771343,1.66558551051287,1.40280982047649,1.10792159777494,1.24106171865408,2.22324942325079,1.5645579222989
2000,3,29,0.0257255480412247,1.67002700843077,1.40049583162796,1.11219043003248,1.23733999571724,2.22786358682905,1.56365166753867
2000,3,30,0.0245562821795309,1.67698867749078,1.3932993984261,1.12010408543781,1.22787127607925,2.23387326954376,1.55872752077295
2000,3,31,0.0234401612558237,1.68043973665131,1.39565189639,1.12344366463942,1.23013013223738,2.2374358086632,1.56117366054262
2000,3,32,0.022374769750651,1.66553189771819,1.39077675381931,1.10961965530111,1.22414363586622,2.22144414013527,1.55740987177241
2000,3,33,0.0213578019336478,1.66614470101653,1.38269486778683,1.1092877404246,1.21233401260065,2.22300166160846,1.55305572297301
2000,3,34,0.0203870568734527,1.66838049169483,1.39144183485128,1.11196834849482,1.22096154664496,2.22479263489483,1.56192212305759
2000,3,35,0.0194604336744313,1.6562846090959,1.36837027234824,1.10085951753564,1.19489379393828,2.21170970065616,1.54184675075819
2000,3,36,0.0177316223819975,1.60217037443719,1.3583933631629,1.0467345657238,1.18163814122463,2.15760618315057,1.53514858510117
2000,3,37,0.0169256927788461,1.58609749813016,1.36693009510967,1.03016982134501,1.19194675810068,2.1420251749153,1.54191343211866
2000,3,38,0.0161563939199799,1.62019320210145,1.3701407955704,1.06354063904149,1.19616734612506,2.1768457651614,1.54411424501573
2000,3,39,0.0154220608815375,1.6506633617522,1.37858730510636,1.09572234143853,1.2035226245575,2.20560438206587,1.55365198565522
2000,3,40,0.0147211044130164,1.66131019711345,1.3939412994313,1.1060677794333,1.21873351011576,2.2165526147936,1.56914908874683
2000,3,41,0.0140520074978026,1.66380956938319,1.39180460500027,1.1086609132649,1.21782899333114,2.21895822550148,1.56578021666939
2000,3,42,0.0134133220700279,1.6503611996633,1.38461823791265,1.09488393779371,1.20741060025271,2.20583846153289,1.56182587557259
2000,3,43,0.0128036658806533,1.65659081544172,1.38918893272285,1.1023279480348,1.2094998079585,2.21085368284864,1.5688780574872
2000,3,44,0.0122217195059914,1.69646199585462,1.39535655101587,1.14275006750164,1.21647075656612,2.2501739242076,1.57424234546561
2000,3,45,0.0116662234921979,1.69491189695987,1.37842412996617,1.13966491463834,1.19884958389165,2.25015887928141,1.55799867604068
2000,3,46,0.0111359756295495,1.77238330087577,1.41866202917038,1.21832175961614,1.239078997641,2.3264448421354,1.59824506069977
2000,3,47,0.0106298283506103,1.81206096608025,1.41800168887866,1.25916734287949,1.23637021218212,2.36495458928101,1.59963316557521
2000,3,48,0.0101466862466553,1.80589311376604,1.41262594264901,1.25368938207779,1.22971807584357,2.35809684545428,1.59553380945445
2000,3,49,0.00968550369697667,1.79679730445397,1.41639680974436,1.23574991119875,1.2343851238148,2.35784469770919,1.59840849567391
2000,3,50,0.00924528260594156,1.68969172140339,1.3600175310342,1.1283539780888,1.17855583670241,2.25102946471797,1.541479225366
2000,3,51,0.00882507024290402,1.7358183645654,1.35872440328216,1.17360766846109,1.17735169245574,2.29802906066971,1.54009711410859
2000,3,52,0.00842395718029631,1.87277323109988,1.37057695504492,1.31347663679395,1.18959716832696,2.43206982540581,1.55155674176288
2000,3,53,0.00804107532543722,1.90716684734491,1.35715821004672,1.34362231390039,1.17612736221978,2.47071138078944,1.53818905787366
2000,3,54,0.00767559604179765,1.90313425861771,1.31021041051821,1.33174743316011,1.11605997022061,2.4745210840753,1.50436085081581
2000,3,55,0.00732672835565763,0.397086213739245,1.34261932247941,-2.21680541417414,1.14701880440808,3.01097784165263,1.53821984055075
2000,3,56,0.00699371724427349,0.474475291181164,1.36936392424639,-2.14194992507535,1.1695988186823,3.09090050743768,1.56912902981048
2000,3,57,0.00667584200185051,0.486253410054073,1.35907861527071,-2.13077178909233,1.15673941320252,3.10327860920047,1.56141781733891
2000,3,58,0.00637241467978466,0.411507259870445,1.35743502785041,-2.20593341112109,1.15630403173732,3.02894793086198,1.55856602396349
2000,3,59,0.00608277859779766,0.269124466704816,1.34385914702419,-2.34450768575943,1.14357373912801,2.88275661916906,1.54414455492037
2000,4,1,0.0648143614488549,1.71126862248753,1.49673484790996,0.885578696192504,1.14325200203193,2.53695854878256,1.85021769378799
2000,4,2,0.0618684486905267,1.72042340833232,1.50708544152485,0.894703222203354,1.15302083697614,2.54614359446128,1.86115004607355
2000,4,3,0.0590564322136042,1.7432842352216,1.52308984898107,0.917415110077169,1.16890917937113,2.56915336036603,1.877270518591
2000,4,4,0.0538100215420951,1.73821921115481,1.51964696039451,0.912397273121071,1.16571207645533,2.56404114918854,1.87358184433368
2000,4,5,0.051364273015947,1.71007025617577,1.5129772410976,0.884342274602469,1.15965112258257,2.53579823774906,1.86630335961263
2000,4,6,0.0490296875349293,1.71550101483138,1.5187811497721,0.889633719894216,1.16454934720312,2.54136830976853,1.87301295234108
2000,4,7,0.0468012125670787,1.72789471538592,1.5372440125947,0.901641246705796,1.18106998012562,2.55414818406604,1.89341804506378
2000,4,8,0.0446740252258074,1.62726091191901,1.46512482713293,0.80045936918905,1.10490161797685,2.45406245464896,1.82534803628902
2000,4,9,0.0426435218321663,1.59584658539256,1.44570827951453,0.768965190510333,1.08655005285646,2.42272798027479,1.8048665061726
2000,4,10,0.0407053079515196,1.60512213786349,1.44997303226008,0.778292502895807,1.09034316289222,2.43195177283117,1.80960290162793
2000,4,11,0.0388551888830677,1.61574912030945,1.4587938291309,0.788812596545915,1.09906691731749,2.44268564407299,1.81852074094431
2000,4,12,0.0370891605816363,1.62320226690956,1.45478316729673,0.796346236678265,1.09533184445235,2.45005829714085,1.81423449014111
2000,4,13,0.0354034009920839,1.6239975291384,1.46169647506093,0.797169799509782,1.10188628562657,2.45082525876703,1.82150666449528
2000,4,14,0.0337942617775737,1.61524660461591,1.4581275408107,0.788383496250711,1.09816492055908,2.4421097129811,1.81809016106232
2000,4,15,0.032258260423809,1.61519526114752,1.45908580477067,0.788038558038643,1.0980293741618,2.44235196425639,1.82014223537955
2000,4,16,0.0307920727021424,1.61885692371854,1.46374553496829,0.79162500597517,1.10208688008078,2.44608884146191,1.8254041898558
2000,4,17,0.029392525475249,1.61286871512939,1.4638607229508,0.785620398169548,1.10208912847647,2.44011703208924,1.82563231742512
2000,4,18,0.0280565898297926,1.51597228967004,1.40130435116331,0.688103310171864,1.0360379720213,2.34384126916821,1.76657073030533
2000,4,19,0.0267813745212226,1.49024162097421,1.4057403843883,0.659895368168947,1.03961778798308,2.32058787377947,1.77186298079352
2000,4,20,0.0255641197165156,1.47520372138784,1.4021419894053,0.644647785643074,1.03611070699881,2.30575965713261,1.76817327181179
2000,4,21,0.0244021910213184,1.46649498517492,1.40792808177705,0.635185183803067,1.03810777387177,2.29780478654677,1.77774838968232
2000,4,22,0.0232930737785667,1.47225936400698,1.41455880366023,0.641052134797323,1.04435282631903,2.30346659321664,1.78476478100142
2000,4,23,0.0222343676262411,1.4857552328115,1.39609863601375,0.654945299516429,1.02282051442047,2.31656516610658,1.76937675760702
2000,4,24,0.0212237813024803,1.49645680405996,1.39279752764385,0.664666348639931,1.01854479451004,2.32824725947999,1.76705026077766
2000,4,25,0.0202591276868108,1.5121641808008,1.41275831929938,0.680387312333795,1.03737241385543,2.34394104926781,1.78814422474333
2000,4,26,0.0193383190667603,1.51660970080577,1.42061390064596,0.684793162022764,1.04428865697019,2.34842623958878,1.79693914432172
2000,4,27,0.0184593626196102,1.49311604818285,1.40972326446347,0.66103889608948,1.03064300651192,2.32519320027622,1.78880352241501
2000,4,28,0.01762035609951,1.47786573316259,1.41978137511851,0.645619051101133,1.03908751639945,2.31011241522405,1.80047523383757
2000,4,29,0.0168194837206192,1.47628753925205,1.4188351891387,0.644137014148973,1.03814063136876,2.30843806435513,1.79952974690864
2000,4,30,0.0160550122273659,1.49309012330397,1.42620138717123,0.661368294107842,1.04572024973496,2.32481195250009,1.8066825246075
2000,4,31,0.015325287143319,1.43598469621941,1.39154051397571,0.604052498598628,1.01135054637234,2.2679168938402,1.77173048157908
2000,4,32,0.0146287291905546,1.41001408772102,1.39688740139358,0.577973950070984,1.01576343759196,2.24205422537105,1.7780113651952
2000,4,33,0.0139638308717678,1.40883744653582,1.39295993440634,0.577387943626477,1.01118019427194,2.24028694944517,1.77473967454075
2000,4,34,0.0133291532077329,1.42605886572821,1.39155004499581,0.594710495754281,1.00991643955916,2.25740723570214,1.77318365043246
2000,4,35,0.0127233226230505,1.37651860177695,1.37273201239678,0.545448241806684,0.986497740269924,2.20758896174722,1.75896628452363
2000,4,36,0.0121450279734435,1.38091094640186,1.37725701202425,0.549310093089529,0.988670345695608,2.2125117997142,1.7658436783529
2000,4,37,0.0115930177081653,1.3557404975408,1.36828361590835,0.524147386330639,0.980090140165175,2.18733360875096,1.75647709165153
2000,4,38,0.0110660971613825,1.34791953297959,1.37301535454927,0.516299863706907,0.982950009679749,2.17953920225228,1.76308069941879
2000,4,39,0.0105631259666676,1.32924969623904,1.38550480089879,0.478408078094626,0.995066240861307,2.18009131438346,1.77594336093627
2000,4,40,0.0100830155890071,1.30683749110081,1.37834903584939,0.454577209671804,0.98528941381749,2.15909777252981,1.77140865788129
2000,4,41,0.00962472696898391,1.2810060600796,1.39587415274923,0.429889391853046,1.00343278892165,2.13212272830616,1.7883155165768
2000,4,42,0.00918726827403512,1.29982668434173,1.40060243082534,0.449134918581714,1.00864549153814,2.15051845010175,1.79255937011254
2000,4,43,0.00876969275191846,1.29187885471973,1.40230312500175,0.44232693801615,1.01027711304132,2.1414307714233,1.79432913696217
2000,4,44,0.00837109668174224,1.31545733217613,1.43697037512087,0.465484516789418,1.04069455241861,2.16543014756285,1.83324619782312
2000,4,45,0.00799061741812405,1.34738874403632,1.45023604109377,0.49873476748397,1.05310085807146,2.19604272058867,1.84737122411607
2000,5,1,0.172834253032876,1.51564749085039,1.49455239198608,1.37883928856893,1.35600280270723,1.65245569313186,1.63310198126493
2000,5,2,0.164978669490833,1.50846909545032,1.49016363675688,1.37285193805438,1.35158807183318,1.64408625284626,1.62873920168057
