"n","B","j","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,1.14422449723979,1.08157234825121,0.86650070382481,0.804415776101525,1.42194829065477,1.3587289204009
500,2,1,1.73602519144965,1.2157304087793,1.37390376793413,0.893931117462423,2.09814661496517,1.53752970009619
500,3,1,1.35989758046124,1.15978461385339,1.05694955903296,0.858193543302173,1.66284560188953,1.46137568440462
500,4,1,1.46766942886881,1.29869497774795,1.17338459004946,1.03425445705613,1.76195426768817,1.56313549843977
500,5,1,1.22612655861617,1.32096530728253,0.986376668573785,1.07604712433841,1.46587644865855,1.56588349022664
500,6,1,-42.3665838649473,-42.3665838649473,-50.2104294625194,-50.2104294625194,-34.5227382673751,-34.5227382673751
500,7,1,1.35127024131679,1.24805187442666,1.09221129183021,0.981556368079393,1.61032919080337,1.51454738077392
500,8,1,1.06192874501977,1.04006811972364,0.748739130803983,0.709908286129881,1.37511835923556,1.3702279533174
500,9,1,1.37516637813568,1.32189860696492,1.15205119635769,1.09926652279098,1.59828155991366,1.54453069113886
500,10,1,1.34750590020421,1.24846636205775,1.00905738664116,0.903034627263877,1.68595441376726,1.59389809685161
500,11,1,-1173.84231930944,-1173.84231930944,-1429.90282700316,-1429.90282700316,-917.781811615716,-917.781811615716
500,12,1,1.51044811656411,1.51610719847877,1.22408743292049,1.22416014726026,1.79680880020772,1.80805424969728
500,13,1,1.20104837472712,1.06887622401052,0.928927127925166,0.775115560234168,1.47316962152907,1.36263688778687
500,14,1,1.17155427716851,1.0807937937626,0.915764981849217,0.829628254869014,1.4273435724878,1.33195933265619
500,15,1,1.49570872041092,1.10715153869913,1.11451496661803,0.81580664528588,1.87690247420382,1.39849643211238
500,16,1,1.31886171303876,1.13238838320333,0.984427897859356,0.866198165998004,1.65329552821816,1.39857860040865
500,17,1,1.32093390099925,1.29490383936379,1.08686628753405,1.06059365793486,1.55500151446446,1.52921402079273
500,18,1,1.4388816652295,1.26582397835002,1.1183390827634,0.980464027315556,1.75942424769561,1.55118392938448
