"n","B","j","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
1000,1,1,1.59428398315848,1.64863105275436,1.34669175896288,1.40982740557211,1.84187620735407,1.88743469993661
1000,2,1,1.60024288636593,1.60873984814139,1.35551469369331,1.37343280629765,1.84497107903854,1.84404688998513
1000,3,1,1.16638163936931,1.2084872753593,0.924939388521142,0.975797490928554,1.40782389021747,1.44117705979004
1000,4,1,1.56210233829529,1.49387990949767,1.3014265231236,1.24290901325793,1.82277815346697,1.74485080573741
1000,5,1,4.99414273543505,3.10094410041765,4.0398465760747,2.58064163339229,5.9484388947954,3.621246567443
1000,6,1,6.33061666621675,3.68845719905481,4.92793001090391,3.00109527511487,7.73330332152959,4.37581912299475
1000,7,1,2.36374980427258,1.94929159000457,1.93673959652333,1.65874757485598,2.79076001202182,2.23983560515315
1000,8,1,2.97630884526928,1.50255795296535,2.33470928896139,1.27880305417187,3.61790840157717,1.72631285175884
1000,9,1,3.49286600760456,2.175028656997,2.71434794066164,1.83610268703708,4.27138407454747,2.51395462695692
1000,10,1,3.76162888557681,3.19332274832964,3.05635956730968,2.6590814223628,4.46689820384394,3.72756407429649
1000,11,1,1.41828230948584,1.45528183726794,1.16645278390349,1.21246028276127,1.67011183506819,1.69810339177461
1000,12,1,1.3640669334612,1.42318777610747,1.14501697556603,1.20106090886015,1.58311689135637,1.64531464335478
1000,13,1,2.72361781120824,1.9258203230785,2.17274470848069,1.60386049771645,3.27449091393579,2.24778014844055
1000,14,1,2.81102142766202,2.20375963635894,2.08162883701072,1.7754491844182,3.54041401831332,2.63207008829968
1000,15,1,1.68654092211584,1.66726831503936,1.42656530697447,1.41447866072066,1.94651653725721,1.92005796935806
1000,16,1,1.56246451379171,1.63602165207207,1.31247360954994,1.3992436903298,1.81245541803349,1.87279961381435
1000,17,1,2.73093620566943,1.77619845622365,2.18181133552319,1.53453476720885,3.28006107581567,2.01786214523845
1000,18,1,1.39676496272245,1.37853096723178,1.16018586248985,1.14893125129421,1.63334406295505,1.60813068316935
1000,19,1,2.84163883034369,2.14887460686644,2.36059901969697,1.82565358492429,3.32267864099041,2.4720956288086
1000,20,1,3.52684163980426,2.12176587930632,2.79601500616743,1.7738247192223,4.25766827344108,2.46970703939034
1000,21,1,1.25591375058675,1.33790335374108,1.00111442921365,1.08651421134874,1.51071307195985,1.58929249613341
1000,22,1,1.48309636246212,1.47864887713917,1.24063705055178,1.24909717156048,1.72555567437247,1.70820058271786
1000,23,1,3.13975339511917,2.83253347554891,2.5175966079607,2.27070689662159,3.76191018227764,3.39436005447624
1000,24,1,3.31809608422911,2.05179197437586,2.4082177278365,1.68800746266494,4.22797444062172,2.41557648608678
1000,25,1,1.38212596398297,1.45909977599271,1.14090496656023,1.22865090267716,1.6233469614057,1.68954864930826
1000,26,1,5.64828439476079,2.03592208206289,4.54544906965222,1.75659056568502,6.75111971986936,2.31525359844076
1000,27,1,1.23793035135298,1.32813888244136,0.979622928021826,1.0786924762625,1.49623777468414,1.57758528862021
1000,28,1,5.10618547920576,3.26354476331167,3.90277696155423,2.59877835425087,6.30959399685729,3.92831117237246
1000,29,1,1.34618190162868,1.48493893508554,1.08499609334404,1.23085687896742,1.60736770991332,1.73902099120365
1000,30,1,5.80613330410988,3.23564963115547,4.70676893786622,2.69410931747577,6.90549767035353,3.77718994483517
1000,31,1,1.40935929538951,1.40370177186301,1.17161093087365,1.17580645454044,1.64710765990537,1.63159708918559
1000,32,1,5.38891023659696,3.63070230684174,4.33285502045163,2.97842384876281,6.4449654527423,4.28298076492067
1000,33,1,5.94055673392254,1.72448329216544,4.63086925342557,1.46833926720381,7.25024421441952,1.98062731712706
1000,34,1,0.134591563467959,2.37152703365159,-0.945331368212717,1.6878797917462,1.21451449514864,3.05517427555699
1000,35,1,4.06055755829109,3.08090715043993,3.12559023030196,2.41505353533127,4.99552488628023,3.7467607655486
1000,36,1,2.73645362545122,1.87204799641153,2.197408963445,1.61262285607817,3.27549828745743,2.1314731367449
1000,37,1,1.50606367343996,1.44483391245077,1.23748210086876,1.19152679314384,1.77464524601117,1.69814103175769
1000,38,1,1.4503481318367,1.44229048264415,1.2099652964317,1.20493480408354,1.69073096724169,1.67964616120477
1000,39,1,1.59053995058191,1.9295860851194,0.379883071257049,1.36512094418899,2.80119682990678,2.4940512260498
1000,40,1,2.23393841333833,4.13854157599919,0.369996044040949,3.13958758683175,4.09788078263572,5.13749556516663
1000,41,1,2.8696775320685,1.53449533570607,2.15337326903204,1.28211453353245,3.58598179510497,1.7868761378797
1000,42,1,3.6308538571165,3.10431068936807,2.48133777867651,2.43970509048506,4.78036993555649,3.76891628825107
1000,43,1,5.62945863614779,1.55494290665778,4.5185463056476,1.30139312994597,6.74037096664797,1.80849268336959
1000,44,1,4.46384003011351,3.40111503778621,3.61304763949741,2.81427348243569,5.31463242072961,3.98795659313674
1000,45,1,1.46561765874776,1.47000842026077,1.2230685198879,1.23959701550834,1.70816679760762,1.7004198250132
1000,46,1,1.37393690217153,1.35703567056515,1.12014508095956,1.11716713064134,1.6277287233835,1.59690421048897
1000,47,1,1.49914794364613,1.4817889950074,1.27299214188916,1.25235678810964,1.7253037454031,1.71122120190515
1000,48,1,4.51682187160487,3.26540453568508,3.4098961745263,2.56936581690095,5.62374756868344,3.96144325446922
1000,49,1,2.19734788992376,4.63984128955295,0.988730654421993,3.80015272957898,3.40596512542553,5.47952984952692
1000,50,1,3.43790633811927,2.31338334984191,2.85906903994965,1.9926073699659,4.01674363628889,2.63415932971791
