"n","B","j","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,1.15023828558606,1.07250306675767,0.864910544158896,0.794975445412192,1.43556602701321,1.35003068810316
500,2,1,1.76318418047515,1.2639216916198,1.39359886883986,0.940018695050293,2.13276949211043,1.58782468818931
500,3,1,1.16850017171517,1.14066039670353,0.864927512220018,0.828906976150472,1.47207283121032,1.45241381725658
500,4,1,1.4909499777839,1.30810214403049,1.19380597683013,1.03870742563336,1.78809397873766,1.57749686242761
500,5,1,1.19094413542943,1.28173608127489,0.942422964669959,1.03206020036272,1.4394653061889,1.53141196218706
500,6,1,1.23268944915598,1.27988334211587,0.975543670199965,1.0163058195728,1.489835228112,1.54346086465893
500,7,1,1.52867063504376,1.40461476147889,1.30316819437847,1.16187793053801,1.75417307570905,1.64735159241978
500,8,1,1.07668934390914,1.0490760042418,0.761452721538635,0.716674436514604,1.39192596627965,1.381477571969
500,9,1,1.36124415594637,1.3156167314993,1.13904224424059,1.09407991784409,1.58344606765214,1.53715354515451
500,10,1,1.3616694306372,1.24117843812145,1.02906133809467,0.89908667007772,1.69427752317973,1.58327020616518
500,11,1,1.29985222502955,1.29945196128587,0.976945249047125,0.956007504800855,1.62275920101197,1.64289641777089
500,12,1,1.49477174397058,1.51155708544919,1.21059710000649,1.2204022853685,1.77894638793466,1.80271188552987
500,13,1,1.6173973963835,1.11378061501922,1.21042184181391,0.821171881643711,2.02437295095309,1.40638934839473
500,14,1,1.18437348555695,1.09775251159829,0.932836541692065,0.855735403575035,1.43591042942183,1.33976961962155
500,15,1,1.51064933282609,1.13668398807125,1.11994170671693,0.842602897733715,1.90135695893525,1.43076507840879
500,16,1,1.39574324394609,1.36084042717867,1.13530585996615,1.10856251131837,1.65618062792602,1.61311834303897
500,17,1,1.40872853167181,1.37757561778476,1.16546322292359,1.13411953095654,1.65199384042004,1.62103170461298
500,18,1,1.3313438067372,1.20328264261637,1.0160101807081,0.896330836647652,1.6466774327663,1.51023444858509
