"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta","se_relax_proj","se_proj_proj","se_delta_proj","lower_relax_proj","upper_relax_proj","lower_proj_proj","upper_proj_proj","lower_delta_proj","upper_delta_proj","se_relax_proj_cv","se_proj_proj_cv","se_delta_proj_cv","lower_relax_proj_cv","upper_relax_proj_cv","lower_proj_proj_cv","upper_proj_proj_cv","lower_delta_proj_cv","upper_delta_proj_cv"
500,35,1,0.7516440872059,0.7516440872059,0.7516440872059,0.402842421674015,1.3825339562071,1.38066236923293,3.98391812558249,0.229866010105009,0.229921843489341,-7.40563710446766,8.21132194781569,0.93199657640128,1.83307133601291,0.930015555993822,1.83130918247204,2.38800755267846,0.154417810534254,0.154479729462351,-4.27765238157577,5.0833372249238,1.07987504755996,1.68519286485424,1.07788209948672,1.68344263897914,2.29360994709697,0.138341173930583,0.13837463067877,-4.09263307463604,4.89831791798407,1.11138525530315,1.65368265711104,1.10944809310254,1.65187664536332,1.4103569253659,0.172524345176235,0.172512902839848,-2.36145715204316,3.16714199539119,1.04438623966168,1.72068167275252,1.04253707966683,1.71878765879903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,35,2,0.494531618090172,0.494531618090172,0.494531618090172,0.402842421674015,1.38267859076566,1.38061770413458,3.40995503356908,0.229868986259316,0.229924196073095,-6.28066944412137,7.0863542874694,0.932135377697401,1.83322180383392,0.929966279831315,1.83126912843785,2.03511094069864,0.155514663264689,0.155569923189063,-3.58597502209531,4.39165986544335,1.07786985076687,1.68748733076445,1.07570065468402,1.68553475358514,1.87395631937267,0.140776325107275,0.139670204389055,-3.27011196429642,4.07579680764445,1.1067569935554,1.65860018797592,1.10686410353203,1.65437130473713,1.34127858789649,0.172087353328228,0.172069768188082,-2.2260636106031,3.03174845395113,1.04538737824233,1.71996980328899,1.04336095848594,1.71787444978322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,36,1,1.06167404539618,1.06167404539618,1.06167404539618,-2.41906858102643,1.44957620071307,1.54417872054445,9.1921939731116,0.503280352159602,0.512843268623525,-20.4357687683252,15.5976316062723,0.463146710480254,2.43600569094589,0.539005914042339,2.54935152704656,5.71516201551076,0.275095604580281,0.280527606713352,-13.6207861314275,8.78264896937465,0.910388815735722,1.98876358569042,0.994344611386279,2.09401282970262,5.55882542901627,0.273265133186441,0.27865048218256,-13.3143664218983,8.47622925984546,0.913976539667647,1.9851758617585,0.99802377546663,2.09033366562227,2.09334387996381,0.176959765101129,0.17592466145916,-6.52202258575549,1.68388542370263,1.10273506111486,1.79641734031129,1.19936638408449,1.8889910570044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,36,2,0.698510628222754,0.698510628222754,0.698510628222754,-2.41906858102642,1.45475341747307,1.60137286928986,10.5072710374036,0.466613483571787,0.511135232742,-23.0133198143374,18.1751826522846,0.54019098967237,2.36931584527377,0.599547813115542,2.60319792546418,9.47095818816655,0.258867812048889,0.323125844923625,-20.9821466298329,16.14400946778,0.94737250585725,1.96213432908889,0.968046213239558,2.23469952534017,9.44522336604712,0.167809024234461,0.215627469085428,-20.9317063784788,16.0935692164259,1.12584772997353,1.78365910497261,1.17874302988242,2.0240027086973,2.58966062409416,0.177815900977266,0.175981267760525,-7.49480340425097,2.65666624219813,1.10623425155763,1.80327258338851,1.25644958447923,1.94629615410049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,37,1,1.44007784421885,1.44007784421885,1.44007784421885,-1.8392535597635,1.79357074102864,1.55969235934614,5.53333871812604,0.190954541747327,0.210661696126996,-12.6845974472905,9.00609032776354,1.41929983920388,2.1678416428534,1.14679543493723,1.97258928375505,3.46639135506145,0.142783119579106,0.152719503638923,-8.63338061568395,4.95487349615695,1.51371582665359,2.07342565540369,1.26036213221385,1.85902258647843,2.92793322009026,0.141805938131234,0.151678302097377,-7.5780026711404,3.8994955516134,1.51563110229142,2.07151037976586,1.26240288723528,1.856981831457,2.01708889476329,0.193060887330534,0.193035907184683,-5.79274779349956,2.11424067397256,1.41517140186079,2.17197008019648,1.18134198126416,1.93804273742812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,38,1,0.18867993290569,0.18867993290569,0.18867993290569,-0.93595436882569,2.49334596326872,2.49955372823055,2.13140275131805,0.60966846193581,0.608862666625032,-5.11350376140907,3.24159502375768,1.29839577787453,3.68829614866291,1.30618290164549,3.69292455481562,1.53897885839764,0.284064076484132,0.283513292139019,-3.95235293128507,2.08044419363369,1.93658037335982,3.05011155317762,1.94386767563808,3.05523978082303,1.12396462901471,0,0,-3.13892504169453,1.26701630404315,2.49334596326872,2.49334596326872,2.49955372823055,2.49955372823055,1.43853435830034,0.61140936662651,0.610602670397879,-3.75548171109436,1.88357297344298,1.29498360468076,3.69170832185668,1.30277249425071,3.6963349622104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,38,2,0.124138796684814,0.124138796684814,0.124138796684814,-0.93595436882569,2.49422284810829,2.49948403153964,2.03802840358994,0.609533481845666,0.6088632350533,-4.93049003986198,3.0585813022106,1.29953722369078,3.68890847252579,1.30611209083517,3.6928559722441,1.53723948460565,0.310618805122773,0.310231394569985,-3.94894375865276,2.07703502100138,1.88540999006765,3.10303570614892,1.89143049818247,3.10753756489681,1.27606625123646,0.268150159869685,0,-3.43704422124914,1.56513548359776,1.9686485347637,3.01979716145287,2.49948403153964,2.49948403153964,1.50733681959327,0.610576163360188,0.609911429183334,-3.89033453522849,2.01842579757711,1.29749356792232,3.69095212829426,1.3040576303403,3.69491043273897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,39,1,1.19415123661276,1.19415123661276,1.19415123661276,-0.582050769961788,2.42564376432864,1.98017974425283,8.87217603160967,0.204612030008534,0.328704716994268,-17.9715157919167,16.8074142519932,2.02460418551191,2.82668334314537,1.33591849894406,2.6244409895616,5.09539761797613,0.125161039020229,0.182496229637236,-10.569030101195,9.40492856127143,2.18032812784899,2.67095940080829,1.62248713416385,2.33787235434181,4.30568025605815,0.112923158865827,0.153792376490639,-9.02118407183576,7.85708253191218,2.20431437295162,2.64697315570566,1.67874668633118,2.28161280217448,2.1547492927787,0.174185064551148,0.171268912373865,-4.80535938380803,3.64125784388446,2.08424103780839,2.76704649084889,1.64449267600006,2.3158668125056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,39,2,0.785671773833455,0.785671773833455,0.785671773833455,-0.582050769961784,2.40501317284345,1.96870958061793,8.61657608734432,0.203659289543929,0.331700344448665,-17.4705399011566,16.3064383612331,2.00584096533735,2.80418538034955,1.31857690549855,2.61884225573732,5.0344645182921,0.124299666524853,0.189487972877404,-10.4496012258143,9.28549968589074,2.16138582645474,2.64864051923216,1.59731315377822,2.34010600745765,3.61358695516728,0.114768633098652,0.153317045443004,-7.66468120208965,6.50057966216608,2.18006665197009,2.62995969371681,1.66820817154965,2.26921098968622,2.10219916695552,0.174691083436072,0.172039849370222,-4.7023611371946,3.53825959727103,2.06261864930875,2.74740769637815,1.6315114758523,2.30590768538357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,40,1,0.501971216992021,0.501971216992021,0.501971216992021,-4.2018804354131,2.62312723862322,2.86932255023636,8.99723309526063,0.322190304284387,0.347699686582311,-21.8364573021239,13.4326964312977,1.99163424222582,3.25462023502062,2.18783116453503,3.55081393593769,5.56073057049138,0.172113807734695,0.172638772180825,-15.1009123535762,6.69715148275001,2.28578417546321,2.96047030178322,2.53095055676194,3.20769454371078,4.72169724761585,0.171596489061849,0.170725300116065,-13.4564070407402,5.05264616991397,2.28679812006199,2.95945635718444,2.53470096200887,3.20394413846385,3.33743588748489,0.309859160811315,0.335379083001644,-10.7432547748835,2.33949390405728,2.01580328343304,3.23045119381339,2.21197954755314,3.52666555291958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,40,2,0.330263541480844,0.330263541480844,0.330263541480844,-4.2018804354131,2.55279677507488,2.86917090619975,8.86072138734485,0.321231512955678,0.347698537359635,-21.568894354609,13.1651334837828,1.92318300968175,3.18241054046801,2.18768177297487,3.55066003942464,5.72864749171656,0.175266724366431,0.17366030848321,-15.4300295191776,7.02626864835135,2.20927399531667,2.89631955483308,2.52879670157266,3.20954511082684,4.70987653886667,0.155280645124682,0.169500213465826,-13.4332384515918,5.02947758076557,2.2484467106305,2.85714683951925,2.53695048780673,3.20139132459277,3.51718216665729,0.307401752315421,0.334137681944633,-11.0955574820614,2.69179661123519,1.95028934053665,3.1553042096131,2.21426104958827,3.52408076281123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,41,1,0.762329712639196,0.762329712639196,0.762329712639196,-1.03788360581702,1.35439904592089,1.3544639221941,2.26627760460738,0.20003565010345,0.200045912279615,-5.47978771084748,3.40402049921344,0.962329171718125,1.74646892012365,0.962373934126051,1.74655391026214,1.2030452360861,0.144245143955101,0.144249987474373,-3.39585226854577,1.32008505691173,1.07167856376889,1.63711952807289,1.07173394674433,1.63719389764387,0.936952370361187,0.143400258727105,0.143405039186229,-2.87431025172494,0.798543040090907,1.07333453881576,1.63546355302601,1.07339004538909,1.6355377989991,0.942932182378622,0.159797558064157,0.159802402954874,-2.88603068327912,0.810263471645081,1.04119583211514,1.66760225972664,1.04125121240254,1.66767663198565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,41,2,0.501562046088984,0.501562046088984,0.501562046088984,-1.03788360581702,1.35442381880484,1.35446197484375,2.57320661888395,0.199999588122259,0.200041246031625,-6.08136857882957,4.00560136719553,0.962424626085211,1.74642301152446,0.962381132621768,1.74654281706574,1.46829409995277,0.154277337528618,0.154305185799608,-3.91574004172445,1.83997283009041,1.05204023724875,1.65680740036093,1.05202381067652,1.65690013901099,1.19111084844235,0.132250042752692,0.131124259540723,-3.37246086876402,1.29669365712998,1.09521373500956,1.61363390260011,1.09745842614394,1.61146552354357,1.01887253903883,0.160344734343163,0.160353749246252,-3.03487378233313,0.959106570699098,1.04014813949224,1.66869949811744,1.0401686263211,1.66875532336641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,42,1,1.10206594619274,1.10206594619274,1.10206594619274,0.514919669766054,1.2870155463149,1.37877013914606,2.2764017908657,0.234210336121466,0.233585594401577,-3.94682784033071,4.97666717986282,0.827963287516829,1.74606780511298,0.92094237411897,1.83659790417315,1.64582803557184,0.188817824289074,0.190178970956161,-2.71090327995474,3.74074261948685,0.916932610708317,1.65709848192149,1.00601935607199,1.75152092222014,1.5324512589215,0.180839940438811,0.181338887103881,-2.48868479772008,3.51852413725219,0.932569263054832,1.64146182957497,1.02334592042246,1.73419435786967,1.50376846010639,0.17827497738063,0.179802766820507,-2.43246651204248,3.46230585157458,0.937596590648867,1.63643450198094,1.02635671617787,1.73118356211426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,42,2,0.725085801763886,0.725085801763886,0.725085801763886,0.514919669766057,1.28634498487607,1.3937969366234,2.20702531620993,0.236237334516706,0.233598732633828,-3.81084995000541,4.84068928953752,0.823319809223327,1.74937016052882,0.935943420661097,1.8516504525857,1.71236701468849,0.192628538113906,0.191930073672572,-2.84131967902339,3.8711590185555,0.908793050172815,1.66389691957933,1.01761399222516,1.76997988102164,1.49314434032729,0.175094227549925,0.173586722693985,-2.41164323727543,3.44148257680754,0.943160298878218,1.62952967087393,1.05356696014319,1.73402691310361,1.48689535181643,0.17540120077713,0.176597583564257,-2.39939521979415,3.42923455932626,0.942558631352898,1.63013133839925,1.04766567283746,1.73992820040934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,43,1,0.767004715850019,0.767004715850019,0.767004715850019,-3.02453241366891,1.36864602141865,1.55131857037779,1.93010141260547,0.16442589798314,0.170570123766101,-6.80753118237564,0.758466355037814,1.0463712613717,1.69092078146561,1.21700112779623,1.88563601295935,1.25495030083419,0.139210073240315,0.145816018942931,-5.48423500330392,-0.564829824033901,1.09579427786764,1.64149776496967,1.26551917324965,1.83711796750594,1.11700147806016,0.132698014462301,0.145099389087099,-5.21385531066683,-0.835209516670992,1.10855791307254,1.62873412976476,1.26692376776708,1.83571337298851,1.32632294697453,0.185049399341614,0.189958718168217,-5.62412538973899,-0.424939437598836,1.00594919870909,1.73134284412822,1.17899948276809,1.9236376579875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,44,1,0.573833492803232,0.573833492803232,0.573833492803232,-0.0724907026497409,1.54924826324614,1.54966078170095,4.61123487165984,0.30244197507845,0.302535615969228,-9.11051105110304,8.96552964580355,0.956461992092382,2.1420345343999,0.956690974401266,2.14263058900064,2.85706422764543,0.195523103580951,0.195558782937661,-5.67233658883478,5.5273551835353,1.16602298022748,1.93247354626481,1.16636556714314,1.93295599625877,2.19531125511556,0.172320618265396,0.173948128465363,-4.37530076267624,4.23031935737676,1.21149985144597,1.88699667504632,1.20872244990884,1.89059911349306,1.2579457676157,0.17958820081819,0.179627398960874,-2.5380644071765,2.39308300187702,1.19725538964249,1.90124113684979,1.19759107973764,1.90173048366426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,44,2,0.377544120336546,0.377544120336546,0.377544120336546,-0.072490702649743,1.54923493324485,1.54966075377194,4.35227475046327,0.302439001590243,0.302535615893443,-8.60294921355776,8.45796780825827,0.956454490127977,2.14201537636173,0.956690946620793,2.14263056092309,2.66017939333562,0.196009294695435,0.196048831012611,-5.28644231358755,5.14146090828807,1.1650567156418,1.93341315084791,1.16540504498722,1.93391646255666,2.43069954196776,0.160658799396714,0.160689791219561,-4.83666180490655,4.69168039960707,1.23434368642729,1.86412618006241,1.2347087629816,1.86461274456228,1.29329052433124,0.179841025490053,0.179879470463382,-2.60734013033898,2.4623587250395,1.19674652328435,1.90172334320536,1.19709699166371,1.90222451588017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,45,1,0.830754386207407,0.830754386207407,0.830754386207407,0.00796206627538912,1.39093277611552,1.49052616871197,3.49977069963468,0.301349681241487,0.308500452784321,-6.85158850500858,6.86751263755936,0.800287400882204,1.98157815134883,0.885865281254702,2.09518705616924,2.18509162490182,0.215317596237349,0.219527958976065,-4.27481751853218,4.29074165108296,0.968910287490314,1.81295526474072,1.06025136911888,1.92080096830506,1.8695271655373,0.203047718212215,0.204520025533656,-3.65631117817771,3.67223531072849,0.992959248419576,1.78890630381146,1.089666918666,1.89138541875794,1.14900333137083,0.17587204233761,0.176066393605471,-2.24408446321143,2.26000859576221,1.0462235731338,1.73564197909723,1.14543603724525,1.83561630017869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,45,2,0.546580912215858,0.546580912215858,0.546580912215858,0.00796206627539107,1.38783237127682,1.49235279772636,3.33047521103167,0.301255168769009,0.308600894519558,-6.51976934734668,6.53569347989746,0.797372240489558,1.97829250206407,0.887495044468025,2.09721055098469,2.07405674629811,0.215662826208677,0.220047547332616,-4.05718915646891,4.07311328901969,0.965133231907808,1.81053151064582,1.06105960495443,1.92364599049829,2.06825005371388,0.21516856569331,0.204569241996443,-4.04580803900382,4.06173217155461,0.966101982517927,1.8095627600357,1.09139708341333,1.89330851203939,1.124807839283,0.175631203812678,0.17591827905678,-2.1966612987193,2.21258543127008,1.04359521180397,1.73206953074966,1.14755297077507,1.83715262467765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,46,1,0.589080948753093,0.589080948753093,0.589080948753093,-3.80630031817104,4.51971537250609,4.52736222903425,7.37264507537083,0.52716427030247,0.52805997266874,-18.2566846658979,10.6440840295558,3.48647340271325,5.55295734229894,3.49236468260352,5.56235977546498,6.22949364863094,0.250307514875833,0.250412451032528,-16.0161078694877,8.40350723314559,4.02911264334946,5.01031810166273,4.0365538250105,5.01817063305801,2.3136163804548,0.244083693353583,0.24517079378678,-8.34098842386244,0.728387787520369,4.04131133353307,4.99811941147912,4.04682747321216,5.00789698485634,3.10996130803352,0.528991755174903,0.52993593159698,-9.90182448191674,2.28922384557466,3.48289153236328,5.5565392126489,3.48868780310417,5.56603665496433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,46,2,0.387575928197462,0.387575928197462,0.387575928197462,-3.80630031817109,4.51886571687962,4.52378780023075,6.48669979008989,0.527153218037139,0.527929795022086,-16.5202319067473,8.90763127040509,3.48564540952683,5.55208602423242,3.48904540198747,5.55853019847404,5.38549579041605,0.253266322431304,0.253316404459188,-14.3618720673866,6.74927143104437,4.02246372491427,5.01526770884498,4.02728764749075,5.02028795297076,2.69571725778352,0.192800122936381,0.250564039418788,-9.0899061434268,1.47730550708461,4.14097747592432,4.89675395783493,4.03268228296993,5.01489331749158,3.09135550269781,0.528616006148122,0.529396765597841,-9.8653571034588,2.25275646711661,3.4827783448293,5.55495308892994,3.48617013965898,5.56140546080252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,47,1,0.14075598666788,0.14075598666788,0.14075598666788,-0.607270589491249,3.81651716846858,3.83534879959877,1.99591871057235,0.611342279430173,0.639081062307807,-4.51927126221305,3.30473008323055,2.61828630078544,5.01474803615172,2.58274991747547,5.08794768172207,1.38584065625362,0.409768087756676,0.41927573168191,-3.32351827574834,2.10897709676584,3.01337171646549,4.61966262047167,3.01356836550223,4.65712923369531,0.875965959387403,0.293420404148814,0.0310698258623365,-2.32416386989056,1.10962269090806,3.2414131763369,4.39162116060025,3.77445194090859,3.89624565828895,1.8824434461312,0.612297790645411,0.639705239223043,-4.29685974390839,3.0823185649259,2.61641349880357,5.01662083813359,2.5815265307216,5.08917106847593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,47,2,0.0926080401982559,0.0926080401982559,0.0926080401982559,-0.607270589491207,3.80363381381746,3.85682385954245,2.0946061803889,0.612079985184666,0.639601911208927,-4.71269870305344,3.49815752407103,2.60395704285551,5.0033105847794,2.60320411357295,5.11044360551195,1.51425489236996,0.415204522543596,0.425188240769963,-3.57521017853633,2.36066899955392,2.98983294963201,4.6174346780029,3.02345490763332,4.69019281145158,0.90765290190277,0.273160685339583,0.0310968171427816,-2.38627027722064,1.17172909823822,3.26823887055187,4.33902875708304,3.7958740979426,3.9177736211423,1.8786030578341,0.61209430026243,0.639607245233258,-4.28933258284604,3.07479140386363,2.60392898530309,5.00333864233182,2.60319365888527,5.11045406019964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,48,1,0.717821813750597,0.717821813750597,0.717821813750597,0.956622199258603,1.71523959979413,1.44376740662858,5.87318636020033,0.354062367554947,0.410537589732447,-10.554823066734,12.4680674652513,1.02127735938643,2.40920184020182,0.639113730752983,2.24842108250417,3.72596120798433,0.187660952855019,0.216305918149464,-6.34626176839068,8.25950616690788,1.34742413219829,2.08305506738996,1.01980780705563,1.86772700620153,2.44082286002453,0.15426266378805,0.170238204307321,-3.82739060638947,5.74063500490667,1.41288477876955,2.0175944208187,1.11010052618623,1.77743428707093,1.63815230469601,0.196870014700448,0.194133831644106,-2.25415631794558,4.16740071646279,1.32937437098125,2.101104828607,1.06326509660613,1.82426971665103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,48,2,0.472278820650475,0.472278820650475,0.472278820650475,0.956622199258612,1.98585677453233,1.44109712442163,6.6429500436065,0.321017390141376,0.410843781023122,-12.0635598862101,13.9768042847274,1.35666268985524,2.61505085920943,0.635843313616313,2.24635093522695,5.16392934170603,0.20799119764227,0.287225404331498,-9.1646793104852,11.0779237090024,1.57819402715348,2.39351952191118,0.878135331931895,2.00405891691137,3.06402179952071,0.151606891828969,0.169154973590025,-5.04886052780198,6.96210492631921,1.68870726654755,2.28300628251711,1.10955337618518,1.77264087265808,2.0735094092006,0.205974665616671,0.191046951983932,-3.10745624277456,5.02070064129179,1.58214642992366,2.38956711914101,1.06664509853312,1.81554915031014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,49,1,0.437344697706895,0.437344697706895,0.437344697706895,-3.34787511649955,1.88473787557196,1.96856364352533,4.08031416101217,0.280862063991382,0.285023616178769,-11.3452908720834,4.6495406390843,1.33424823014885,2.43522752099507,1.40991735581494,2.52720993123572,1.99014396566142,0.157732474011339,0.159383518460929,-7.24855728919593,0.552807056196838,1.57558222650974,2.19389352463419,1.65617194734191,2.28095533970875,1.73043200458082,0.15641761365471,0.159088043805467,-6.73952184547796,0.0437716124788636,1.57815935280873,2.19131639833519,1.65675107766661,2.28037620938404,1.43539718401034,0.272207839975076,0.277854519872266,-6.16125359715982,-0.534496635839275,1.35121050922081,2.41826524192311,1.42396878457569,2.51315850247497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,49,2,0.287743607249187,0.287743607249187,0.287743607249187,-3.34787511649955,1.88455307603693,1.96856114266858,1.82884965558517,0.280719925643772,0.285027654183295,-6.93242044144649,0.236670208447393,1.33434202177514,2.43476413029873,1.40990694046932,2.52721534486784,1.16139690442337,0.157729977616657,0.159496203532655,-5.62421304916936,-1.07153718382974,1.57540231990829,2.19370383216558,1.65594858374458,2.28117370159258,1.05496426350127,0.156921500279336,0.157877656181885,-5.41560507296203,-1.28014516003706,1.57698693548943,2.19211921658443,1.65912093655209,2.27800134878508,1.42439993532188,0.272834303146061,0.278456401759751,-6.13969898973044,-0.556051243268657,1.34979784187065,2.41930831020321,1.42278659521947,2.51433569011769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,50,1,0.296354885008076,0.296354885008076,0.296354885008076,-0.0814008486130494,2.33233321914697,2.71420008377285,3.00039409199547,0.362295868249477,0.382850364691866,-5.96217326892417,5.79937157169807,1.622233317378,3.04243312091595,1.96381336897679,3.46458679856891,2.47966223794561,0.196285065785533,0.19717317177706,-4.94153883498645,4.77873713776035,1.94761449020733,2.71705194808662,2.32774066708981,3.10065950045589,2.39485372882872,0.138267117023454,0.192512258983077,-4.77531415711735,4.61251245989125,2.061329669781,2.60333676851294,2.33687605616602,3.09152411137968,1.39851939398437,0.344612901350464,0.360623675850574,-2.82249886082242,2.65969716359632,1.65689193250006,3.00777450579388,2.00737767910572,3.42102248843997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,50,2,0.194981725136386,0.194981725136386,0.194981725136386,-0.0814008486130489,2.20137219463228,2.7141453366325,2.90545572187581,0.343215026144949,0.382841071945423,-5.77609406348963,5.61329236626353,1.52867074338818,2.87407364587638,1.96377683561947,3.46451383764553,2.38536007973027,0.198535017772423,0.204986706539905,-4.75670660488438,4.59390490765828,1.81224355979833,2.59050082946623,2.31237139181429,3.11591928145072,2.25172611545769,0.145284926469088,0.170549484789675,-4.49478403491012,4.33198233768402,1.91661373875286,2.48613065051169,2.37986834644474,3.04842232682027,1.37182983071731,0.324304540486384,0.360357971778944,-2.77018731681898,2.60738561959288,1.56573529527897,2.83700909398559,2.00784371194577,3.42044696131923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,51,1,0.624050938054405,0.624050938054405,0.624050938054405,-0.884836900073649,1.69788961194439,1.81788364504271,2.58379504928577,0.19442601880558,0.20081558901643,-5.94907519667376,4.17940139652647,1.31681461508545,2.07896460880332,1.4242850905705,2.21148219951491,1.87399214142788,0.144566431234682,0.148769546249173,-4.55786149727229,2.78818769712499,1.41453940672441,1.98123981716436,1.52629533439433,2.10947195569109,1.84392251027454,0.141177253943882,0.147809860051689,-4.49892502021176,2.72925122006446,1.42118219421438,1.97459702967439,1.5281763193414,2.10759097074402,1.7163914126159,0.199808579926978,0.203423733732508,-4.24896406880081,2.47929026865351,1.30626479528751,2.08951442860126,1.41917312692699,2.21659416315842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,51,2,0.410583846024715,0.410583846024715,0.410583846024715,-0.884836900073658,1.60295549387267,1.80448452792738,2.63666430098962,0.190113857515759,0.200205497785412,-6.05269893001332,4.283025129866,1.23033233314179,1.97557865460356,1.41208175226797,2.19688730358679,2.03221942393272,0.154150603819842,0.161426195962593,-4.86798697098178,3.09831317083447,1.30082031038578,1.90509067735957,1.4880891838407,2.12087987201406,1.81399844780884,0.147657435704717,0.161116134733993,-4.44027385777898,2.67060005763166,1.31354691989143,1.89236406785392,1.48869690384875,2.12027215200601,1.66839881555541,0.191027710177179,0.198519548063176,-4.15489857856225,2.38522477841494,1.2285411819254,1.97736980581995,1.41538621372356,2.1935828421312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,52,1,0.161672550638221,0.161672550638221,0.161672550638221,-1.69678114689084,2.71328651663858,2.48338354455389,4.05130178440165,0.542322649396493,0.510297277202567,-9.63733264431806,6.24377035053639,1.65033412382145,3.77623890945571,1.48320088123686,3.48356620787093,3.82414021472499,0.22515652491686,0.329447685023568,-9.19209596775181,5.79853367397014,2.27197972780153,3.15459330547562,1.8376660819077,3.12910100720009,3.35352166305382,0,0,-8.26968360647633,4.87612131269466,2.71328651663858,2.71328651663858,2.48338354455389,2.48338354455389,2.67174848743703,0.505746589147892,0.459035509548149,-6.93340818226742,3.53984588848574,1.72202320190871,3.70454983136845,1.58367394583952,3.38309314326827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
